time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json
16.5,bdf2,28.1452,0.01973725,3,1.4156186392043368e-14,8.87918932279465e-11,2.7750957087846473e-10,3.9968028886505635e-14,-3.412865688586618,-3.416519841231036,0.0036541526444180406,1.92303508321444e-06,1.9284042645130286e-06,-5.369181298588744e-09,0.47922066265967733,5.594860121638628e-09,1.5145651676338127e-08,-0.0268332841257878,"{""D"": 5.594860121638628e-09, ""cp"": 3388.388771149677, ""k"": 0.47922066265967733, ""rho"": 961.0710503220846}","{""D"": 5.6422662531998405e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.370710407626409e-07, 0.00034805092642206935], [2.4108381798868994e-10, 2.5293216688849007e-07], [1.4156186392043368e-14, 8.87918932279465e-11]]"
16.75,bdf2,28.1474,0.019738875,3,2.9067350729920456e-14,8.826212092349006e-11,5.4285465012071654e-11,1.021405182655144e-13,-3.4630078579853016,-3.466686116453843,0.0036782584685415287,1.922373753991596e-06,1.9276992197172218e-06,-5.3254657256257254e-09,0.47919224616351697,5.59453091854476e-09,1.5140114267507932e-08,-0.02722728916306754,"{""D"": 5.59453091854476e-09, ""cp"": 3388.1841723773223, ""k"": 0.47919224616351697, ""rho"": 960.9584511547555}","{""D"": 5.642281671765563e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.417740992394482e-07, 0.00034528173453381075], [2.4275597962093774e-10, 2.511394301233516e-07], [2.9067350729920456e-14, 8.826212092349006e-11]]"
17.0,bdf2,28.1496,0.0197405,3,3.9637270817074485e-14,8.774575837164478e-11,1.0459189070388675e-11,3.064215547965432e-14,-3.5131151200656103,-3.5168172477526127,0.003702127687002399,1.9217169972731316e-06,1.9269997165216755e-06,-5.282719248543893e-09,0.47916403902111127,5.59420475366361e-09,1.5134620382192483e-08,-0.027621018117554144,"{""D"": 5.59420475366361e-09, ""cp"": 3387.9810809520013, ""k"": 0.47916403902111127, ""rho"": 960.8467386434681}","{""D"": 5.642297079514344e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.464398469678956e-07, 0.00034257411118422914], [2.4440680933844674e-10, 2.4938468440642893e-07], [3.9637270817074485e-14, 8.774575837164478e-11]]"
17.25,bdf2,28.151799999999998,0.019742125000000003,3,2.5103588500455292e-14,8.724054158820359e-11,3.1309355108533055e-10,5.3734794391857577e-14,-3.5631877385656,-3.5669135101429106,0.003725771577310688,1.921064726400926e-06,1.9263056330248855e-06,-5.240906623959532e-09,0.4791360366348767,5.5938815648508556e-09,1.51291690632028e-08,-0.02801447326945675,"{""D"": 5.5938815648508556e-09, ""cp"": 3387.779463771112, ""k"": 0.4791360366348767, ""rho"": 960.7358932839817}","{""D"": 5.642312468218079e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.510690799324496e-07, 0.00033992580893710045], [2.46060655761826e-10, 2.476665892849189e-07], [2.5103588500455292e-14, 8.724054158820359e-11]]"
17.5,bdf2,28.154,0.01974375,3,2.5481069358583262e-14,8.674420658895941e-11,2.964952727779746e-10,5.0182080713057076e-14,-3.613225950268787,-3.6169751724401067,0.003749222171319566,1.9204168573562798e-06,1.9256168517288067e-06,-5.1999943725269414e-09,0.47910823457325846,5.593561292171052e-09,1.512375938750942e-08,-0.028407656624055765,"{""D"": 5.593561292171052e-09, ""cp"": 3387.5792889274608, ""k"": 0.47910823457325846, ""rho"": 960.6258962766091}","{""D"": 5.642327829903348e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.556626124252833e-07, 0.00033733469353155196], [2.4772280383358185e-10, 2.459838840679234e-07], [2.5481069358583262e-14, 8.674420658895941e-11]]"
17.75,bdf2,28.1562,0.019745375000000003,3,2.6424795215349457e-14,8.625466354233645e-11,5.871925168321468e-11,2.1316282072803006e-14,-3.663230060901429,-3.6670024974810644,0.003772436579635219,1.919773308647749e-06,1.924933259319394e-06,-5.1599506716451986e-09,0.4790806285624575,5.593243877788312e-09,1.5118390465329172e-08,-0.0288005703397436,"{""D"": 5.593243877788312e-09, ""cp"": 3387.3805256496944, ""k"": 0.4790806285624575, ""rho"": 960.516729491103}","{""D"": 5.642343156852873e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.602212017355191e-07, 0.000334798736662217], [2.493373839561657e-10, 2.4433535508575485e-07], [2.6424795215349457e-14, 8.625466354233645e-11]]"
18.0,bdf2,28.1584,0.019747,3,2.0384828467419532e-14,8.577713702727416e-11,2.2259882825892419e-10,4.75175454539567e-14,-3.713200288282334,-3.7169957429497913,0.003795454667457232,1.919134001210717e-06,1.924254746460978e-06,-5.120745250260898e-09,0.47905321447867844,5.592929265858125e-09,1.5113061437770987e-08,-0.029193216464907742,"{""D"": 5.592929265858125e-09, ""cp"": 3387.1831442464845, ""k"": 0.47905321447867844, ""rho"": 960.4083754337565}","{""D"": 5.642358441606772e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.647456211949589e-07, 0.0003323160093023968], [2.5092968849747015e-10, 2.4271984979629914e-07], [2.0384828467419532e-14, 8.577713702727416e-11]]"
18.25,bdf2,28.1606,0.019748625000000002,3,3.00109773738871e-14,8.530622831220179e-11,1.177795638795942e-10,2.7533531010703882e-14,-3.7631369105064887,-3.766955160718055,0.003818250211566454,1.918498858307625e-06,1.9235812076034854e-06,-5.082349295860549e-09,0.47902598834086196,5.592617402439499e-09,1.510777147592816e-08,-0.02958559677339673,"{""D"": 5.592617402439499e-09, ""cp"": 3386.987116054206, ""k"": 0.47902598834086196, ""rho"": 960.3008172165577}","{""D"": 5.642373676962801e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.692365627839876e-07, 0.0003298846755449787], [2.525214235415914e-10, 2.411362713862843e-07], [3.00109773738871e-14, 8.530622831220179e-11]]"
18.5,bdf2,28.1628,0.01975025,3,3.680589084191528e-14,8.484054417606881e-11,9.094947017729282e-12,3.774758283725532e-14,-3.81304013525264,-3.8168809976795615,0.0038408624269212766,1.9178678054429943e-06,1.9229125408015117e-06,-5.04473535851741e-09,0.4789989463038642,5.592308235398785e-09,1.5102519779180802e-08,-0.029977713249660334,"{""D"": 5.592308235398785e-09, ""cp"": 3386.792413387822, ""k"": 0.4789989463038642, ""rho"": 960.1940385282419}","{""D"": 5.642388855975907e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.736947126309417e-07, 0.00032750298689528026], [2.541067378836435e-10, 2.3958357041195396e-07], [3.680589084191528e-14, 8.484054417606881e-11]]"
18.75,bdf2,28.165,0.019751875000000002,3,2.5858480126625862e-14,8.439053377675408e-11,3.6970959627069533e-10,6.52811138479592e-14,-3.8629102305170884,-3.8667734955694755,0.0038632650523870993,1.9172407702684967e-06,1.9222486475443258e-06,-5.007877275829124e-09,0.47897208465204755,5.592001714328306e-09,1.509730557371953e-08,-0.030369567932761035,"{""D"": 5.592001714328306e-09, ""cp"": 3386.599009494743, ""k"": 0.47897208465204755, ""rho"": 960.088023607092}","{""D"": 5.642403971957231e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.781207498796572e-07, 0.0003251692769924833], [2.5570601631085433e-10, 2.3806074654059396e-07], [2.5858480126625862e-14, 8.439053377675408e-11]]"
19.0,bdf2,28.1672,0.0197535,3,2.491472296491721e-14,8.394487719322219e-11,5.809397407574579e-11,7.593925488436071e-14,-3.912747393933929,-3.916632891512961,0.0038854975790321156,1.9166176825026628e-06,1.9215894325960932e-06,-4.971750093430453e-09,0.478945399793258,5.591697790463185e-09,1.509212811162382e-08,-0.030761162868848613,"{""D"": 5.591697790463185e-09, ""cp"": 3386.4068785114578, ""k"": 0.478945399793258, ""rho"": 959.9827572153749}","{""D"": 5.6424190184726484e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[6.82515334043321e-07, 0.00032288195671681505], [2.5724432586487535e-10, 2.3656685151112675e-07], [2.491472296491721e-14, 8.394487719322219e-11]]"
19.25,bdf2,28.1694,0.019755125000000002,3,2.7745922418370025e-14,8.350566425704893e-11,1.0470557754160836e-10,1.9539925233402755e-14,-3.962551900915631,-3.966459417574697,0.003907516659066079,1.9159984738498847e-06,1.9209348038455327e-06,-4.9363299956479626e-09,0.4789188882531563,5.59139641661228e-09,1.5086986669432823e-08,-0.031152499511104555,"{""D"": 5.59139641661228e-09, ""cp"": 3386.215995422726, ""k"": 0.4789188882531563, ""rho"": 959.8782246152853}","{""D"": 5.642433989340798e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.86879063102558e-07, 0.0003206395096392889], [2.5880263945226954e-10, 2.351009673650327e-07], [2.7745922418370025e-14, 8.350566425704893e-11]]"
19.5,bdf2,28.171599999999998,0.01975675,3,1.8686016462916442e-14,8.307690047875449e-11,1.6711965145077556e-11,4.75175454539567e-14,-4.012323939135897,-4.016253301348627,0.003929362212729437,1.91538307792874e-06,1.9202846721642943e-06,-4.9015942355541545e-09,0.47889254666987957,5.591097547083364e-09,1.5081880547151077e-08,-0.031543579678158934,"{""D"": 5.591097547083364e-09, ""cp"": 3386.0263360231334, ""k"": 0.47889254666987957, ""rho"": 959.7744115462871}","{""D"": 5.642448878630581e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.912125710880134e-07, 0.00031844048780163727], [2.603558535829994e-10, 2.3366222072686573e-07], [1.8686016462916442e-14, 8.307690047875449e-11]]"
19.75,bdf2,28.1738,0.019758375,3,3.284206669006976e-14,8.265458034781864e-11,7.787548383930698e-11,4.75175454539567e-14,-4.062063739235062,-4.066014766256387,0.003951027021325437,1.9147714301939496e-06,1.919638951273509e-06,-4.867521079559234e-09,0.4788663717890098,5.590801137615217e-09,1.5076809067146547e-08,-0.0319344052956525,"{""D"": 5.590801137615217e-09, ""cp"": 3385.8378768808707, ""k"": 0.4788663717890098, ""rho"": 959.6713042037613}","{""D"": 5.64246368065829e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.955164152092999e-07, 0.0003162835077943948], [2.6186603000577015e-10, 2.3224978646145865e-07], [3.284206669006976e-14, 8.265458034781864e-11]]"
20.0,bdf2,28.176,0.01976,3,2.3593422197435485e-14,8.224009708529193e-11,5.3887561080046e-11,4.884981308350689e-14,-4.111771505143098,-4.115744031258828,0.003972526115729735,1.914163467871146e-06,1.918997557617948e-06,-4.83408974680209e-09,0.47884036045882983,5.590507145318864e-09,1.5071771573203938e-08,-0.03232497800218512,"{""D"": 5.590507145318864e-09, ""cp"": 3385.650595303575, ""k"": 0.47884036045882983, ""rho"": 959.5688892188716}","{""D"": 5.642480783018849e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[6.997911783450007e-07, 0.00031416724710596244], [2.6338922676969524e-10, 2.3086284848958123e-07], [2.3593422197435485e-14, 8.224009708529193e-11]]"
20.25,bdf2,28.1782,0.019761625,3,3.1143295366303927e-14,8.182787780697233e-11,2.872866389225237e-10,2.886579864025407e-14,-4.1614474663632555,-4.165441311161544,0.0039938447982885705,1.913559129890171e-06,1.9183604102471874e-06,-4.801280357016262e-09,0.47881450962584315,5.59021552861676e-09,1.5066767429391336e-08,-0.0327152996090102,"{""D"": 5.59021552861676e-09, ""cp"": 3385.4644693060704, ""k"": 0.47881450962584315, ""rho"": 959.46715363955}","{""D"": 5.6424989519753135e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.04037404302248e-07, 0.00031209044070381703], [2.648939230456001e-10, 2.2950065899983464e-07], [3.1143295366303927e-14, 8.182787780697233e-11]]"
20.5,bdf2,28.1804,0.01976325,3,3.8315663515274306e-14,8.142575938126888e-11,1.0891199053730816e-10,8.43769498715119e-14,-4.211091834434229,-4.2151068168308825,0.004014982396653544,1.912958356822979e-06,1.9177274307033843e-06,-4.769073880405074e-09,0.47878881633054293,5.58992624718584e-09,1.506179601970583e-08,-0.03310537149892041,"{""D"": 5.58992624718584e-09, ""cp"": 3385.2794775799093, ""k"": 0.47878881633054293, ""rho"": 959.3660849125415}","{""D"": 5.642517162844829e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.082556436823606e-07, 0.0003100518778792137], [2.663693602755317e-10, 2.2816247557955136e-07], [3.8315663515274306e-14, 8.142575938126888e-11]]"
20.75,bdf2,28.1826,0.019764875,3,1.5099758111193756e-14,8.10283430766109e-11,7.457856554538012e-11,2.7977620220553945e-14,-4.260704802950572,-4.2647407552706795,0.004035952320107228,1.9123610908239206e-06,1.917098542915203e-06,-4.737452091282249e-09,0.4787632777034134,5.5896392619050554e-09,1.5056856746531973e-08,-0.033495195576199746,"{""D"": 5.5896392619050554e-09, ""cp"": 3385.095599464576, ""k"": 0.4787632777034134, ""rho"": 959.2656708664324}","{""D"": 5.642535410266673e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.124463696997059e-07, 0.0003080503992756203], [2.678853748916216e-10, 2.2684759761269574e-07], [1.5099758111193756e-14, 8.10283430766109e-11]]"
21.0,bdf2,28.1848,0.0197665,3,2.7745785638919384e-14,8.063893779299336e-11,8.458300726488233e-11,3.68594044175552e-14,-4.3102865824163805,-4.314343329630788,0.004056747214407075,1.911767275569669e-06,1.9164736730974506e-06,-4.706397527781518e-09,0.4787378909611453,5.58935453480635e-09,1.5051949030487884e-08,-0.033884773306456825,"{""D"": 5.58935453480635e-09, ""cp"": 3384.912814920246, ""k"": 0.4787378909611453, ""rho"": 959.1658996955921}","{""D"": 5.64255368901203e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.166101155895464e-07, 0.00030608489412526274], [2.6935495450159034e-10, 2.2555534155018988e-07], [2.7745785638919384e-14, 8.063893779299336e-11]]"
21.25,bdf2,28.187,0.019768125,3,1.6043469924250146e-14,8.025893675146676e-11,2.6352608983870596e-10,6.705747068735946e-14,-4.3598373305906755,-4.363914739622032,0.004077409031356893,1.9111768562106786e-06,1.9158527496560865e-06,-4.675893445407872e-09,0.47871265340305513,5.589072029024255e-09,1.5047072309160493e-08,-0.03427410620895003,"{""D"": 5.589072029024255e-09, ""cp"": 3384.731104501997, ""k"": 0.47871265340305513, ""rho"": 959.0667599449739}","{""D"": 5.6425719939847605e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.207473481475832e-07, 0.000304154297653032], [2.7082773957751616e-10, 2.2428507190908215e-07], [1.6043469924250146e-14, 8.025893675146676e-11]]"
21.5,bdf2,28.1892,0.019769750000000003,3,2.5669533265015996e-14,7.98818963046725e-11,8.026290743146092e-11,9.50350909079134e-14,-4.409357283128844,-4.413455181121151,0.004097897992306976,1.910589779311864e-06,1.91523570309828e-06,-4.645923786416053e-09,0.4786875624076943,5.588791708755758e-09,1.5042226036786577e-08,-0.034663195926612274,"{""D"": 5.588791708755758e-09, ""cp"": 3384.550449335399, ""k"": 0.4786875624076943, ""rho"": 958.9682404957248}","{""D"": 5.642590320222001e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.248585668220758e-07, 0.00030225758866795314], [2.722680569998979e-10, 2.2303616435218923e-07], [2.5669533265015996e-14, 7.98818963046725e-11]]"
21.75,bdf2,28.191399999999998,0.019771375,3,3.4918089640230677e-14,7.950642323156008e-11,9.708855941426009e-11,1.9095836023552692e-14,-4.458846614261105,-4.462964846695172,0.0041182324340667265,1.910005992807055e-06,1.9146224659470975e-06,-4.616473140042354e-09,0.4786626154296323,5.588513539213706e-09,1.503740968351108e-08,-0.035052043894064175,"{""D"": 5.588513539213706e-09, ""cp"": 3384.3708310933525, ""k"": 0.4786626154296323, ""rho"": 958.8703305515356}","{""D"": 5.642608662894555e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.289442031118735e-07, 0.0003003937872915386], [2.7370554001817297e-10, 2.2180801927200161e-07], [3.4918089640230677e-14, 7.950642323156008e-11]]"
22.0,bdf2,28.1936,0.019773000000000002,3,2.6801973475896107e-14,7.914261838474566e-11,1.6325429896824062e-10,3.241851231905457e-14,-4.508305497767956,-4.512443925685261,0.004138427917305343,1.9094254459524832e-06,1.9140129726606237e-06,-4.587526708140497e-09,0.4786378099964075,5.588237486586539e-09,1.5032622734437375e-08,-0.0354406517650178,"{""D"": 5.588237486586539e-09, ""cp"": 3384.1922319741343, ""k"": 0.4786378099964075, ""rho"": 958.7730196256998}","{""D"": 5.6426270173069096e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.330047072011648e-07, 0.00029856195283016495], [2.75136036209403e-10, 2.2060006353220954e-07], [2.6801973475896107e-14, 7.914261838474566e-11]]"
22.25,bdf2,28.1958,0.019774625,3,2.2083299891395192e-14,7.8780903369507e-11,3.387867764104158e-11,1.2434497875801753e-14,-4.557734159229766,-4.561892604000661,0.004158444770895109,1.908848089278678e-06,1.9134071595552165e-06,-4.559070276538361e-09,0.47861314370563424,5.5879635180026746e-09,1.5027864689453962e-08,-0.035829020723252024,"{""D"": 5.5879635180026746e-09, ""cp"": 3384.014634680567, ""k"": 0.47861314370563424, ""rho"": 958.6762975288348}","{""D"": 5.642645378897209e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.370405066240051e-07, 0.0002967611817946098], [2.7656652918601654e-10, 2.1941174367575068e-07], [2.2083299891395192e-14, 7.8780903369507e-11]]"
22.5,bdf2,28.198,0.019776250000000002,3,3.284180626108074e-14,7.842441293320776e-11,2.220303940703161e-10,7.771561172376096e-14,-4.607132745438183,-4.611311064475387,0.004178319037204226,1.9082738745445603e-06,1.91280496473262e-06,-4.5310901880595635e-09,0.47858861422225407,5.5876916014916484e-09,1.50231350623701e-08,-0.036217152482637106,"{""D"": 5.5876916014916484e-09, ""cp"": 3383.8380224002294, ""k"": 0.47858861422225407, ""rho"": 958.5801543572193}","{""D"": 5.6426637432367215e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.410520221190028e-07, 0.0002949906060167649], [2.7797267070177055e-10, 2.1824252784048904e-07], [3.284180626108074e-14, 7.842441293320776e-11]]"
22.75,bdf2,28.2002,0.019777875,3,3.4351748762005986e-14,7.807366953374187e-11,1.7064394342014566e-10,6.306066779870889e-14,-4.656501428891668,-4.660699486920805,0.004198058029136753,1.907702754702574e-06,1.9122063280106995e-06,-4.503573308125451e-09,0.47856421927592485,5.5874217059497665e-09,1.5018433380530787e-08,-0.036605048181939465,"{""D"": 5.5874217059497665e-09, ""cp"": 3383.6623787866583, ""k"": 0.47856421927592485, ""rho"": 958.4845804817119}","{""D"": 5.642682106029422e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.450396529071795e-07, 0.00029324939089975076], [2.79382017697915e-10, 2.1709190750074118e-07], [3.4351748762005986e-14, 7.807366953374187e-11]]"
23.0,bdf2,28.2024,0.019779500000000002,3,1.4533421278863815e-14,7.77319820711043e-11,2.7489477361086756e-10,4.39648317751562e-14,-4.705840390389788,-4.710058048142685,0.004217657752896287,1.9071346838518668e-06,1.911611190857598e-06,-4.476507005731375e-09,0.47853995665853777,5.587153801107757e-09,1.501375918426557e-08,-0.0369927094305181,"{""D"": 5.587153801107757e-09, ""cp"": 3383.4876879414714, ""k"": 0.47853995665853777, ""rho"": 958.3895665372156}","{""D"": 5.642700463111198e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.490038129311786e-07, 0.00029153673377408957], [2.807966463600434e-10, 2.1595938771472895e-07], [1.4533421278863815e-14, 7.77319820711043e-11]]"
23.25,bdf2,28.2046,0.019781125,3,1.566588386425322e-14,7.738924969267884e-11,8.890310709830374e-11,1.199040866595169e-14,-4.755149810336973,-4.759386922022202,0.004237111685228889,1.9065696172021939e-06,1.911019496329141e-06,-4.4498791269470525e-09,0.4785158242218578,5.586887857499493e-09,1.5009112026293046e-08,-0.037380137615528504,"{""D"": 5.586887857499493e-09, ""cp"": 3383.313934397376, ""k"": 0.4785158242218578, ""rho"": 958.2951034126626}","{""D"": 5.642718810448989e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.529448876324753e-07, 0.00028985186233329243], [2.8216767155850374e-10, 2.1484450105678983e-07], [1.566588386425322e-14, 7.738924969267884e-11]]"
23.5,bdf2,28.2068,0.01978275,3,2.887805321012707e-14,7.705679231950089e-11,1.256239556823857e-10,5.0182080713057076e-14,-4.804429860048505,-4.808686279487517,0.004256419439012227,1.9060075110394775e-06,1.9104311890092025e-06,-4.423677969724962e-09,0.4784918198752752,5.586623846433098e-09,1.5004491471446178e-08,-0.03776733375035225,"{""D"": 5.586623846433098e-09, ""cp"": 3383.1411031019816, ""k"": 0.4784918198752752, ""rho"": 958.2011822414725}","{""D"": 5.642737144139657e-09, ""cp"": 3415.2957746478883, ""k"": 0.48295774647887335, ""rho"": 976.4000000000007}","[[7.568632339514632e-07, 0.00028819403318090385], [2.835368061255681e-10, 2.1374677801142987e-07], [2.887805321012707e-14, 7.705679231950089e-11]]"
23.75,bdf2,28.209,0.019784375,3,3.152046546309224e-14,7.672746969368657e-11,7.935341272968799e-11,1.1235457009206584e-13,-4.853680684355165,-4.857956288944365,0.004275604589199844,1.905448322689623e-06,1.9098462149529426e-06,-4.397892263319557e-09,0.4784679415836651,5.5863617399592225e-09,1.499989709592194e-08,-0.03815429954809586,"{""D"": 5.5863617399592225e-09, ""cp"": 3382.9691794023893, ""k"": 0.4784679415836651, ""rho"": 958.1077943924709}","{""D"": 5.642755460408837e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.607592118479736e-07, 0.0002865625304527802], [2.849151860286193e-10, 2.126657927754654e-07], [3.152046546309224e-14, 7.672746969368657e-11]]"
24.0,bdf2,28.211199999999998,0.019786,3,3.8504012191045176e-14,7.639901783102881e-11,2.1930190996499732e-10,8.260059303211165e-14,-4.902902471244347,-4.907197116023099,0.004294644778751966,1.9048920104786219e-06,1.9092645216327557e-06,-4.372511154133773e-09,0.4784441873653499,5.5861015108469414e-09,1.4995328487267996e-08,-0.038541035967231345,"{""D"": 5.5861015108469414e-09, ""cp"": 3382.798149030519, ""k"": 0.4784441873653499, ""rho"": 958.0149314612408}","{""D"": 5.642773755609516e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000008}","[[7.646331856224964e-07, 0.00028495666452226507], [2.8628563542737506e-10, 2.116011127537603e-07], [3.8504012191045176e-14, 7.639901783102881e-11]]"
24.25,bdf2,28.2134,0.019787625,3,2.7179281828371658e-14,7.607805453151755e-11,1.63140612130519e-10,1.7763568394002505e-14,-4.952095373533566,-4.956408923872857,0.004313550339291261,1.9043385337104566e-06,1.908686057886685e-06,-4.347524176228302e-09,0.4784205552901538,5.585843132555882e-09,1.4990785243694075e-08,-0.038927544652103824,"{""D"": 5.585843132555882e-09, ""cp"": 3382.627998089107, ""k"": 0.4784205552901538, ""rho"": 957.9225852618696}","{""D"": 5.64279202622083e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000009}","[[7.684855048528804e-07, 0.00028337577077206487], [2.876507967605031e-10, 2.105523279910205e-07], [2.7179281828371658e-14, 7.607805453151755e-11]]"
24.5,bdf2,28.2156,0.01978925,3,2.8122985163865586e-14,7.576022597936997e-11,2.0884272089460865e-10,3.952393967665557e-14,-5.001259543696945,-5.005591872844661,0.004332329147715974,1.903787852629906e-06,1.908110773869281e-06,-4.322921239375041e-09,0.4783970434775505,5.58558657921519e-09,1.4986266973526268e-08,-0.03931382663627709,"{""D"": 5.58558657921519e-09, ""cp"": 3382.4587130383634, ""k"": 0.4783970434775505, ""rho"": 957.830747819085}","{""D"": 5.642810268846134e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000009}","[[7.723165262887827e-07, 0.0002818192084471054], [2.889955704412283e-10, 2.095190457730624e-07], [2.8122985163865586e-14, 7.576022597936997e-11]]"
24.75,bdf2,28.2178,0.019790875,3,1.5665811787130836e-14,7.545040844826281e-11,1.3426415534922853e-10,8.79296635503124e-14,-5.050395133873498,-5.054746121143694,0.004350987270195894,1.9032399283929386e-06,1.9075386210046665e-06,-4.298692611727855e-09,0.4783736500948932,5.585331825594421e-09,1.498177329548597e-08,-0.039699883319991185,"{""D"": 5.585331825594421e-09, ""cp"": 3382.290280683231, ""k"": 0.4783736500948932, ""rho"": 957.7394113607467}","{""D"": 5.6428284802117226e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000009}","[[7.761265368437961e-07, 0.0002802863595601564], [2.9034977817324486e-10, 2.0850088278994443e-07], [1.5665811787130836e-14, 7.545040844826281e-11]]"
25.0,bdf2,28.22,0.0197925,3,4.020259406323126e-14,7.514128752768087e-11,9.254108590539545e-11,3.1530333899354446e-14,-5.099502313278057,-5.103871824159967,0.004369510881909733,1.9026947230369955e-06,1.9069695519417652e-06,-4.274828904769745e-09,0.4783503733557264,5.585078847088031e-09,1.497730383745256e-08,-0.040085715551979574,"{""D"": 5.585078847088031e-09, ""cp"": 3382.12268816123, ""k"": 0.4783503733557264, ""rho"": 957.6485683106824}","{""D"": 5.642846657164852e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[7.799159015713974e-07, 0.0002787766278667699], [2.916522666834593e-10, 2.0749747680419338e-07], [4.020259406323126e-14, 7.514128752768087e-11]]"
25.25,bdf2,28.2222,0.019794125,3,2.755668606390477e-14,7.483878440708889e-11,3.858531272271648e-10,5.0182080713057076e-14,-5.148581207297535,-5.152969135311025,0.004387928013490416,1.9021521994594753e-06,1.9064035205115252e-06,-4.251321052049992e-09,0.4783272115181737,5.584827619686477e-09,1.49728582370418e-08,-0.04047132499655103,"{""D"": 5.584827619686477e-09, ""cp"": 3381.95592293085, ""k"": 0.4783272115181737, ""rho"": 957.558211281844}","{""D"": 5.6428647966719624e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[7.836848836025073e-07, 0.0002772894378895024], [2.929957095967752e-10, 2.065084535618047e-07], [2.755668606390477e-14, 7.483878440708889e-11]]"
