time_s,radius_cm,cmax_kg_kg,center_kg_kg,surface_kg_kg,volume_mean_kg_kg,picard_iterations,nonlinear_residual,linear_residual,radius_rate_cm_s,mass_step_residual,robin_residual
172560.0,1.2000000000000002,0.15979874337294958,0.15979874337294958,0.053251475148494834,0.12505206891978152,3,1.759708559423423e-10,8.697043085703626e-11,0.0,5.091710836552566e-13,1.3503926570514491e-12
172620.0,1.2,0.15976004137502428,0.15976004137502428,0.053248786598797615,0.12502597224884635,3,1.755536896408394e-10,9.617906471248716e-11,0.0,5.086123610297316e-13,1.3494445828136391e-12
172680.0,1.2,0.1597213726329891,0.1597213726329891,0.05324610152431311,0.1249998970719279,3,1.7513771682908796e-10,1.0578560249996372e-10,0.0,5.08217099881159e-13,1.34849753096114e-12
172740.0,1.2,0.15968273710261816,0.15968273710261816,0.05324341991900003,0.12497384336124948,3,1.7472267382911966e-10,1.169837560155429e-10,0.0,5.077860100859504e-13,1.34755150079333e-12
172800.0,1.2,0.15964413473976333,0.15964413473976333,0.05324074177682717,0.12494781108908265,3,1.7430869941881255e-10,1.085140866052825e-10,0.0,5.07428367152873e-13,1.3466064911968237e-12
172860.0,1.2,0.15960556550035493,0.15960556550035493,0.05323806709177904,0.12492180022774718,3,1.738959046204691e-10,1.1721112969098613e-10,0.0,5.06928230514057e-13,1.3456625003534783e-12
172920.0,1.2,0.1595670293403995,0.1595670293403995,0.05323539585785235,0.1248958107496109,3,1.7348418535068078e-10,1.1732481652870774e-10,0.0,5.065199613746342e-13,1.3447195267702328e-12
172980.0,1.2,0.15952852621598096,0.15952852621598096,0.05323272806905701,0.12486984262708963,3,1.7307386079856713e-10,1.0010126061388291e-10,0.0,5.06112040577511e-13,1.343777568158692e-12
173040.0,1.2000000000000002,0.15949005608326075,0.15949005608326075,0.05323006371941417,0.12484389583264707,3,1.7266425789141948e-10,1.0800249583553523e-10,0.0,5.057100574813481e-13,1.3428366250523875e-12
173100.0,1.2,0.15945161889847703,0.15945161889847703,0.053227402802961475,0.12481797033879466,3,1.7225594561853796e-10,1.007265382213518e-10,0.0,5.052063599160218e-13,1.3418966951637511e-12
173160.0,1.2000000000000002,0.15941321461794483,0.15941321461794483,0.053224745313748094,0.12479206611809149,3,1.7184902806333113e-10,1.0334133548894897e-10,0.0,5.048728252346891e-13,1.3409577757184192e-12
173220.0,1.2,0.15937484319805575,0.15937484319805575,0.05322209124583309,0.12476618314314426,3,1.7144286684755983e-10,9.276845958083868e-11,0.0,5.044428103242907e-13,1.3400198668264067e-12
173280.0,1.2000000000000002,0.15933650459527762,0.15933650459527762,0.053219440593294184,0.12474032138660705,3,1.7103800320494855e-10,1.169837560155429e-10,0.0,5.040311078426953e-13,1.3390829670728213e-12
173340.0,1.1999999999999997,0.15929819876615445,0.15929819876615445,0.05321679335021837,0.1247144808211813,3,1.7063392365734842e-10,1.0334133548894897e-10,0.0,5.035196923249119e-13,1.3381470753686796e-12
173400.0,1.2,0.1592599256673057,0.1592599256673057,0.05321414951070387,0.12468866141961575,3,1.7023137760530105e-10,9.748646334628575e-11,0.0,5.031699992195609e-13,1.3372121877108412e-12
173460.0,1.2,0.15922168525542893,0.15922168525542893,0.05321150906886533,0.12466286315470626,3,1.698295948315831e-10,1.1408474165364169e-10,0.0,5.028478460140614e-13,1.3362783069361217e-12
173520.0,1.2000000000000002,0.15918347748729503,0.15918347748729503,0.05320887201882737,0.12463708599929572,3,1.6942906105876787e-10,1.5910472939140163e-10,0.0,5.023511323412643e-13,1.3353454282183362e-12
173580.0,1.2,0.15914530231975188,0.15914530231975188,0.05320623835473086,0.12461132992627402,3,1.6902948485331137e-10,9.447376214666292e-11,0.0,5.020467749803492e-13,1.3344135517911629e-12
173640.0,1.2,0.15910715970972217,0.15910715970972217,0.053203608070726036,0.12458559490857776,3,1.686311923432271e-10,1.1249312592553906e-10,0.0,5.014806856034029e-13,1.3334826743810347e-12
173700.0,1.2,0.15906904961420376,0.15906904961420376,0.0532009811609744,0.12455988091919037,3,1.6823396148391012e-10,9.742961992742494e-11,0.0,5.011899855899711e-13,1.3325527970297855e-12
173760.0,1.2,0.15903097199027036,0.15903097199027036,0.0531983576196567,0.12453418793114195,3,1.6783761186411894e-10,1.0413714335300028e-10,0.0,5.006581358258516e-13,1.331623917675254e-12
173820.0,1.2,0.15899292679506988,0.15899292679506988,0.05319573744095972,0.12450851591750906,3,1.6744243491739752e-10,9.879386198008433e-11,0.0,5.003113552432898e-13,1.3306960336448199e-12
173880.0,1.2000000000000002,0.15895491398582576,0.15895491398582576,0.05319312061908727,0.12448286485141469,3,1.670485069715788e-10,9.254108590539545e-11,0.0,4.999451308076655e-13,1.3297691444909781e-12
173940.0,1.2000000000000002,0.15891693351983496,0.15891693351983496,0.05319050714825056,0.12445723470602824,3,1.6665542557081636e-10,1.6859758034115657e-10,0.0,4.995451488268404e-13,1.3288432494986313e-12
174000.0,1.2,0.15887898535447037,0.15887898535447037,0.05318789702268135,0.12443162545456522,3,1.6626340582082122e-10,1.0197709343628958e-10,0.0,4.991025753824495e-13,1.3279183459467687e-12
174060.0,1.2,0.15884106944717796,0.15884106944717796,0.05318529023661535,0.12440603707028737,3,1.6587244772159337e-10,8.151346264639869e-11,0.0,4.986566923685754e-13,1.3269944340661737e-12
174120.0,1.2,0.1588031857554784,0.1588031857554784,0.05318268678430334,0.12438046952650253,3,1.6548282188999508e-10,9.987388693843968e-11,0.0,4.982743233790973e-13,1.326071510718523e-12
174180.0,1.1999999999999997,0.15876533423696598,0.15876533423696598,0.05318008666001235,0.1243549227965643,3,1.650939107644689e-10,9.879386198008433e-11,0.0,4.977207563254849e-13,1.325149575556401e-12
174240.0,1.2000000000000002,0.1587275148493097,0.1587275148493097,0.05317748985801802,0.12432939685387222,3,1.647060751674978e-10,1.3636736184707843e-10,0.0,4.975870751505295e-13,1.324228626509788e-12
174300.0,1.2,0.15868972755025104,0.15868972755025104,0.05317489637260901,0.12430389167187156,3,1.643194677547477e-10,1.0697931429604068e-10,0.0,4.970325898073232e-13,1.3233086629632615e-12
174360.0,1.2000000000000002,0.1586519722976061,0.1586519722976061,0.05317230619808697,0.12427840722405317,3,1.6393382484825025e-10,9.589484761818312e-11,0.0,4.967494366456932e-13,1.3223896829295204e-12
174420.0,1.2,0.15861424904926355,0.15861424904926355,0.05316971932876458,0.12425294348395355,3,1.6354918808136887e-10,9.231371222995222e-11,0.0,4.962327300307256e-13,1.3214716861281502e-12
174480.0,1.2,0.15857655776318547,0.15857655776318547,0.05316713575896756,0.12422750042515456,3,1.6316571010976944e-10,1.0334133548894897e-10,0.0,4.958045672637454e-13,1.320554669824492e-12
174540.0,1.2,0.1585388983974073,0.1585388983974073,0.05316455548303475,0.12420207802128339,3,1.6278323133889216e-10,1.0965095498249866e-10,0.0,4.954376153326986e-13,1.3196386337298596e-12
174600.0,1.2,0.15850127091003735,0.15850127091003735,0.0531619784953175,0.12417667624601249,3,1.6240168237979802e-10,1.7200818547280505e-10,0.0,4.950843431955081e-13,1.3187235761274398e-12
174660.0,1.2,0.15846367525925664,0.15846367525925664,0.053159404790174884,0.12415129507305953,3,1.620212575215163e-10,1.5899104255368002e-10,0.0,4.94605170092741e-13,1.317809495295456e-12
174720.0,1.2,0.15842611140331825,0.15842611140331825,0.05315683436198321,0.12412593447618715,3,1.616419220695775e-10,1.631974555493798e-10,0.0,4.942415671182094e-13,1.3168963893247755e-12
174780.0,1.2,0.15838857930054814,0.15838857930054814,0.053154267205128884,0.12410059442920296,3,1.6126338459043765e-10,9.765699360286817e-11,0.0,4.937671275531889e-13,1.3159842591116483e-12
174840.0,1.2000000000000002,0.1583510789093446,0.1583510789093446,0.05315170331401093,0.12407527490595943,3,1.6088604753994318e-10,9.941913958755322e-11,0.0,4.93452907340636e-13,1.3150731005809693e-12
174900.0,1.2,0.15831361018817786,0.15831361018817786,0.05314914268303776,0.12404997588035385,3,1.60509772140216e-10,1.5825207810848951e-10,0.0,4.929607233882826e-13,1.3141629138059439e-12
174960.0,1.2000000000000002,0.15827617309559094,0.15827617309559094,0.05314658530663457,0.1240246973263281,3,1.6013439879669633e-10,9.947598300641403e-11,0.0,4.926627267154058e-13,1.3132536976475444e-12
175020.0,1.2,0.1582387675901971,0.1582387675901971,0.05314403117923467,0.12399943921786863,3,1.5976003853168663e-10,8.29913915367797e-11,0.0,4.922273746504066e-13,1.3123454506772298e-12
175080.0,1.2000000000000002,0.15820139363068284,0.15820139363068284,0.053141480295285426,0.1239742015290064,3,1.593865248117332e-10,1.1152678780490533e-10,0.0,4.918209721598414e-13,1.3114381715619987e-12
175140.0,1.1999999999999997,0.15816405117580495,0.15816405117580495,0.05313893264924277,0.12394898423381676,3,1.590144474428179e-10,9.29389898374211e-11,0.0,4.91353293717685e-13,1.3105318570328333e-12
175200.0,1.2,0.15812674018439282,0.15812674018439282,0.05313638823558112,0.12392378730641929,3,1.5864297375767222e-10,1.5967316358000971e-10,0.0,4.909978593171385e-13,1.3096265099947918e-12
175260.0,1.2,0.15808946061534587,0.15808946061534587,0.05313384704877843,0.12389861072097783,3,1.5827261723444508e-10,1.0703615771490149e-10,0.0,4.906703182409406e-13,1.3087221247560444e-12
175320.0,1.2000000000000002,0.15805221242763534,0.15805221242763534,0.053131309083328596,0.12387345445170024,3,1.5790335011756085e-10,1.0794565241667442e-10,0.0,4.901964515878298e-13,1.3078187015266951e-12
175380.0,1.2,0.1580149955803035,0.1580149955803035,0.05312877433374131,0.12384831847283848,3,1.5753488097347557e-10,9.032419256982394e-11,0.0,4.899003586215019e-13,1.30691624084772e-12
175440.0,1.2,0.1579778100324625,0.1579778100324625,0.05312624279453154,0.12382320275868827,3,1.5716762613582347e-10,8.895995051716454e-11,0.0,4.893781566685308e-13,1.3060147384632748e-12
175500.0,1.2,0.15794065574329588,0.15794065574329588,0.053123714460226304,0.12379810728358928,3,1.5680135662110573e-10,1.0106759873451665e-10,0.0,4.89076205834098e-13,1.3051141942956045e-12
175560.0,1.2,0.15790353267205742,0.15790353267205742,0.05312118932537054,0.12377303202192487,3,1.5643596834591378e-10,9.760015018400736e-11,0.0,4.88575087378217e-13,1.3042146077640283e-12
175620.0,1.2,0.15786644077807105,0.15786644077807105,0.0531186673845116,0.12374797694812191,3,1.5607164172148913e-10,1.61662683240138e-10,0.0,4.882559973614921e-13,1.3033159758567816e-12
175680.0,1.2000000000000002,0.15782938002073155,0.15782938002073155,0.05311614863221778,0.12372294203665096,3,1.5570813388654514e-10,1.0942358130705543e-10,0.0,4.878939771739015e-13,1.302418299402286e-12
175740.0,1.2000000000000002,0.15779235035950287,0.15779235035950287,0.053113633063065095,0.123697927262026,3,1.5534565994679284e-10,1.5722889656899497e-10,0.0,4.874778780619143e-13,1.3015215759359565e-12
