time_s,step_dt_s,C_inf,D_surface,robin_flux,literal_one_sided_diffusive_flux,literal_diffusive_minus_robin,face_diffusive_flux,face_diffusive_minus_robin,surface_control_volume_balance,picard_iterations,picard_final_normalized_residual,temperature_matrix_residual_linf,moisture_matrix_residual_linf,time_step_residual_normalized,time_alignment_error_s
27.125,0.0625,0.0198063125,4.824638434029831e-09,1.8972368005191206e-06,1.522904334734287e-06,-3.743324657848335e-07,1.5320113822829752e-06,-3.6522541823614537e-07,3.475123396189198e-17,2,7.933427161397739e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77477579712356e-16,0.0
27.1875,0.0625,0.01980671875,4.824497458575182e-09,1.8970862865314266e-06,1.5232516220183482e-06,-3.7383466451307844e-07,1.532364444805156e-06,-3.647218417262706e-07,3.474716423327822e-17,2,7.92720503618616e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747747306819825e-16,0.0
27.25,0.0625,0.019807125000000002,4.824356653252714e-09,1.8969359729523232e-06,1.523597204370219e-06,-3.7333876858210424e-07,1.5327157828727002e-06,-3.64220190079623e-07,3.476538205908909e-17,2,7.920995972421931e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774773663108727e-16,0.0
27.3125,0.0625,0.01980753125,4.824216017414586e-09,1.8967858590187248e-06,1.5239410933181816e-06,-3.728447657005432e-07,1.5330654081308768e-06,-3.6372045088784794e-07,3.4732261747362465e-17,2,7.914800318410315e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774772594405298e-16,0.0
27.375,0.0625,0.0198079375,4.8240755504171265e-09,1.8966359439724533e-06,1.5242833002845918e-06,-3.7235264368786156e-07,1.5334133321180405e-06,-3.6322261185441287e-07,3.4760842491887397e-17,2,7.908617203388152e-09,1.7053025658242404e-13,8.881784197001252e-16,5.662157286859789e-16,0.0
27.4375,0.0625,0.019808343750000002,4.823935251620799e-09,1.8964862270601898e-06,1.52462383658716e-06,-3.7186239047302993e-07,1.5337595662669212e-06,-3.6272666079326867e-07,3.475234569263525e-17,2,7.902447323965967e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774770453613904e-16,0.0
27.5,0.0625,0.01980875,4.823795120390162e-09,1.8963367075334321e-06,1.5249627134400912e-06,-3.7137399409334097e-07,1.5341041219057769e-06,-3.6223258562765527e-07,3.47265575098583e-17,2,7.896291202601659e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77476938152892e-16,0.0
27.5625,0.0625,0.01980915625,4.823655156093836e-09,1.8961873846484557e-06,1.5252999419552483e-06,-3.708874426932074e-07,1.5344470102595632e-06,-3.617403743888925e-07,3.47624042088839e-17,2,7.890147097768909e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774768308319723e-16,0.0
27.625,0.0625,0.0198095625,4.823515358104467e-09,1.8960382576662648e-06,1.5256355331433418e-06,-3.70402724522923e-07,1.5347882424511363e-06,-3.6125001521512846e-07,3.4778292694089816e-17,2,7.884015880230878e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774767233987792e-16,0.0
27.6875,0.0625,0.01980996875,4.823375725798683e-09,1.8958893258525533e-06,1.5259694979151237e-06,-3.6991982793742965e-07,1.5351278295024578e-06,-3.6076149635009553e-07,3.4772952416055173e-17,2,7.877897898292827e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747661585345983e-16,0.0
27.75,0.0625,0.019810375,4.8232362585570706e-09,1.8957405884776647e-06,1.5263018470824105e-06,-3.694387413952542e-07,1.535465782335623e-06,-3.6027480614204176e-07,3.476883636532711e-17,2,7.87179262949686e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274873e-16,0.0
27.8125,0.0625,0.01981078125,4.823096955764131e-09,1.8955920448165479e-06,1.5266325913592759e-06,-3.6895945345727197e-07,1.5358021117740667e-06,-3.597899330424812e-07,3.4769531197041654e-17,2,7.865700596300874e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747640042702873e-16,0.0
27.875,0.0625,0.0198111875,4.822957816808247e-09,1.895443694148717e-06,1.5269617413631645e-06,-3.6848195278555245e-07,1.5361368285436873e-06,-3.593068656050296e-07,3.4736635878441645e-17,2,7.859621276246973e-09,5.684341886080802e-14,4.440892098500626e-16,1.8873814627310453e-16,0.0
27.9375,0.0625,0.019811593750000002,4.822818841081653e-09,1.895295535758215e-06,1.5272893076158637e-06,-3.6800622814235135e-07,1.5364699432738243e-06,-3.5882559248439076e-07,3.476436297257442e-17,2,7.853554146877266e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774761845538471e-16,0.0
28.0,0.0625,0.019812,4.822680027980396e-09,1.8951475689335676e-06,1.5276153005447208e-06,-3.675322683888468e-07,1.5368014664984885e-06,-3.583461024350791e-07,3.473543150346977e-17,2,7.8475006014128e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747607645008766e-16,0.0
28.0625,0.0625,0.01981240625,4.822541376904304e-09,1.8949997929677486e-06,1.5279397304836032e-06,-3.670600624841454e-07,1.5371314086573288e-06,-3.5786838431041987e-07,3.474390183294231e-17,2,7.841459072479894e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774759682350749e-16,0.0
28.125,0.0625,0.019812812500000002,4.822402887256955e-09,1.8948522071581385e-06,1.528262607673998e-06,-3.665895994841406e-07,1.5374597800967436e-06,-3.57392427061395e-07,3.475343757104382e-17,2,7.835430430841707e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774758599089527e-16,0.0
28.1875,0.0625,0.01981321875,4.822264558445638e-09,1.894704810806488e-06,1.5285839422660122e-06,-3.661208685404757e-07,1.5377865910708878e-06,-3.569182197356001e-07,3.475372212117454e-17,2,7.829414502345605e-09,5.684341886080802e-14,4.440892098500626e-16,1.8873787573593216e-16,0.0
28.25,0.0625,0.019813625,4.822126389881329e-09,1.8945576032188774e-06,1.5289037443193963e-06,-3.656538588994811e-07,1.5381118517427054e-06,-3.56445751476172e-07,3.477446781093737e-17,2,7.823411112838958e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774756429239526e-16,0.0
28.3125,0.0625,0.01981403125,4.821988380978653e-09,1.8944105837056799e-06,1.529222023804554e-06,-3.6518855990112576e-07,1.5384355721849503e-06,-3.5597501152072954e-07,3.475820213137213e-17,2,7.817420436474397e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747553426535996e-16,0.0
28.375,0.0625,0.0198144375,4.821850531155852e-09,1.894263751581526e-06,1.5295387906035534e-06,-3.647249609779726e-07,1.5387577623812028e-06,-3.5550598920032313e-07,3.475182953193302e-17,2,7.81144247325192e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774754254962281e-16,0.0
28.4375,0.0625,0.01981484375,4.821712839834757e-09,1.8941171061652646e-06,1.5298540545110452e-06,-3.642630516542194e-07,1.5390784322267998e-06,-3.5503867393846485e-07,3.476337035583936e-17,2,7.805476352408374e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747531661669847e-16,0.0
28.5,0.0625,0.01981525,4.821575306440757e-09,1.8939706467799264e-06,1.5301678252352988e-06,-3.6380282154462755e-07,1.5393975915298762e-06,-3.545730552500502e-07,3.4758321245380335e-17,2,7.799523467164808e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747520762691194e-16,0.0
28.5625,0.0625,0.01981565625,4.821437930402765e-09,1.89382437275269e-06,1.5304801123990932e-06,-3.633442603535969e-07,1.5397152500122675e-06,-3.541091227404226e-07,3.474719070305782e-17,2,7.793582772605434e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747509852700896e-16,0.0
28.625,0.0625,0.019816062500000002,4.8213007111531886e-09,1.8936782834148444e-06,1.5307909255407107e-06,-3.628873578741337e-07,1.5400314173105083e-06,-3.536468661043361e-07,3.474730319962113e-17,2,7.787654791188145e-09,5.684341886080802e-14,4.440892098500626e-16,1.887374946585647e-16,0.0
28.6875,0.0625,0.01981646875,4.821163648127902e-09,1.8935323781017529e-06,1.5311002741148536e-06,-3.6243210398689926e-07,1.5403461029767603e-06,-3.5318627512499256e-07,3.47281126094099e-17,2,7.781738826302417e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774748799974129e-16,0.0
28.75,0.0625,0.019816875,4.821026740766217e-09,1.8933866561528226e-06,1.5314081674935004e-06,-3.6197848865932217e-07,1.540659316479675e-06,-3.5272733967314766e-07,3.477059660567062e-17,2,7.775835226253513e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774747705679984e-16,0.0
28.8125,0.0625,0.01981728125,4.820889988510847e-09,1.8932411169114625e-06,1.5317146149669247e-06,-3.615265019445378e-07,1.5409710672054204e-06,-3.5227004970604207e-07,3.472721925434834e-17,2,7.769944339346694e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747466102902467e-16,0.0
28.875,0.0625,0.0198176875,4.820753390807886e-09,1.8930957597250576e-06,1.532019625744456e-06,-3.610761339806015e-07,1.5412813644584506e-06,-3.51814395266607e-07,3.475511840204853e-17,2,7.764065294818804e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747455138062976e-16,0.0
28.9375,0.0625,0.01981809375,4.820616947106776e-09,1.8929505839449276e-06,1.5323232089554928e-06,-3.6062737498943483e-07,1.541590217462526e-06,-3.513603664824017e-07,3.4746019415310447e-17,2,7.758198963433002e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747444162295134e-16,0.0
29.0,0.0625,0.0198185,4.820480656860279e-09,1.8928055889263003e-06,1.5326253736502856e-06,-3.6018021527601466e-07,1.5418976353615046e-06,-3.509079535647957e-07,3.475266994743537e-17,2,7.752344474426128e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774743317561265e-16,0.0
29.0625,0.0625,0.01981890625,4.820344519524448e-09,1.8926607740282728e-06,1.5329261288008126e-06,-3.5973464522746024e-07,1.5422036272202253e-06,-3.5045714680804746e-07,3.475804993013942e-17,2,7.746502350256076e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774742217802922e-16,0.0
29.125,0.0625,0.019819312500000002,4.8202085345586e-09,1.8925161386137819e-06,1.5332254833016604e-06,-3.5929065531212145e-07,1.542508202025396e-06,-3.5000793658838596e-07,3.474562898606132e-17,2,7.740672416770218e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774741116955847e-16,0.0
29.1875,0.0625,0.01981971875,4.8200727014252904e-09,1.8923716820495718e-06,1.533523445970828e-06,-3.588482360787439e-07,1.5428113686864038e-06,-3.4956031336316806e-07,3.4753464040823424e-17,2,7.734855022273813e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747400150213983e-16,0.0
29.25,0.0625,0.019820125,4.81993701959028e-09,1.8922274037061608e-06,1.5338200255505625e-06,-3.5840737815559837e-07,1.5431131360361614e-06,-3.491142676699994e-07,3.4750492808063133e-17,2,7.729048947698444e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774738912000931e-16,0.0
29.3125,0.0625,0.019820531250000002,4.819801488522517e-09,1.8920833029578097e-06,1.5341152307081683e-06,-3.579680722496414e-07,1.543413512831919e-06,-3.4866979012589074e-07,3.476136527003453e-17,2,7.723255586265162e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774737807895795e-16,0.0
29.375,0.0625,0.0198209375,4.8196661076941005e-09,1.8919393791824916e-06,1.5344090700368724e-06,-3.5753030914561927e-07,1.5437125077561411e-06,-3.482268714263505e-07,3.472451933682897e-17,2,7.717474067210808e-09,1.7053025658242404e-13,4.440892098500626e-16,5.662105054061004e-16,0.0
29.4375,0.0625,0.01982134375,4.819530876580262e-09,1.8917956317618606e-06,1.5347015520565054e-06,-3.570940797053552e-07,1.5440101294171916e-06,-3.4778550234466894e-07,3.474353125602789e-17,2,7.711704738840646e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747355964368947e-16,0.0
29.5,0.0625,0.01982175,4.8193957946593345e-09,1.8916520600812199e-06,1.5349926852144126e-06,-3.5665937486680727e-07,1.5443063863502541e-06,-3.4734567373096574e-07,3.473171249943573e-17,2,7.705947078696782e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747344890858093e-16,0.0
29.5625,0.0625,0.01982215625,4.819260861412728e-09,1.8915086635294936e-06,1.535282477886121e-06,-3.5622618564337265e-07,1.5446012870180042e-06,-3.469073765114894e-07,3.4752411867084256e-17,2,7.70020160923711e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747333806554113e-16,0.0
29.625,0.0625,0.0198225625,4.819126076324908e-09,1.8913654414991945e-06,1.5355709383761957e-06,-3.5579450312299883e-07,1.5448948398114735e-06,-3.4647060168772105e-07,3.475320596047231e-17,2,7.694468156309e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747322711470304e-16,0.0
29.6875,0.0625,0.01982296875,4.818991438883358e-09,1.891222393386395e-06,1.5358580749189617e-06,-3.553643184674334e-07,1.5451870530507775e-06,-3.4603534033561757e-07,3.4745681925620525e-17,2,7.688746371607186e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774731160561989e-16,0.0
29.75,0.0625,0.019823375,4.8188569485785736e-09,1.891079518590699e-06,1.5361438956792434e-06,-3.5493562291145555e-07,1.5454779349858643e-06,-3.456015836048347e-07,3.4754582389011596e-17,2,7.683036603436934e-09,5.684341886080802e-14,4.440892098500626e-16,1.887365024450804e-16,0.0
29.8125,0.0625,0.019823781250000002,4.818722604904018e-09,1.8909368165152113e-06,1.5364284087530861e-06,-3.5450840776212515e-07,1.5457674937972384e-06,-3.4516932271797286e-07,3.4731970579786846e-17,2,7.677338677645611e-09,1.7053025658242404e-13,8.881784197001252e-16,5.662093404250805e-16,0.0
29.875,0.0625,0.0198241875,4.818588407356111e-09,1.8907942865665092e-06,1.5367116221685183e-06,-3.5408266439799085e-07,1.5460557375967342e-06,-3.4473854896977493e-07,3.471835187818177e-17,2,7.671652594233217e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747278223600863e-16,0.0
29.9375,0.0625,0.01982459375,4.818454355434202e-09,1.890651928154615e-06,1.5369935438862604e-06,-3.5365838426835456e-07,1.5463426744282263e-06,-3.443092537263886e-07,3.473950123208353e-17,2,7.66597800489449e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747267074815643e-16,0.0
30.0,0.0625,0.019825000000000002,4.818320448640538e-09,1.8905097406929665e-06,1.5372741818004293e-06,-3.5323555889253713e-07,1.5466283122683468e-06,-3.438814284246197e-07,3.473845567578926e-17,2,7.660315257934693e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77472559153294e-16,0.0
30.0625,0.0625,0.01982540625,4.818186686480254e-09,1.8903677235983894e-06,1.5375535437392783e-06,-3.528141798591111e-07,1.5469126590272243e-06,-3.4345506457116514e-07,3.4719648897382256e-17,2,7.654664353353825e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774724474515512e-16,0.0
30.125,0.0625,0.0198258125,4.818053068461335e-09,1.8902258762910704e-06,1.5378316374657883e-06,-3.5239423882528206e-07,1.547195722549087e-06,-3.4303015374198344e-07,3.473643073764973e-17,2,7.649025116999254e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747233564305764e-16,0.0
30.1875,0.0625,0.01982621875,4.817919594094602e-09,1.890084198194529e-06,1.5381084706784897e-06,-3.519757275160393e-07,1.5474775106130881e-06,-3.426066875814408e-07,3.471467919626204e-17,2,7.643397723023613e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747222372794236e-16,0.0
30.25,0.0625,0.019826625,4.817786262893688e-09,1.8899426887355913e-06,1.5383840510120336e-06,-3.515586377235577e-07,1.5477580309338841e-06,-3.4218465780170717e-07,3.4724135525024744e-17,2,7.637781474816376e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77472111706334e-16,0.0
30.3125,0.0625,0.019827031250000002,4.817653074375011e-09,1.8898013473443625e-06,1.5386583860378984e-06,-3.5114296130646414e-07,1.5480372911623473e-06,-3.417640561820152e-07,3.473346612233434e-17,2,7.632177068988068e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747199957836103e-16,0.0
30.375,0.0625,0.0198274375,4.817520028057755e-09,1.8896601734542008e-06,1.5389314832650812e-06,-3.5072869018911956e-07,1.5483152988862617e-06,-3.4134487456793915e-07,3.471989374284357e-17,2,7.626584157233426e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747188734415116e-16,0.0
30.4375,0.0625,0.01982784375,4.817387123463849e-09,1.8895191665016912e-06,1.5392033501406599e-06,-3.503158163610313e-07,1.5485920616308934e-06,-3.409271048707978e-07,3.4710457266415567e-17,2,7.621002913705084e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774717750038319e-16,0.0
30.5,0.0625,0.019828250000000002,4.817254360117938e-09,1.8893783259266192e-06,1.539473994050525e-06,-3.499043318760942e-07,1.548867586859727e-06,-3.4051073906689215e-07,3.4713699814416775e-17,2,7.615432990097778e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774716625575304e-16,0.0
30.5625,0.0625,0.01982865625,4.81712173754737e-09,1.8892376511719468e-06,1.5397434223199527e-06,-3.4949422885199404e-07,1.5491418819750445e-06,-3.4009576919690227e-07,3.4725425926780326e-17,2,7.609874386411505e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274873e-16,0.0
30.625,0.0625,0.0198290625,4.8169892552821695e-09,1.8890971416837838e-06,1.5400116422143097e-06,-3.4908549946947414e-07,1.5494149543186351e-06,-3.396821873651487e-07,3.471396451221279e-17,2,7.604327276798899e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747143734748655e-16,0.0
30.6875,0.0625,0.01982946875,4.816856912855015e-09,1.8889567969113662e-06,1.5402786609395817e-06,-3.486781359717845e-07,1.5496868111723304e-06,-3.3926998573903576e-07,3.473314186753422e-17,2,7.59879148710733e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774713245839965e-16,0.0
30.75,0.0625,0.019829875,4.816724709801219e-09,1.888816616307028e-06,1.5405444856430545e-06,-3.482721306639735e-07,1.549957459758693e-06,-3.3885915654833494e-07,3.471315718393494e-17,2,7.59326753979469e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747121171502855e-16,0.0
30.8125,0.0625,0.01983028125,4.816592645658713e-09,1.8886765993261803e-06,1.5408091234138854e-06,-3.478674759122949e-07,1.5502269072415879e-06,-3.384496920845924e-07,3.4714507142694626e-17,2,7.587754564097821e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747109874070776e-16,0.0
30.875,0.0625,0.0198306875,4.816460719968016e-09,1.8885367454272839e-06,1.5410725812836803e-06,-3.474641641436035e-07,1.5504951607267698e-06,-3.380415847005141e-07,3.4720886359578635e-17,2,7.582252908321989e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77470985661159e-16,0.0
30.9375,0.0625,0.01983109375,4.816328932272221e-09,1.8883970540718251e-06,1.5413348662271497e-06,-3.470621878446754e-07,1.5507622272625427e-06,-3.3763482680928246e-07,3.471422921000881e-17,2,7.576762572467192e-09,1.7053025658242404e-13,4.440892098500626e-16,5.662063087147598e-16,0.0
31.0,0.0625,0.019831500000000002,4.816197282116972e-09,1.888257524724295e-06,1.541595985162635e-06,-3.4666153956166006e-07,1.551028113840293e-06,-3.37229410884002e-07,3.4699035556517435e-17,2,7.57128355653343e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774707591868742e-16,0.0
31.0625,0.0625,0.01983190625,4.816065769050449e-09,1.8881181568521626e-06,1.5418559449527067e-06,-3.462622118994558e-07,1.5512928273950905e-06,-3.368253294570721e-07,3.470767132211249e-17,2,7.565815512215441e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7747064579238576e-16,0.0
31.125,0.0625,0.0198323125,4.815934392623337e-09,1.8879789499258516e-06,1.5421147524047214e-06,-3.458641975211302e-07,1.5515563748062524e-06,-3.3642257511959927e-07,3.47000678779219e-17,2,7.560358961971119e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747053229316437e-16,0.0
31.1875,0.0625,0.019832718750000002,4.81580315238882e-09,1.88783990341872e-06,1.5423724142714124e-06,-3.4546748914730753e-07,1.551818762897938e-06,-3.36021140520782e-07,3.467555024456583e-17,2,7.554913557495201e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774704186893328e-16,0.0
31.25,0.0625,0.019833125,4.815672047902551e-09,1.8877010168070344e-06,1.5426289372513965e-06,-3.4507207955563787e-07,1.5520799984396626e-06,-3.3562101836737177e-07,3.469742751740663e-17,2,7.549478602177162e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774703049810136e-16,0.0
31.3125,0.0625,0.01983353125,4.8155410787226375e-09,1.8875622895699475e-06,1.5428843279897803e-06,-3.446779615801672e-07,1.5523400881469055e-06,-3.352222014230421e-07,3.468574110971248e-17,2,7.54405531508542e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747019116832885e-16,0.0
31.375,0.0625,0.0198339375,4.81541024440962e-09,1.8874237211894776e-06,1.543138593078615e-06,-3.442851281108625e-07,1.552599038681573e-06,-3.348246825079046e-07,3.4690949038849116e-17,2,7.538642999609451e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7747007725140023e-16,0.0
31.4375,0.0625,0.01983434375,4.815279544526455e-09,1.8872853111504838e-06,1.543391739057563e-06,-3.4389357209292076e-07,1.5528568566526683e-06,-3.3442845449781547e-07,3.4685344063018457e-17,2,7.533241655749256e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746996323034917e-16,0.0
31.5,0.0625,0.01983475,4.8151489786384966e-09,1.8871470589406459e-06,1.5436437724143032e-06,-3.435032865263427e-07,1.553113548616701e-06,-3.340335103239449e-07,3.469615696798575e-17,2,7.52785093519957e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746984910529667e-16,0.0
31.5625,0.0625,0.01983515625,4.815018546313475e-09,1.887008964050441e-06,1.5438946995851173e-06,-3.431142644653237e-07,1.5533691210782804e-06,-3.3363984297216065e-07,3.4687051363802766e-17,2,7.522471882876183e-09,1.7053025658242404e-13,8.881784197001252e-16,5.662046023145449e-16,0.0
31.625,0.0625,0.0198355625,4.8148882471214805e-09,1.886871025973124e-06,1.5441445269554073e-06,-3.4272649901771676e-07,1.5536235804906356e-06,-3.332474454824885e-07,3.4689096154277e-17,2,7.517103105558042e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774696205436691e-16,0.0
31.6875,0.0625,0.019835968750000002,4.8147580806349436e-09,1.886733244204704e-06,1.5443932608601536e-06,-3.423399833445503e-07,1.5538769332560802e-06,-3.328563109486237e-07,3.468476172786722e-17,2,7.511745648160938e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774695061073342e-16,0.0
31.75,0.0625,0.019836375,4.814628046428622e-09,1.8865956182439233e-06,1.5446409075845023e-06,-3.4195471065942097e-07,1.5541291857266018e-06,-3.3246643251732155e-07,3.466663654628496e-17,2,7.506399162379605e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746939156747817e-16,0.0
31.8125,0.0625,0.01983678125,4.814498144079573e-09,1.8864581475922403e-06,1.5448874733641598e-06,-3.415706742280805e-07,1.5543803442042636e-06,-3.320778033879767e-07,3.469994214646879e-17,2,7.501062951603521e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746927692422e-16,0.0
31.875,0.0625,0.0198371875,4.814368373167147e-09,1.886320831753801e-06,1.5451329643860168e-06,-3.411878673677842e-07,1.5546304149418317e-06,-3.316904168119693e-07,3.46438659183826e-17,2,7.495738409053734e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774691621776788e-16,0.0
31.9375,0.0625,0.01983759375,4.81423873327296e-09,1.886183670235427e-06,1.545377386788474e-06,-3.4080628344695304e-07,1.5548794041431062e-06,-3.313042660923208e-07,3.467599361337416e-17,2,7.490423619051302e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774690473279728e-16,0.0
32.0,0.0625,0.019838,4.814109223980884e-09,1.8860466625465892e-06,1.5456207466620822e-06,-3.40425915884507e-07,1.5551273179635638e-06,-3.3091934458302543e-07,3.4641477020773545e-17,2,7.485120323122536e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746893237522024e-16,0.0
32.0625,0.0625,0.01983840625,4.813979844877027e-09,1.885909808199391e-06,1.5458630500498776e-06,-3.400467581495133e-07,1.5553741625106997e-06,-3.3053564568869123e-07,3.4665769661003e-17,2,7.479827302199018e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746881731953876e-16,0.0
32.125,0.0625,0.0198388125,4.8138505955497125e-09,1.8857731067085448e-06,1.546104302947978e-06,-3.396688037605669e-07,1.5556199438446276e-06,-3.3015316286391724e-07,3.466403589043909e-17,2,7.47454507873864e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774687021610459e-16,0.0
32.1875,0.0625,0.019839218750000002,4.81372147558947e-09,1.885636557591357e-06,1.5463445113059355e-06,-3.3929204628542154e-07,1.555864667978434e-06,-3.29771889612923e-07,3.467028275842509e-17,2,7.469273478588772e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746858689985864e-16,0.0
32.25,0.0625,0.019839625,4.81359248458901e-09,1.8855001603677035e-06,1.5465836810272801e-06,-3.389164793404234e-07,1.5561083408787312e-06,-3.2939181948897226e-07,3.4648835619502816e-17,2,7.464012675902047e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774684715360937e-16,0.0
32.3125,0.0625,0.01984003125,4.813463622143214e-09,1.8853639145600132e-06,1.5468218179699347e-06,-3.3854209659007856e-07,1.5563509684660736e-06,-3.2901294609393966e-07,3.4645043823574873e-17,2,7.458762496525833e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774683560698676e-16,0.0
32.375,0.0625,0.019840437500000002,4.813334887849118e-09,1.88522781969325e-06,1.5470589279466457e-06,-3.381688917466044e-07,1.5565925566153901e-06,-3.2863526307785994e-07,3.465244212697355e-17,2,7.453522592154864e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774682405012962e-16,0.0
32.4375,0.0625,0.01984084375,4.813206281305889e-09,1.8850918752948899e-06,1.5472950167254574e-06,-3.377968585694325e-07,1.5568331111564673e-06,-3.2825876413842257e-07,3.4638022714535523e-17,2,7.448293311094406e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746812483049533e-16,0.0
32.5,0.0625,0.01984125,4.813077802114818e-09,1.884956080894905e-06,1.5475300900301178e-06,-3.3742599086478717e-07,1.5570726378743566e-06,-3.2788344302054843e-07,3.464016676668326e-17,2,7.44307482749709e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746800905758033e-16,0.0
32.5625,0.0625,0.01984165625,4.8129494498793e-09,1.8848204360257436e-06,1.5477641535405528e-06,-3.370562824851908e-07,1.5573111425098512e-06,-3.275092935158924e-07,3.463471399208531e-17,2,7.437866618905022e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774678931826661e-16,0.0
32.625,0.0625,0.0198420625,4.812821224204817e-09,1.884684940222314e-06,1.547997212893253e-06,-3.366877273290608e-07,1.5575486307598816e-06,-3.2713630946243225e-07,3.463309271808471e-17,2,7.4326688594708315e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274873e-16,0.0
32.6875,0.0625,0.01984246875,4.8126931246989245e-09,1.8845495930219622e-06,1.5482292736817252e-06,-3.36320319340237e-07,1.557785108277966e-06,-3.2676448474399616e-07,3.463750655383329e-17,2,7.427481026736626e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774676611272987e-16,0.0
32.75,0.0625,0.019842875,4.812565150971237e-09,1.8844143939644573e-06,1.5484603414569115e-06,-3.3595405250754576e-07,1.558020580674636e-06,-3.263938132898213e-07,3.4632133188574146e-17,2,7.4223041656181936e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774675449470738e-16,0.0
