time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json,temperature_min_k,temperature_max_k,moisture_min_kg_kg,moisture_max_kg_kg,center_heat_flux_w_m2,center_moisture_flux_kg_m2_s
5.25,bdf2,28.0462,0.019664125,3,4.913254472088607e-13,1.0515335878724156e-11,2.1113646653247997e-07,1.2517098468833865e-11,-1.1162509356921517,-1.116284941619483,3.400592733138197e-05,1.969275821670176e-06,1.9694302286777925e-06,-1.5440700761642427e-10,0.48085013674437804,5.614614013012327e-09,3.866967211349085e-09,-0.0021918211591599865,"{""D"": 5.614614013012327e-09, ""cp"": 3400.120984559522, ""k"": 0.48085013674437804, ""rho"": 967.6258445884469}","{""D"": 5.6417708260859875e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000023}","[[9.11396277055382e-08, 0.00015794578688377412], [1.7584656670322468e-11, 5.831458052824104e-08], [4.913254472088607e-13, 1.0515335878724156e-11]]",301.1499999999706,301.1515486023352,2.4814519108472406,2.5500000000000176,0.0,0.0
5.5,bdf2,28.0484,0.019665750000000003,3,1.4420764610076145e-13,1.0221714542329177e-11,7.197468221420422e-08,8.665512751804272e-12,-1.16846472373034,-1.1684997017340493,3.497800370921844e-05,1.9680090341661273e-06,1.9681597187432996e-06,-1.5068457717233092e-10,0.4808003740111503,5.613989210704539e-09,3.864472570963707e-09,-0.0022943434802655486,"{""D"": 5.613989210704539e-09, ""cp"": 3399.762692880282, ""k"": 0.4808003740111503, ""rho"": 967.422770998928}","{""D"": 5.64177801218821e-09, ""cp"": 3415.295774647891, ""k"": 0.4829577464788738, ""rho"": 976.4000000000021}","[[9.325994922586725e-08, 0.00015417696586763255], [1.7463281687955854e-11, 5.7038178624679475e-08], [1.4420764610076145e-13, 1.0221714542329177e-11]]",301.149999999971,301.15166001193063,2.479865398429125,2.550000000000017,0.0,0.0
5.75,bdf2,28.0506,0.019667375,3,2.6765230996475236e-13,9.969715684818179e-12,5.6366843637079e-08,3.2438496333497824e-11,-1.220616215860888,-1.2206515371872229,3.532132633488061e-05,1.966771486965245e-06,1.9669186948452347e-06,-1.4720787998977276e-10,0.4807517235305804,5.613379402365316e-09,3.862035826338331e-09,-0.0023967425869410772,"{""D"": 5.613379402365316e-09, ""cp"": 3399.412409420179, ""k"": 0.4807517235305804, ""rho"": 967.2244151752376}","{""D"": 5.64178540009359e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000024}","[[9.53301924828422e-08, 0.00015065809514045394], [1.823282266104523e-11, 5.584298531216791e-08], [2.6765230996475236e-13, 9.969715684818179e-12]]",301.1499999999684,301.15177393851246,2.4783157435565437,2.550000000000018,0.0,0.0
6.0,bdf2,28.0528,0.019669000000000002,3,5.415332725818544e-13,9.831960953449e-12,4.472894943319261e-08,1.091757795279591e-10,-1.2727056012015314,-1.2727418865750906,3.6285373559152845e-05,1.9655613010905914e-06,1.96570525200945e-06,-1.4395091885857023e-10,0.4807041134817841,5.612783644317856e-09,3.859653236828191e-09,-0.002499021973431645,"{""D"": 5.612783644317856e-09, ""cp"": 3399.069617068845, ""k"": 0.4807041134817841, ""rho"": 967.030472321512}","{""D"": 5.6417929920230874e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000024}","[[9.735420165001473e-08, 0.00014736264123261218], [1.845629954446929e-11, 5.4720705004266365e-08], [5.415332725818544e-13, 9.831960953449e-12]]",301.1499999999697,301.15189032453696,2.476800565011813,2.550000000000019,0.0,0.0
6.25,bdf2,28.055,0.019670625,3,3.7165513876297047e-13,9.707964279953605e-12,3.468021532171406e-07,6.462386181738111e-12,-1.3247358551827544,-1.324772088116788,3.623293403354211e-05,1.9643767903974483e-06,1.9645176819888966e-06,-1.4089159144838143e-10,0.4806574794601949,5.612201089872373e-09,3.8573214484982645e-09,-0.002601182038121096,"{""D"": 5.612201089872373e-09, ""cp"": 3398.7338521134034, ""k"": 0.4806574794601949, ""rho"": 966.8406691182234}","{""D"": 5.641800788951642e-09, ""cp"": 3415.295774647892, ""k"": 0.4829577464788739, ""rho"": 976.4000000000026}","[[9.933556683578406e-08, 0.00014426811684441614], [1.8896276077558945e-11, 5.3664272154569825e-08], [3.7165513876297047e-13, 9.707964279953605e-12]]",301.149999999969,301.1520091164753,2.4753177274861207,2.5500000000000203,0.0,0.0
6.5,bdf2,28.057199999999998,0.019672250000000002,3,1.802592761488973e-13,9.538513769685328e-12,6.191788770593121e-08,2.426059353410892e-11,-1.37670602529398,-1.3767434021374925,3.7376843512459956e-05,1.9632164352107525e-06,1.963354445935383e-06,-1.3801072463057932e-10,0.48061176344735546,5.611630975772161e-09,3.855037439862411e-09,-0.002703228373006796,"{""D"": 5.611630975772161e-09, ""cp"": 3398.404696820959, ""k"": 0.48061176344735546, ""rho"": 966.6547593496614}","{""D"": 5.641808790534368e-09, ""cp"": 3415.295774647892, ""k"": 0.4829577464788739, ""rho"": 976.4000000000026}","[[1.0127531921864327e-07, 0.00014135547373662712], [1.9170149323809013e-11, 5.2667342556872144e-08], [1.802592761488973e-13, 9.538513769685328e-12]]",301.14999999996525,301.1521302639145,2.473865307419229,2.5500000000000203,0.0,0.0
6.75,bdf2,28.0594,0.019673875,3,6.6705342488126e-13,9.357917491012972e-12,1.057860572473146e-07,3.133138193334162e-11,-1.428619066308792,-1.4286570202614257,3.7953952633618115e-05,1.9620788603197234e-06,1.9622141517682028e-06,-1.3529144847939916e-10,0.48056691295776843,5.61107261105886e-09,3.8527984775233026e-09,-0.0028051626862149377,"{""D"": 5.61107261105886e-09, ""cp"": 3398.0817732959326, ""k"": 0.48056691295776843, ""rho"": 966.4725202829125}","{""D"": 5.641816995097751e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000026}","[[1.0317673840457716e-07, 0.000138606860095623], [1.9811901975761207e-11, 5.1724652447891875e-08], [6.6705342488126e-13, 9.357917491012972e-12]]",301.14999999996354,301.1522537191895,2.4724415647102536,2.55000000000002,0.0,0.0
7.0,bdf2,28.0616,0.019675500000000002,3,8.714726590251761e-13,9.342243754194736e-12,4.093844836461358e-07,4.1605829892432666e-11,-1.480474007697408,-1.4805140569421837,4.00492447758527e-05,1.9609628159492404e-06,1.961095535289235e-06,-1.3271933999437134e-10,0.48052288032698076,5.610525367934953e-09,3.85060207912041e-09,-0.002906984987914733,"{""D"": 5.610525367934953e-09, ""cp"": 3397.764738354261, ""k"": 0.48052288032698076, ""rho"": 966.2937496462775}","{""D"": 5.641825399681926e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000025}","[[1.0504142786948739e-07, 0.000136007435526173], [2.0317185519759407e-11, 5.083122506788396e-08], [8.714726590251761e-13, 9.342243754194736e-12]]",301.1499999999634,301.1523794377223,2.471044919111544,2.5500000000000194,0.0,0.0
7.25,bdf2,28.0638,0.019677125,3,2.276360364491164e-13,9.183068249173973e-12,4.786596718986402e-08,1.84456894203322e-11,-1.5322760245288118,-1.5323155617224415,3.953719362970176e-05,1.9598671627245886e-06,1.9599974443139463e-06,-1.3028158935774465e-10,0.4804796221133608,5.609988673900696e-09,3.8484459825991845e-09,-0.003008694987513782,"{""D"": 5.609988673900696e-09, ""cp"": 3397.4532792161976, ""k"": 0.4804796221133608, ""rho"": 966.1182630902314}","{""D"": 5.641834000113064e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000024}","[[1.0687249733672733e-07, 0.00013354427638163623], [1.9857752250931873e-11, 4.9983071102522914e-08], [2.276360364491164e-13, 9.183068249173973e-12]]",301.1499999999632,301.1525073775311,2.4696739303924327,2.5500000000000185,0.0,0.0
7.5,bdf2,28.066,0.019678750000000002,3,4.803760053461198e-13,8.961197796880258e-12,7.56077724872739e-08,3.057065711686846e-11,-1.5840218935211978,-1.5840625490071147,4.0655485916918366e-05,1.958790858445506e-06,1.9589188252461435e-06,-1.2796680063737465e-10,0.48043709859199446,5.609462004917194e-09,3.846328119055741e-09,-0.0031102995697680387,"{""D"": 5.609462004917194e-09, ""cp"": 3397.14710986236, ""k"": 0.48043709859199446, ""rho"": 965.945892039383}","{""D"": 5.64184279110262e-09, ""cp"": 3415.2957746478914, ""k"": 0.4829577464788738, ""rho"": 976.4000000000024}","[[1.0866958970298282e-07, 0.0001312064987336572], [2.020391639931946e-11, 4.9176250696830504e-08], [4.803760053461198e-13, 8.961197796880258e-12]]",301.14999999996496,301.15263749803967,2.4683272815576798,2.550000000000018,0.0,0.0
