test_case,reference_case,time_s,position_label,position_cm,C_ref_kg_kg,C_test_kg_kg,signed_error,absolute_error
N80_dt0.125,N80_dt0.0625_ref,112.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,112.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,112.875,surface,2.0,2.2312797277696705,2.2313042990518177,2.457128214716775e-05,2.457128214716775e-05
N80_dt0.125,N80_dt0.0625_ref,112.875,r_1.5cm,1.5,2.5499994900133647,2.5499994773807084,-1.263265625439658e-08,1.263265625439658e-08
N80_dt0.125,N80_dt0.0625_ref,112.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,112.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.0,surface,2.0,2.2311139885523477,2.2311385455130823,2.45569607346674e-05,2.45569607346674e-05
N80_dt0.125,N80_dt0.0625_ref,113.0,r_1.5cm,1.5,2.549999484208152,2.5499994714642127,-1.2743939237225277e-08,1.2743939237225277e-08
N80_dt0.125,N80_dt0.0625_ref,113.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.125,surface,2.0,2.230948356163417,2.2309728988274515,2.454266403439931e-05,2.454266403439931e-05
N80_dt0.125,N80_dt0.0625_ref,113.125,r_1.5cm,1.5,2.549999478347111,2.549999465491136,-1.285597495126467e-08,1.285597495126467e-08
N80_dt0.125,N80_dt0.0625_ref,113.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.25,surface,2.0,2.23078283042182,2.2308073588137933,2.4528391973532848e-05,2.4528391973532848e-05
N80_dt0.125,N80_dt0.0625_ref,113.25,r_1.5cm,1.5,2.549999472429811,2.5499994594610444,-1.2968766505139229e-08,1.2968766505139229e-08
N80_dt0.125,N80_dt0.0625_ref,113.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.375,surface,2.0,2.230617411147002,2.2306419252914846,2.45141444827901e-05,2.45141444827901e-05
N80_dt0.125,N80_dt0.0625_ref,113.375,r_1.5cm,1.5,2.549999466455821,2.549999453373504,-1.308231700747342e-08,1.308231700747342e-08
N80_dt0.125,N80_dt0.0625_ref,113.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.5,surface,2.0,2.23045209815892,2.2304765980804087,2.449992148845226e-05,2.449992148845226e-05
N80_dt0.125,N80_dt0.0625_ref,113.5,r_1.5cm,1.5,2.549999460424706,2.549999447228076,-1.3196630010980925e-08,1.3196630010980925e-08
N80_dt0.125,N80_dt0.0625_ref,113.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.625,surface,2.0,2.2302868912780323,2.230311377000954,2.4485722921685493e-05,2.4485722921685493e-05
N80_dt0.125,N80_dt0.0625_ref,113.625,r_1.5cm,1.5,2.5499994543360285,2.5499994410243203,-1.3311708180197002e-08,1.3311708180197002e-08
N80_dt0.125,N80_dt0.0625_ref,113.625,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.625,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.75,surface,2.0,2.2301217903252994,2.2301462618740118,2.447154871232371e-05,2.447154871232371e-05
N80_dt0.125,N80_dt0.0625_ref,113.75,r_1.5cm,1.5,2.5499994481893493,2.5499994347617934,-1.3427555956013748e-08,1.3427555956013748e-08
N80_dt0.125,N80_dt0.0625_ref,113.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.875,surface,2.0,2.2299567951221846,2.229981252520974,2.4457398789312634e-05,2.4457398789312634e-05
N80_dt0.125,N80_dt0.0625_ref,113.875,r_1.5cm,1.5,2.549999441984227,2.5499994284400502,-1.3544176891144843e-08,1.3544176891144843e-08
N80_dt0.125,N80_dt0.0625_ref,113.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,113.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.0,surface,2.0,2.229791905490648,2.2298163487637312,2.444327308337435e-05,2.444327308337435e-05
N80_dt0.125,N80_dt0.0625_ref,114.0,r_1.5cm,1.5,2.5499994357202174,2.5499994220586446,-1.3661572761947127e-08,1.3661572761947127e-08
N80_dt0.125,N80_dt0.0625_ref,114.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.125,surface,2.0,2.229627121253146,2.229651550424671,2.4429171524786852e-05,2.4429171524786852e-05
N80_dt0.125,N80_dt0.0625_ref,114.125,r_1.5cm,1.5,2.5499994293968733,2.5499994156171253,-1.3779748009312698e-08,1.3779748009312698e-08
N80_dt0.125,N80_dt0.0625_ref,114.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.25,surface,2.0,2.2294624422326312,2.229486857326676,2.4415094044716312e-05,2.4415094044716312e-05
N80_dt0.125,N80_dt0.0625_ref,114.25,r_1.5cm,1.5,2.549999423013744,2.54999940911504,-1.3898703965509185e-08,1.3898703965509185e-08
N80_dt0.125,N80_dt0.0625_ref,114.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.375,surface,2.0,2.229297868252546,2.2293222692931223,2.440104057610526e-05,2.440104057610526e-05
N80_dt0.125,N80_dt0.0625_ref,114.375,r_1.5cm,1.5,2.549999416570381,2.5499994025519346,-1.4018446403696316e-08,1.4018446403696316e-08
N80_dt0.125,N80_dt0.0625_ref,114.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.5,surface,2.0,2.229133399136828,2.2291577861478755,2.438701104745533e-05,2.438701104745533e-05
N80_dt0.125,N80_dt0.0625_ref,114.5,r_1.5cm,1.5,2.5499994100663286,2.5499993959273506,-1.4138977988409351e-08,1.4138977988409351e-08
N80_dt0.125,N80_dt0.0625_ref,114.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.625,surface,2.0,2.228969034709899,2.2289934077152918,2.4373005392597236e-05,2.4373005392597236e-05
N80_dt0.125,N80_dt0.0625_ref,114.625,r_1.5cm,1.5,2.5499994035011313,2.5499993892408295,-1.4260301828272759e-08,1.4260301828272759e-08
N80_dt0.125,N80_dt0.0625_ref,114.625,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.625,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.75,surface,2.0,2.228804774796672,2.2288291338202137,2.4359023541808966e-05,2.4359023541808966e-05
N80_dt0.125,N80_dt0.0625_ref,114.75,r_1.5cm,1.5,2.54999939687433,2.5499993824919094,-1.4382420587821798e-08,1.4382420587821798e-08
N80_dt0.125,N80_dt0.0625_ref,114.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.875,surface,2.0,2.228640619222542,2.2286649642879697,2.4345065427588963e-05,2.4345065427588963e-05
N80_dt0.125,N80_dt0.0625_ref,114.875,r_1.5cm,1.5,2.549999390185463,2.549999375680125,-1.4505338263859358e-08,1.4505338263859358e-08
N80_dt0.125,N80_dt0.0625_ref,114.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,114.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.0,surface,2.0,2.2284765678133893,2.228500898944372,2.4331130982879756e-05,2.4331130982879756e-05
N80_dt0.125,N80_dt0.0625_ref,115.0,r_1.5cm,1.5,2.5499993834340664,2.5499993688050098,-1.4629056632742277e-08,1.4629056632742277e-08
N80_dt0.125,N80_dt0.0625_ref,115.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.125,surface,2.0,2.228312620395573,2.2283369376157136,2.4317220140623874e-05,2.4317220140623874e-05
N80_dt0.125,N80_dt0.0625_ref,115.125,r_1.5cm,1.5,2.549999376619675,2.5499993618660937,-1.4753581467630283e-08,1.4753581467630283e-08
N80_dt0.125,N80_dt0.0625_ref,115.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.25,surface,2.0,2.2281487767959347,2.2281730801287676,2.4303332832875668e-05,2.4303332832875668e-05
N80_dt0.125,N80_dt0.0625_ref,115.25,r_1.5cm,1.5,2.5499993697418186,2.549999354862905,-1.4878913656701798e-08,1.4878913656701798e-08
N80_dt0.125,N80_dt0.0625_ref,115.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.375,surface,2.0,2.227985036841792,2.2280093263107856,2.4289468993465846e-05,2.4289468993465846e-05
N80_dt0.125,N80_dt0.0625_ref,115.375,r_1.5cm,1.5,2.549999362800028,2.5499993477949685,-1.5005059417205757e-08,1.5005059417205757e-08
N80_dt0.125,N80_dt0.0625_ref,115.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.5,surface,2.0,2.227821400360938,2.227845675989494,2.4275628556225115e-05,2.4275628556225115e-05
N80_dt0.125,N80_dt0.0625_ref,115.5,r_1.5cm,1.5,2.5499993557938274,2.549999340661809,-1.5132018305052952e-08,1.5132018305052952e-08
N80_dt0.125,N80_dt0.0625_ref,115.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.625,surface,2.0,2.227657867181641,2.2276821289930946,2.4261811453651916e-05,2.4261811453651916e-05
N80_dt0.125,N80_dt0.0625_ref,115.625,r_1.5cm,1.5,2.5499993487227424,2.549999333462946,-1.525979653749232e-08,1.525979653749232e-08
N80_dt0.125,N80_dt0.0625_ref,115.625,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.625,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.75,surface,2.0,2.2274944371326404,2.2275186851502617,2.4248017621353313e-05,2.4248017621353313e-05
N80_dt0.125,N80_dt0.0625_ref,115.75,r_1.5cm,1.5,2.5499993415862936,2.549999326197897,-1.538839677905912e-08,1.538839677905912e-08
N80_dt0.125,N80_dt0.0625_ref,115.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.875,surface,2.0,2.2273311100431465,2.227355344290139,2.4234246992271835e-05,2.4234246992271835e-05
N80_dt0.125,N80_dt0.0625_ref,115.875,r_1.5cm,1.5,2.5499993343840006,2.5499993188661785,-1.5517822138377824e-08,1.5517822138377824e-08
N80_dt0.125,N80_dt0.0625_ref,115.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,115.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.0,surface,2.0,2.227167885742838,2.22719210624234,2.4220499502014547e-05,2.4220499502014547e-05
N80_dt0.125,N80_dt0.0625_ref,116.0,r_1.5cm,1.5,2.54999932711538,2.5499993114673036,-1.5648076168162106e-08,1.5648076168162106e-08
N80_dt0.125,N80_dt0.0625_ref,116.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.125,surface,2.0,2.2270047640618604,2.2270289708369453,2.4206775084856247e-05,2.4206775084856247e-05
N80_dt0.125,N80_dt0.0625_ref,116.125,r_1.5cm,1.5,2.5499993197799444,2.549999304000783,-1.5779161532947228e-08,1.5779161532947228e-08
N80_dt0.125,N80_dt0.0625_ref,116.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.25,surface,2.0,2.2268417448308235,2.2268659379044995,2.419307367595991e-05,2.419307367595991e-05
N80_dt0.125,N80_dt0.0625_ref,116.25,r_1.5cm,1.5,2.5499993123772065,2.5499992964661247,-1.5911081785446868e-08,1.5911081785446868e-08
N80_dt0.125,N80_dt0.0625_ref,116.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.375,surface,2.0,2.226678827880801,2.2267030072760123,2.4179395211376686e-05,2.4179395211376686e-05
N80_dt0.125,N80_dt0.0625_ref,116.375,r_1.5cm,1.5,2.549999304906673,2.5499992888628333,-1.6043839590196285e-08,1.6043839590196285e-08
N80_dt0.125,N80_dt0.0625_ref,116.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.5,surface,2.0,2.226516013043327,2.2265401787829537,2.4165739626713645e-05,2.4165739626713645e-05
N80_dt0.125,N80_dt0.0625_ref,116.5,r_1.5cm,1.5,2.549999297367852,2.549999281190413,-1.6177438943998368e-08,1.6177438943998368e-08
N80_dt0.125,N80_dt0.0625_ref,116.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.625,surface,2.0,2.226353300150397,2.2263774522572537,2.415210685668967e-05,2.415210685668967e-05
N80_dt0.125,N80_dt0.0625_ref,116.625,r_1.5cm,1.5,2.549999289760247,2.5499992734483636,-1.6311883399566796e-08,1.6311883399566796e-08
N80_dt0.125,N80_dt0.0625_ref,116.625,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.625,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.75,surface,2.0,2.226190689034463,2.2262148275313014,2.4138496838244095e-05,2.4138496838244095e-05
N80_dt0.125,N80_dt0.0625_ref,116.75,r_1.5cm,1.5,2.5499992820833595,2.5499992656361825,-1.6447176953704457e-08,1.6447176953704457e-08
N80_dt0.125,N80_dt0.0625_ref,116.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.875,surface,2.0,2.226028179528434,2.226052304437941,2.4124909507428072e-05,2.4124909507428072e-05
N80_dt0.125,N80_dt0.0625_ref,116.875,r_1.5cm,1.5,2.549999274336687,2.549999257753366,-1.658332093867898e-08,1.658332093867898e-08
N80_dt0.125,N80_dt0.0625_ref,116.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,116.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.0,surface,2.0,2.2258657714656715,2.225889882810473,2.4111344801625023e-05,2.4111344801625023e-05
N80_dt0.125,N80_dt0.0625_ref,117.0,r_1.5cm,1.5,2.549999266519727,2.549999249799406,-1.6720320683560885e-08,1.6720320683560885e-08
N80_dt0.125,N80_dt0.0625_ref,117.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.125,surface,2.0,2.225703464679992,2.225727562482649,2.4097802656886103e-05,2.4097802656886103e-05
N80_dt0.125,N80_dt0.0625_ref,117.125,r_1.5cm,1.5,2.5499992586319724,2.549999241773794,-1.685817840879622e-08,1.685817840879622e-08
N80_dt0.125,N80_dt0.0625_ref,117.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.25,surface,2.0,2.2255412590056625,2.2255653432886726,2.4084283010150642e-05,2.4084283010150642e-05
N80_dt0.125,N80_dt0.0625_ref,117.25,r_1.5cm,1.5,2.549999250672914,2.5499992336760164,-1.6996897667098665e-08,1.6996897667098665e-08
N80_dt0.125,N80_dt0.0625_ref,117.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.375,surface,2.0,2.225379154277398,2.2254032250631974,2.4070785799246153e-05,2.4070785799246153e-05
N80_dt0.125,N80_dt0.0625_ref,117.375,r_1.5cm,1.5,2.54999924264204,2.5499992255055592,-1.7136480678914268e-08,1.7136480678914268e-08
N80_dt0.125,N80_dt0.0625_ref,117.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.5,surface,2.0,2.225217150330362,2.2252412076413233,2.4057310961111966e-05,2.4057310961111966e-05
N80_dt0.125,N80_dt0.0625_ref,117.5,r_1.5cm,1.5,2.549999234538838,2.5499992172619046,-1.7276933217402757e-08,1.7276933217402757e-08
N80_dt0.125,N80_dt0.0625_ref,117.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.625,surface,2.0,2.2250552470001637,2.2250792908585977,2.4043858434019683e-05,2.4043858434019683e-05
N80_dt0.125,N80_dt0.0625_ref,117.625,r_1.5cm,1.5,2.549999226362789,2.5499992089445316,-1.741825750301018e-08,1.741825750301018e-08
N80_dt0.125,N80_dt0.0625_ref,117.625,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.625,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.75,surface,2.0,2.224893444122856,2.2249174745510127,2.403042815668499e-05,2.403042815668499e-05
N80_dt0.125,N80_dt0.0625_ref,117.75,r_1.5cm,1.5,2.549999218113375,2.549999200552919,-1.75604562002718e-08,1.75604562002718e-08
N80_dt0.125,N80_dt0.0625_ref,117.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.875,surface,2.0,2.2247317415349355,2.224755758555001,2.4017020065603134e-05,2.4017020065603134e-05
N80_dt0.125,N80_dt0.0625_ref,117.875,r_1.5cm,1.5,2.5499992097900734,2.549999192086541,-1.7703532417812085e-08,1.7703532417812085e-08
N80_dt0.125,N80_dt0.0625_ref,117.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,117.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.0,surface,2.0,2.224570139073338,2.224594142707439,2.400363410082207e-05,2.400363410082207e-05
N80_dt0.125,N80_dt0.0625_ref,118.0,r_1.5cm,1.5,2.5499992013923594,2.5499991835448697,-1.784748970834471e-08,1.784748970834471e-08
N80_dt0.125,N80_dt0.0625_ref,118.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.125,surface,2.0,2.22440863657544,2.224432626845641,2.3990270201057484e-05,2.3990270201057484e-05
N80_dt0.125,N80_dt0.0625_ref,118.125,r_1.5cm,1.5,2.5499991929197066,2.5499991749273745,-1.7992332068672567e-08,1.7992332068672567e-08
N80_dt0.125,N80_dt0.0625_ref,118.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.25,surface,2.0,2.2242472338790535,2.2242712108073586,2.397692830502507e-05,2.397692830502507e-05
N80_dt0.125,N80_dt0.0625_ref,118.25,r_1.5cm,1.5,2.549999184371585,2.5499991662335217,-1.8138063051509334e-08,1.8138063051509334e-08
N80_dt0.125,N80_dt0.0625_ref,118.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.375,surface,2.0,2.2240859308224286,2.2241098944307804,2.3963608351884602e-05,2.3963608351884602e-05
N80_dt0.125,N80_dt0.0625_ref,118.375,r_1.5cm,1.5,2.549999175747461,2.549999157462777,-1.828468398912264e-08,1.828468398912264e-08
N80_dt0.125,N80_dt0.0625_ref,118.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.5,surface,2.0,2.2239247272442477,2.22394867755453,2.395031028212813e-05,2.395031028212813e-05
N80_dt0.125,N80_dt0.0625_ref,118.5,r_1.5cm,1.5,2.5499991670468005,2.549999148614601,-1.8432199322404585e-08,1.8432199322404585e-08
N80_dt0.125,N80_dt0.0625_ref,118.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.5,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.625,surface,2.0,2.2237636229836277,2.2237875600176618,2.393703403402725e-05,2.393703403402725e-05
N80_dt0.125,N80_dt0.0625_ref,118.625,r_1.5cm,1.5,2.5499991582690664,2.549999139688454,-1.8580612604068847e-08,1.8580612604068847e-08
N80_dt0.125,N80_dt0.0625_ref,118.625,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.625,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.75,surface,2.0,2.2236026178801143,2.2236265416596637,2.3923779549406277e-05,2.3923779549406277e-05
N80_dt0.125,N80_dt0.0625_ref,118.75,r_1.5cm,1.5,2.5499991494137184,2.549999130683791,-1.8729927386829104e-08,1.8729927386829104e-08
N80_dt0.125,N80_dt0.0625_ref,118.75,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.75,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.875,surface,2.0,2.223441711773684,2.223465622320451,2.39105467669809e-05,2.39105467669809e-05
N80_dt0.125,N80_dt0.0625_ref,118.875,r_1.5cm,1.5,2.5499991404802134,2.5499991216000657,-1.8880147667488245e-08,1.8880147667488245e-08
N80_dt0.125,N80_dt0.0625_ref,118.875,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,118.875,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.0,surface,2.0,2.2232809045047413,2.2233048018403694,2.3897335628131344e-05,2.3897335628131344e-05
N80_dt0.125,N80_dt0.0625_ref,119.0,r_1.5cm,1.5,2.5499991314680064,2.5499991124367303,-1.903127611058153e-08,1.903127611058153e-08
N80_dt0.125,N80_dt0.0625_ref,119.0,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.0,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.125,surface,2.0,2.223120195914116,2.2231440800601887,2.3884146072905565e-05,2.3884146072905565e-05
N80_dt0.125,N80_dt0.0625_ref,119.125,r_1.5cm,1.5,2.5499991223765477,2.5499991031932328,-1.9183314936555007e-08,1.9183314936555007e-08
N80_dt0.125,N80_dt0.0625_ref,119.125,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.125,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.25,surface,2.0,2.2229595858430624,2.2229834568211038,2.387097804135152e-05,2.387097804135152e-05
N80_dt0.125,N80_dt0.0625_ref,119.25,r_1.5cm,1.5,2.5499991132052875,2.549999093869019,-1.9336268586300775e-08,1.9336268586300775e-08
N80_dt0.125,N80_dt0.0625_ref,119.25,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.25,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.375,surface,2.0,2.222799074133259,2.2228229319647346,2.3857831475737612e-05,2.3857831475737612e-05
N80_dt0.125,N80_dt0.0625_ref,119.375,r_1.5cm,1.5,2.549999103953672,2.549999084463532,-1.9490140168443304e-08,1.9490140168443304e-08
N80_dt0.125,N80_dt0.0625_ref,119.375,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.375,center,0.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.5,surface,2.0,2.2226386606268034,2.222662505333121,2.3844706317444064e-05,2.3844706317444064e-05
N80_dt0.125,N80_dt0.0625_ref,119.5,r_1.5cm,1.5,2.5499990946211457,2.5499990749762116,-1.964493412387469e-08,1.964493412387469e-08
N80_dt0.125,N80_dt0.0625_ref,119.5,r_1.0cm,1.0,2.55,2.55,0.0,0.0
N80_dt0.125,N80_dt0.0625_ref,119.5,center,0.0,2.55,2.55,0.0,0.0
