time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,cmax_kg_kg,critical_radius_cm,volume_mean_kg_kg
78780.0,0.2544225102105654,0.2541988454173306,0.25352671729136067,0.252402675668965,0.25082077474651265,0.24877226940382824,0.2462451381728898,0.24322338427267784,0.23968603898843158,0.2356057132999663,0.2309464596002503,0.22566059140236186,0.21968369653427997,0.21292657525611153,0.20526138046365405,0.1964960787548711,0.18632255779957696,0.1741957723796039,0.15898657163218377,0.13751449320778927,0.07065566574220432,0.2544225102105654,0.0,0.19585090766830912
78840.0,0.2542756123477061,0.2540521582379873,0.2533806625666054,0.2522576764057344,0.25067725612512554,0.24863065988576027,0.24610587088022096,0.24308689876406123,0.23955278359162546,0.23547614825387284,0.23082106138992733,0.22553985884021377,0.21956815957519674,0.21281680817543455,0.20515802245563025,0.19639986799677528,0.18623439236093992,0.17411683202255415,0.15891860757802218,0.13746077454722647,0.07061631330216409,0.2542756123477061,0.0,0.19575149902781797
78900.0,0.2541290026287016,0.25390575874145555,0.25323489414119243,0.25211296113490683,0.2505340182637874,0.2484893269668395,0.2459668750924521,0.2429506787256113,0.23941978667932234,0.23534683374057108,0.2306959047728116,0.22541935791236564,0.2194528432265591,0.21270724954943504,0.20505485951430932,0.19630383753026162,0.18614639080076745,0.17403803705664572,0.1588507675044662,0.1374071535503004,0.0705770786103574,0.2541290026287016,0.0,0.19565228131625445
78960.0,0.2539826801955085,0.25375964607109885,0.2530894111627147,0.25196852901112304,0.25039106032700975,0.24834826982427538,0.24582815000232686,0.24281472336845264,0.23928704748389956,0.23521776901658906,0.2305709890325324,0.22529908793256706,0.21933774683535845,0.2125978987616243,0.20495189106322792,0.19620798682274365,0.18605855263474372,0.17395938705110323,0.15878305104097143,0.13735362991485991,0.07053796117365708,0.2539826801955085,0.0,0.19555325395922388
79020.0,0.2538366441933773,0.25361381937357413,0.2529442127820417,0.2518243791922747,0.25024838148252043,0.24820748763844735,0.24568969480570393,0.24267903190676282,0.23915456524071135,0.23508895334135083,0.23044631345552066,0.22517904821726764,0.21922286975117344,0.21248875519797625,0.20484911652824705,0.19611231534380852,0.18597087738056114,0.17388088157697357,0.15871545781862134,0.13730020334016663,0.07049896052220109,0.2538366441933773,0.0,0.19545441638568703
79080.0,0.25369089377084736,0.2534682777988181,0.25279929815330715,0.25168051083949394,0.2501059809012528,0.24806697959290033,0.24555150870155246,0.24254360355776555,0.2390223391880867,0.23496038597717098,0.2303218773310076,0.22505923808560668,0.21910821132615285,0.21237981824689675,0.20474653533750684,0.19601682256515152,0.18588336455783377,0.1738025202070305,0.15864798747001824,0.13724687352682796,0.07046007618193674,0.25369089377084736,0.0,0.19535576802657728
79140.0,0.253545428079729,0.25332302050003924,0.25265466643390133,0.25153692311714576,0.24996385775733823,0.2479267448743295,0.2454135908919404,0.24240843754171862,0.23889036856731377,0.23483206618923866,0.2301976799509969,0.22493965685939504,0.2189937709150008,0.2122710872992222,0.20464414692143784,0.19592150796059998,0.18579601368812043,0.1737243025157649,0.15858063962921903,0.13719364017662203,0.07042130768968488,0.253545428079729,0.0,0.19525730831551003
79200.0,0.25340024627510216,0.2531780466337015,0.2525103167844593,0.2513936151928151,0.24982201122809525,0.24778678267257173,0.24527594058201738,0.24227353308189434,0.23875865262261356,0.2347039932455813,0.2300737206102272,0.22482030386304833,0.21887954787488278,0.2121625617480894,0.2045419507125921,0.1958263710059102,0.1857088242947084,0.17364622807918745,0.15851341393157492,0.13714050299240033,0.07038265460533068,0.25340024627510216,0.0,0.19515903668926768
79260.0,0.2532553475152899,0.2530333553595138,0.2523662483688438,0.25125058623728397,0.24968044049399546,0.24764709218057088,0.24513855697998121,0.2421388894045383,0.23862719060109708,0.234576166417022,0.2299499986061265,0.22470117842356402,0.21876554156543165,0.21205424098898532,0.20443994614576083,0.19573141117897308,0.18562179590292557,0.17356829647528307,0.15844631001439324,0.13708746167902253,0.07034411643364888,0.2532553475152899,0.0,0.19506095258421627
79320.0,0.2531107309618338,0.25288894584039917,0.252222460354111,0.2511078354245059,0.24953914473865305,0.24750767259436338,0.24500143929706775,0.2420045057388756,0.23849598175278744,0.23444858497722265,0.2298265132388848,0.22458227987061974,0.21865175134887288,0.21194612441989324,0.20433813265811962,0.1956366279599343,0.18553492804019692,0.1734905072839248,0.1583793275165905,0.1370345159426377,0.07030569270414384,0.2531107309618338,0.0,0.19496305544014164
79380.0,0.2529663957794904,0.2527448172424842,0.2520789519105122,0.2509653619316056,0.24939812314881937,0.24736852311308608,0.24486458674756548,0.24187038131712615,0.23836502533063447,0.23432124820269384,0.22970326381144865,0.22446360753653827,0.21853817658994493,0.21183821144115514,0.20423650968901655,0.19554202083088265,0.18544822023561353,0.17341286008633205,0.15831246607807264,0.13698166548998408,0.07026738300185728,0.2529663957794904,0.0,0.19486534470149655
79440.0,0.2528223411362199,0.25260096873510146,0.2519357222114895,0.25082316493887363,0.24925737491437597,0.24722964293895874,0.24472799854878635,0.2417365153744603,0.23823432059045255,0.2341941553727095,0.22958024962941076,0.22434516075616107,0.21842481665576752,0.21173050145535227,0.2041350766799049,0.1954475892758997,0.1853616720201845,0.17333535446560902,0.15824572534065856,0.13692891002988297,0.07022918684187725,0.2528223411362199,0.0,0.19476781981153535
79500.0,0.2526785662031714,0.2524573994907634,0.25179277043364723,0.250681243629737,0.2491168992283051,0.2470910312772561,0.2445916739210414,0.24160290714898147,0.2381038667909161,0.2340673057693206,0.22945747000105285,0.22422693886691564,0.21831167091593381,0.21162299386739955,0.20403383307440107,0.1953533327810163,0.1852752829265964,0.17325799000621026,0.15817910494710605,0.13687624927155903,0.07019110380690258,0.2526785662031714,0.0,0.19467048021872352
79560.0,0.25253507015466,0.2523141086851443,0.2516500957567355,0.25053959719074187,0.2489766952866704,0.24695268733628434,0.24445561208761274,0.24146955588169283,0.23797366319351212,0.23394069867729592,0.22933492423726437,0.22410894120872707,0.21819873874241644,0.2115156880844917,0.20393277831832224,0.1952592508344226,0.18518905248969583,0.17318076629477955,0.15811260454242687,0.1368236829266159,0.07015313341363515,0.25253507015466,0.0,0.19457332537063246
79620.0,0.2523918521681417,0.25217109549705347,0.2515076973636273,0.25039822481153134,0.2488367622885979,0.24681461032737056,0.24431981227475394,0.24133646081651575,0.23784370906258964,0.23381433338420107,0.229212611651666,0.2239911671241751,0.21808601950975942,0.21140858351628453,0.2038319118598014,0.195165342926427,0.18510298024619629,0.17310368291954065,0.1580462237729284,0.13677121070775877,0.07011527519123881,0.2523918521681417,0.0,0.19447635471752953
79680.0,0.25224891142420863,0.25202835910843224,0.2513655744403123,0.25025712568484854,0.24869709943628582,0.2466767994648739,0.24418427371170393,0.24120362120029715,0.23771400366535347,0.23368820918037667,0.2290905315605598,0.2238736159584125,0.21797351259495498,0.21130167957474347,0.2037312331491292,0.1950716085493282,0.18501706573460738,0.17302673947026395,0.1579799622861045,0.1367188323283572,0.07007752873135131,0.25224891142420863,0.0,0.19437956771471115
79740.0,0.2521062471065902,0.2518858987043575,0.25122372617590294,0.2501162990065303,0.2485577059349907,0.24653925396617277,0.24404899563066396,0.241071036282778,0.23758454627182035,0.2335623253588805,0.22896868328285108,0.22375628705906978,0.21786121737733202,0.21119497567401627,0.20363074163861578,0.19497804719728082,0.18493130849514539,0.17294993553830906,0.15791381973098984,0.1366665475033868,0.07003989358080842,0.2521062471065902,0.0,0.1942829638173404
79800.0,0.2519638584021393,0.2517437134730169,0.25108215176260684,0.24997574397548447,0.24841858099300562,0.24640197305162703,0.24391397726676167,0.24093870531655806,0.2374553361547903,0.23343668121547087,0.2288470661400599,0.22363917977629605,0.2177491332386392,0.21108847123057095,0.20353043678278682,0.19488465836654764,0.18484570807001396,0.17287327071688427,0.15784779575829844,0.1366143559493384,0.07000236928694951,0.2519638584021393,0.0,0.19418654248274703
79860.0,0.25182174450079703,0.25160180260569126,0.25094085039570874,0.24983545979367355,0.24827972382164007,0.2462649559445793,0.2437792178580522,0.24080662755710852,0.2373263725898661,0.2333112760486317,0.2287256794563453,0.22352229346278643,0.2176372595630659,0.2109821656631942,0.20343031803834602,0.19479144155539713,0.18476026400321882,0.17279674460076944,0.15778189002006784,0.1365622573837196,0.06996495542054781,0.25182174450079703,0.0,0.19409030317142253
79920.0,0.251679904595601,0.25146016529674564,0.25079982127356526,0.24969544566610669,0.24814113363522314,0.2461282018713424,0.24364471664551174,0.2406748022627557,0.23719765485543112,0.23318610915953825,0.228604522558452,0.22340562747369785,0.21752559573712027,0.2108760583928262,0.20333038486396926,0.19469839626387675,0.1846749758403432,0.17272035678609768,0.1577161021694282,0.13651025152493834,0.06992765155444045,0.251679904595601,0.0,0.1939942453458497
79980.0,0.25153833788265734,0.2513188007436117,0.2506590635975845,0.2495557008008186,0.2480028096510692,0.24599171006116882,0.2435104728729959,0.24054322869463413,0.23706918223259899,0.23306117985200622,0.22848359477566918,0.2232891811666327,0.21741414114965563,0.21077014884265835,0.20323063672048783,0.19460552199409703,0.18458984312894017,0.1726441068708971,0.1576504318613809,0.13645833809327085,0.06989045722501688,0.25153833788265734,0.0,0.19389836846889427
80040.0,0.2513970435611214,0.25117770814676754,0.2505185765722036,0.24941622440884875,0.24786475108946554,0.24585547974624228,0.24337648578724197,0.24041190611670382,0.23694095400523685,0.23293648743253437,0.22836289543989158,0.223172953901712,0.21730289519194954,0.2106644364382024,0.20313107307094347,0.19451281825026095,0.18450486541852434,0.17256799445498527,0.15758487875244895,0.13640651681014543,0.06985337200937662,0.2513970435611214,0.0,0.1938026720074823
80100.0,0.25125602083319154,0.25103688670972446,0.25037835940488284,0.24927701570423902,0.24772695717366972,0.24571951016167817,0.2432427546378696,0.24028083379575088,0.2368129694599804,0.23281203121031188,0.22824242388561503,0.22305694504155632,0.21719185725765858,0.21055892060719963,0.20303169338042848,0.1944202845383932,0.18442004226015024,0.17249201913939216,0.1575194425000317,0.13635478739759357,0.06981639550919136,0.25125602083319154,0.0,0.1937071554315795
80160.0,0.2511152689040995,0.25089633563902564,0.25023841130609903,0.2491380739040236,0.24758942712989945,0.24558380054550633,0.24310927867735854,0.24015001100135178,0.23668522788616528,0.23268781049712925,0.22812217944981925,0.22294115395113379,0.2170810267426377,0.21045360077943887,0.20293249711592845,0.19432792036629257,0.18433537320658586,0.1724161805268991,0.15745412276344034,0.1363031495798088,0.06977952723940802,0.2511152689040995,0.0,0.1936118182090057
80220.0,0.25097478698209064,0.2507560541442226,0.2500987314893201,0.24899939822820252,0.24745216018730087,0.24544835013864044,0.24297605716101559,0.24001943700584671,0.2365577285758297,0.23256382460741407,0.2280021614720631,0.22282557999794012,0.2169704030452259,0.21034847638715287,0.20283348374683197,0.19423572524408042,0.1842508578127604,0.17234047822213183,0.15738891920329676,0.13625160308161444,0.06974276680744627,0.25097478698209064,0.0,0.19351665981414667
80280.0,0.2508345742784094,0.25061604143786204,0.2499593191710006,0.24886098789973832,0.24731515557795605,0.24531315818489063,0.24284308934700263,0.2398891110843809,0.2364304708237474,0.23244007285824742,0.22788236929444927,0.2227102225518813,0.21685998556600447,0.21024354686460622,0.20273465274431382,0.19414369868339665,0.18416649563486084,0.1722649118307773,0.1573238314812078,0.13620014762886298,0.06970611379030635,0.2508345742784094,0.0,0.19342167972168461
80340.0,0.250694630007297,0.25047629673548016,0.24982017357056682,0.24872284214454402,0.24717841253685874,0.24517822393093616,0.24271037449628777,0.23975903251483005,0.23630345392734212,0.23231655456926437,0.22776280226153794,0.2225950809852174,0.21674977370780824,0.21013881164823506,0.20263600358165024,0.19405184019792995,0.18408228623107956,0.17218948096046505,0.15725885926060434,0.13614878294904442,0.06966956775647229,0.250694630007297,0.0,0.19332687740798463
80400.0,0.25055495338596184,0.2503368192555796,0.24968129391039467,0.24858496019145704,0.24704193030189514,0.24504354662630207,0.24257791187263641,0.2396292005778113,0.23617667718671417,0.23219326906271065,0.22764345972042282,0.22248015467266413,0.21663976687584158,0.21003427017673812,0.20253753573425853,0.1939601493033682,0.1839982291614451,0.17211418522049085,0.1571940022064247,0.13609750877102955,0.06963312827447866,0.25055495338596184,0.0,0.1932322523514457
80460.0,0.25041554363456975,0.25019760821961246,0.24954267941580296,0.24844734127223417,0.24690570811384263,0.24490912552336785,0.24244570074262153,0.23949961455669574,0.23605013990465176,0.23207021566344213,0.22752434102071906,0.2223654429913505,0.21652996447759523,0.2099299218909566,0.2024392486795265,0.19386862551716075,0.18391432398749255,0.172039024221341,0.15712925998441868,0.13604632482414328,0.06959679493521952,0.25041554363456975,0.0,0.1931378040333265
80520.0,0.2502763999762429,0.250058662851985,0.2494043293150444,0.24830998462154594,0.2467697452163545,0.24477495987734701,0.24231374037559542,0.23937027373756425,0.235923841386577,0.23194739369886042,0.22740544551449354,0.22225094532075207,0.21642036592280028,0.20982576623386728,0.20234114189688246,0.1937772683587246,0.18383057027267996,0.17196399757540537,0.15706463226222162,0.13599523083947665,0.0695605673397798,0.2502763999762429,0.0,0.19304353193746893
80580.0,0.2501375216370398,0.2499199823800315,0.24926624283928986,0.24817288947695582,0.2466340408559481,0.24464104894627361,0.2421820300436808,0.2392411774092126,0.23579778094055862,0.2318248024989355,0.22728677255628554,0.2221366610427141,0.21631097062342994,0.20972180265053428,0.20224321486764998,0.19368607734913837,0.18374696758185424,0.17188910489617776,0.1570001187083347,0.13594422654894195,0.0695244450504674,0.2501375216370398,0.0,0.1929494355475851
80640.0,0.2499989078459363,0.24978156603400403,0.24912841922261184,0.24803605507890225,0.24649859428198292,0.2445073919909781,0.24205056902174146,0.23911232486310954,0.23567195787726286,0.23170244139615323,0.2271683215030661,0.22202258954142373,0.21620177799372042,0.20961803058821427,0.20214546707530093,0.19359505201160362,0.18366351548197024,0.1718143457992121,0.15693571899316633,0.13589331168600396,0.06948842765953218,0.2499989078459363,0.0,0.19285551435095796
80700.0,0.24986055783481464,0.24964341304705323,0.24899085770196577,0.2478994806706899,0.24636340474664759,0.24437398827508536,0.24191935658739105,0.2389837153934241,0.23554637150999713,0.23158030972556953,0.22705009171429452,0.22190873020345728,0.2160927874501714,0.20951444949627718,0.20204789800522288,0.19350419187099832,0.18358021354137788,0.17173971990116346,0.15687143278798088,0.13584248598488108,0.06945251476750484,0.24986055783481464,0.0,0.19276176783703158
80760.0,0.2497224708384558,0.24950552265522147,0.2488535575171892,0.24776316549847932,0.24622847150496016,0.24424083706500416,0.24178839202097308,0.23885534829698848,0.23542102115465421,0.2314584068247402,0.2269320825518317,0.22179508241769147,0.2159839984114746,0.20941105882617664,0.20195050714479268,0.1934134964541073,0.1834970613302735,0.17166522682048962,0.15680725976578094,0.13579174918140396,0.069416705942689,0.2497224708384558,0.0,0.1926681954956922
80820.0,0.24958464609451772,0.2493678940974286,0.24871651791098004,0.24762710881126837,0.24609379381474283,0.2441079376299095,0.24165767460554924,0.2387272228732971,0.23529590612972967,0.23133673203375463,0.22681429337999873,0.22168164557537634,0.21587541029860924,0.20930785803154922,0.20185329398344412,0.19332296528962103,0.18341405842055872,0.17159086617708436,0.15674319960066246,0.13574110101212056,0.06938100080340874,0.24958464609451772,0.0,0.1925747968211164
80880.0,0.24944708284353115,0.24923052661546127,0.2485797381288941,0.24749130986089177,0.24595937093662437,0.24397528924174144,0.24152720362689653,0.23859933842450376,0.23517102575630477,0.23121528469520522,0.2266967235655224,0.22156841907005817,0.21576702253471564,0.20920484656804544,0.20175625801246,0.1932325979078934,0.1833312043856108,0.17151663759214497,0.15667925196790064,0.1356905412147291,0.06934539894636081,0.24944708284353115,0.0,0.19248157130823704
80940.0,0.24930978032888879,0.24909341945396266,0.24844321741932437,0.247355767901999,0.24582520213401438,0.2438428911751789,0.2413969783734784,0.2384716942553793,0.2350463793580062,0.23109406415414308,0.2265793724774915,0.22145540229754418,0.21565883454509077,0.2091020238933664,0.20165939872507227,0.19314239384114495,0.1832484988006111,0.1714425406886346,0.15661541654451075,0.1356400695285973,0.06930989993552199,0.24930978032888879,0.0,0.19238851845238017
81000.0,0.24917273779682242,0.24895657186040965,0.24830695503349023,0.24722048219203935,0.24569128667308898,0.24371074270762594,0.24126699813643543,0.23834428967332158,0.23492196626102368,0.23097306975812093,0.22646223948743105,0.22134259465600234,0.21555084575731065,0.20899938946739974,0.20156271561658454,0.1930523526235098,0.1831659412424293,0.17136857509087794,0.1565516930084068,0.13558968569346172,0.06927450341707238,0.24917273779682242,0.0,0.19229563775466388
81060.0,0.24903595449639576,0.248819983085109,0.24817095022542007,0.24708545199125556,0.24555762382278926,0.24357884311921454,0.24113726220958573,0.23821712398834397,0.23479778579409488,0.2308523008571493,0.22634532396921941,0.22122999554583272,0.2154430556010443,0.20889694275196455,0.20146620818406172,0.192962473790716,0.18308353128939042,0.1712947404245815,0.15648808103893613,0.13553938945067762,0.06923920895562898,0.24903595449639576,0.0,0.19220292871407668
81120.0,0.24889942967949133,0.24868365238118037,0.24803520225194728,0.24695067656266562,0.24542421285479957,0.2434471916927737,0.24100776988939362,0.2380901965130469,0.23467383728847113,0.23073175680368194,0.22622862529910093,0.22111760436972447,0.2153354635081733,0.2087946832110229,0.20136987592664074,0.19287275688048777,0.18300126852172147,0.1712210363172206,0.15642458031699635,0.1354891805428146,0.06920401616517878,0.24889942967949133,0.0,0.19211039083397224
81180.0,0.24876316260079454,0.24854757900454125,0.24789971037268835,0.2468161551720532,0.24529105304353843,0.24331578771383186,0.24087852047497824,0.2379635065626312,0.23455012007794857,0.2306114369526422,0.22611214285570685,0.22100542053265462,0.2152280689127484,0.20869261031056383,0.20127371834531457,0.19278320143220531,0.18291915252106886,0.17114746239741618,0.15636119052432937,0.135439058713033,0.06916892465589036,0.24876316260079454,0.0,0.19201802361921486
81240.0,0.2486271525177877,0.24841176221390196,0.24776447385003825,0.246681887087958,0.245158143666149,0.24318463047060102,0.24074951326809133,0.23783705345486958,0.2344266334988178,0.23049134066136856,0.2259958760199888,0.22089344344181833,0.21512087125093274,0.20859072351857683,0.20117773494297056,0.1926938069870384,0.18283718287077358,0.17107401829539962,0.15629791134421964,0.1353890237059483,0.06913393403791178,0.2486271525177877,0.0,0.1919258265765646
81300.0,0.24849139869073167,0.24827620127074904,0.24762949194915646,0.2465478715816597,0.2450254840024851,0.2430537192539618,0.24062074757310192,0.23771083651009314,0.23430337688986436,0.23037146728961883,0.22587982417523664,0.22078167250666086,0.21501386996103744,0.20848902230509084,0.20108192522440554,0.19260457308792006,0.18275535915577099,0.17100070364280834,0.1562347424611492,0.13533907526720643,0.06909904391764699,0.24849139869073167,0.0,0.19183379921440355
81360.0,0.2483559003826567,0.24814089543933204,0.24749476393795183,0.24641410792716537,0.2448930733350947,0.2429230533574503,0.24049222269698747,0.23758485505118493,0.23418034959235798,0.23025181619955837,0.2257639867070632,0.22067010713885069,0.21490706448349056,0.2083875061421294,0.20098628869628374,0.1925154992795126,0.1826736809625842,0.1709275180727138,0.15617168356087366,0.13528921314352432,0.06906425390345178,0.2483559003826567,0.0,0.1917419410430109
81420.0,0.24822065685934708,0.24800584398664718,0.24736028908706695,0.24628059540119496,0.24476091094920838,0.24279263207724597,0.24036393794931907,0.237459108403563,0.23405755095003825,0.23013238675574743,0.22564836300338859,0.2205587467522716,0.21480045426083502,0.20828617450372464,0.20089082486715992,0.19242658510824523,0.18259214787936048,0.1708544612196473,0.1561087343303953,0.13523943708262595,0.06902956362310196,0.24822065685934708,0.0,0.19165025157541205
81480.0,0.24808566738932564,0.24787104618243175,0.24722606666986843,0.24614733328317184,0.24462899613272954,0.24266245471215914,0.24023589264225154,0.23733359589517414,0.23393498030910595,0.23001317832513343,0.22553295245443983,0.22044759076302742,0.21469403873773404,0.2081850268659242,0.20079553324749652,0.1923378301223377,0.18251075949592216,0.1707815327197172,0.15604589445825348,0.13518974683384288,0.06899497264469433,0.24808566738932564,0.0,0.1915587303236217
81540.0,0.24795093124384676,0.24773650129914465,0.24709209596243806,0.24601432085521008,0.2444973281762218,0.2425325205636287,0.24010808609052456,0.23720831685649868,0.23381263701823946,0.22989419027707939,0.22541775445279247,0.22033663858949143,0.21458781736103796,0.20808406270686314,0.2007004133497221,0.19224923387182766,0.1824295154037223,0.17070873221040858,0.1559831636340053,0.13514014214702344,0.0689604806191322,0.24795093124384676,0.0,0.19146737680544013
81600.0,0.24781644769689137,0.247602208611972,0.24695837624356695,0.24588155740211834,0.24436590637291875,0.24240282893572046,0.2399805176114581,0.23708327062053974,0.2336905204285724,0.22977542198331682,0.2253027683932864,0.2202258896521758,0.21448178957958786,0.2079832815064973,0.20060546468789398,0.1921607959081726,0.18234841519541184,0.17063605933018655,0.1559205415479872,0.1350906227726398,0.06892608718967709,0.24781644769689137,0.0,0.1913761905398669
81660.0,0.24768221602515775,0.24746816739880712,0.24682490679474453,0.24574904221137336,0.2442347300186848,0.2422733791350899,0.23985318652490367,0.23695845652276146,0.23356862989361607,0.22965687281786648,0.22518799367295192,0.22011534337369232,0.21437595484422997,0.2078826827467066,0.2005106867779289,0.19207251578464746,0.18226745846544176,0.17056351371932038,0.15585802789237846,0.13504118846309535,0.06889179194692559,0.24768221602515775,0.0,0.19128517104527917
81720.0,0.24754823550802835,0.24733437694022462,0.24669168690012488,0.24561677457309564,0.2441037984119957,0.24214417047096137,0.2397260921532375,0.23683387390110253,0.23344696476930102,0.22953854215711073,0.22507342969112198,0.22000499917887661,0.21427031260795554,0.2077822659114156,0.20041607913766482,0.19198439305628834,0.18218664480982472,0.17049109501939766,0.1557956223603768,0.1349918389714858,0.06885759451394355,0.24754823550802835,0.0,0.19119431784336194
81780.0,0.2474145054275566,0.24720083651947078,0.24655871584651912,0.24548475378004364,0.24397311085393952,0.24201520225513784,0.23959923382136597,0.23670952209598006,0.23332552441397686,0.22942042937977863,0.22495907584939479,0.21989485649475066,0.21416486232584797,0.2076820304865462,0.20032164128683877,0.19189642727993225,0.1821059738262692,0.1704188028735786,0.15573332464659376,0.13494257405209575,0.06882349451562092,0.2474145054275566,0.0,0.19110363045772008
81840.0,0.247281025068471,0.2470675454224549,0.24642599292339448,0.24535297912761297,0.2438426666482122,0.24188647380199327,0.2394726108567286,0.23658540045029292,0.23320430818841323,0.22930253386694727,0.22484493155163052,0.21978491475049455,0.2140596034550277,0.20758197595991063,0.20022737274690663,0.19180861801394147,0.18202544511380145,0.17034663692614144,0.15567113444660174,0.1348933934600916,0.06878949157730599,0.247281025068471,0.0,0.19101310841362767
81900.0,0.24714779371816326,0.24693450293775188,0.24629351742286748,0.24522144991382475,0.24371246510110428,0.24175798442845817,0.2393462225892684,0.2364615083093798,0.2330833154557473,0.2291848550019803,0.22473099620389,0.21967517337738546,0.21395453545460935,0.20748210182120733,0.20013327304109677,0.19172096481832493,0.1819450582729455,0.17027459682266577,0.15560905145699921,0.1348442969513389,0.06875558535229387,0.24714779371816326,0.0,0.19092275123938196
81960.0,0.24701481066667128,0.24680170835657664,0.24616128863968187,0.24509016543930412,0.24358250552148014,0.24162973345399222,0.23922006835140586,0.2363378450210007,0.23296254558146967,0.22906739217051997,0.22461726921442446,0.21956563180881306,0.21384965778573028,0.2073824075620752,0.20003934169450646,0.19163346725491026,0.18186481290603262,0.17020268221058632,0.15554707537637247,0.13479528428388823,0.06872177541333456,0.24701481066667128,0.0,0.19083255846133518
82020.0,0.24688207520666136,0.2466691609727653,0.24602930587119107,0.2449591250072682,0.24345278722076738,0.24150172020058558,0.23909414747805555,0.23621440993536386,0.23284199793347385,0.2289501447605601,0.22450374999378547,0.21945628948039775,0.21374496991168151,0.20728289267620104,0.1999455782341338,0.19154612488721945,0.18178470861679397,0.17013089273832988,0.15548520590374731,0.13474635521555775,0.0686880614297255,0.24688207520666136,0.0,0.1907425296120785
82080.0,0.24674958663343058,0.2465368600827852,0.24589756841736812,0.2448283279235338,0.24332330951296624,0.24137394399276638,0.238968459306622,0.2360912024051098,0.23272167188201026,0.2288331121623637,0.22439043795468835,0.219347145829806,0.21364047129766875,0.20718355665904964,0.19985198218862774,0.1914589372803172,0.18170474501042602,0.17005922805574716,0.15542344273957276,0.13469750950562487,0.06865444304691921,0.24674958663343058,0.0,0.1906526642247808
82140.0,0.2466173442448966,0.24640480498571785,0.2457660755807848,0.24469777349649374,0.2431940717146206,0.2412464041575654,0.23884300317696244,0.2359682217852735,0.2326015667996597,0.22871629376844796,0.2242773325120194,0.2192382002967842,0.21353616141087597,0.2070843990079544,0.19975855308838236,0.19137190400087814,0.1816249216936109,0.16998768781408297,0.155361785585675,0.13464874691483117,0.06862091985725072,0.2466173442448966,0.0,0.19056296183177443
82200.0,0.24648534734157662,0.2462729949832383,0.24563482666659783,0.24456746103710292,0.2430650731448067,0.24111910002450715,0.23871777843138126,0.2358454674332846,0.23248168206133754,0.22859968897360416,0.2241644330828727,0.2191294523232167,0.21343203972054955,0.20698541922222197,0.19966529046565035,0.19128502461728236,0.18154523827449565,0.16991627166568016,0.15530023414442562,0.13460006720373982,0.0685874915487245,0.24648534734157662,0.0,0.19047342197158262
82260.0,0.2463535952265765,0.24614142937960898,0.24550382098253498,0.2444373898588685,0.24293631312512576,0.24099203092560045,0.23859278441462164,0.23572293870895178,0.2323620170442679,0.22848329717484553,0.22405173908646464,0.21902090135299498,0.2133281056978214,0.20688661680292497,0.19957219385434954,0.19119829869951424,0.181465694362845,0.16984497926462047,0.15523878812019828,0.1345514701352929,0.06855415772142522,0.2463535952265765,0.0,0.1903840441803488
82320.0,0.24622208720557423,0.24601010748166022,0.24537305783887925,0.24430755927783132,0.2428077909796804,0.2408651961953217,0.23846802047384888,0.23560063497445743,0.23224257112799515,0.2283671177714496,0.22393924994421485,0.21891254683214986,0.21322435881588353,0.20678799125309338,0.19947926279021896,0.19111172581918306,0.18138628956978556,0.16977381026599098,0.1551774472179121,0.13450295547245988,0.06852091803443294,0.24622208720557423,0.0,0.19029482799860828
82380.0,0.2460908225868161,0.24587902859878227,0.24524253654846548,0.24417796861256133,0.24267950603507785,0.24073859517061527,0.2383434859586495,0.2354785555943492,0.23212334369436244,0.22825115016491393,0.22382696507967667,0.21880438820874584,0.21312079854986024,0.20668954207758955,0.19938649681073287,0.1910253055495538,0.18130702350802638,0.16970276432640732,0.1551162111439714,0.1344545229796611,0.06848777212226656,0.2460908225868161,0.0,0.19020577296746485
82440.0,0.24595980068110013,0.24574819204291973,0.2451122564266644,0.24404861718414966,0.24255145762041339,0.24061222719087438,0.23821918022101785,0.2353566999355299,0.23200433412750873,0.2281353937589661,0.22371488391855673,0.2186964249329185,0.21301742437684826,0.2065912687831328,0.1992938954550876,0.19093903746545313,0.1812278957916577,0.16963184110365256,0.15505507960571452,0.13440617242200664,0.06845471964171447,0.24595980068110013,0.0,0.1901168786307025
82500.0,0.24582902080176924,0.24561759712855316,0.24498221679137594,0.24391950431619122,0.24242364506726008,0.2404860915979352,0.2380951026153411,0.23523506736724073,0.23188554181384255,0.22801984795952515,0.22360300588866147,0.21858865645680128,0.21291423577583285,0.2064931708782157,0.19920145826413618,0.19085292114325741,0.18114890603622685,0.169561040256908,0.15499405231184873,0.13435790356599414,0.06842176020229868,0.24582902080176924,0.0,0.19002814453149938
