time_s,distance_cm,temperature_c
964.75,2,32.090015591485042
965,2,32.091381754982251
965.25,2,32.092746136707433
965.5,2,32.094108790830205
965.75,2,32.095469767724467
966,2,32.096829114386594
966.25,2,32.098186874793043
966.5,2,32.099543090207419
966.75,2,32.100897799443374
967,2,32.102251039095904
967.25,2,32.103602843742351
967.5,2,32.104953246117589
967.75,2,32.106302277270231
968,2,32.107649966699967
968.25,2,32.108996342480339
968.5,2,32.110341431368283
968.75,2,32.111685258901616
969,2,32.113027849487082
969.25,2,32.114369226480335
969.5,2,32.115709412257786
969.75,2,32.11704842828135
970,2,32.118386295158189
970.25,2,32.11972303269431
970.5,2,32.121058659944708
970.75,2,32.122393195257246
971,2,32.123726656315796
971.25,2,32.125059060177705
971.5,2,32.126390423309033
971.75,2,32.127720761616843
972,2,32.12905009047978
972.25,2,32.130378424775756
972.5,2,32.131705778907474
972.75,2,32.133032166826922
973,2,32.134357602057833
973.25,2,32.135682097715858
973.5,2,32.137005666528466
973.75,2,32.138328320853589
974,2,32.139650072695588
974.25,2,32.140970933722656
974.5,2,32.142290915280114
974.75,2,32.143610028406329
975,2,32.144928283843967
975.25,2,32.146245692054038
975.5,2,32.14756226322686
975.75,2,32.148878007293774
976,2,32.150192933936012
976.25,2,32.151507052596742
976.5,2,32.152820372488748
976.75,2,32.154132902604317
977,2,32.155444651722803
977.25,2,32.15675562841858
977.5,2,32.158065841069458
977.75,2,32.159375297862937
978,2,32.160684006803535
978.25,2,32.161991975718934
978.5,2,32.163299212266281
978.75,2,32.16460572393828
979,2,32.165911518068185
979.25,2,32.167216601835491
979.5,2,32.168520982271104
979.75,2,32.169824666262116
980,2,32.171127660555953
980.25,2,32.172429971765951
980.5,2,32.173731606374531
980.75,2,32.175032570737585
981,2,32.176332871088505
981.25,2,32.177632513541653
981.5,2,32.17893150409617
981.75,2,32.180229848639215
982,2,32.18152755294949
982.25,2,32.182824622699968
982.5,2,32.184121063460964
982.75,2,32.185416880704224
983,2,32.18671207980384
983.25,2,32.18800666604011
983.5,2,32.189300644602326
983.75,2,32.190594020589572
984,2,32.191886799014981
984.25,2,32.19317898480756
984.5,2,32.194470582814517
984.75,2,32.195761597802573
985,2,32.197052034460853
985.25,2,32.198341897402486
985.5,2,32.199631191166532
985.75,2,32.200919920220258
986,2,32.202208088960447
986.25,2,32.203495701715383
986.5,2,32.204782762746561
986.75,2,32.206069276249934
987,2,32.20735524635802
987.25,2,32.20864067714092
987.5,2,32.209925572608256
987.75,2,32.211209936709849
988,2,32.212493773338167
988.25,2,32.213777086328605
988.5,2,32.215059879461819
988.75,2,32.216342156463782
989,2,32.217623921007601
989.25,2,32.218905176714884
989.5,2,32.220185927157104
989.75,2,32.221466175855653
990,2,32.222745926283721
990.25,2,32.224025181867205
990.5,2,32.225303945985729
990.75,2,32.226582221973047
991,2,32.227860013119141
991.25,2,32.229137322670283
991.5,2,32.230414153829997
991.75,2,32.231690509760028
992,2,32.232966393581819
992.25,2,32.234241808375884
992.5,2,32.235516757184143
992.75,2,32.236791243010032
993,2,32.2380652688189
993.25,2,32.239338837539435
993.5,2,32.240611952063603
993.75,2,32.241884615248068
994,2,32.243156829915108
994.25,2,32.244428598852437
994.5,2,32.245699924813664
994.75,2,32.246970810520224
995,2,32.248241258660869
995.25,2,32.249511271892516
995.5,2,32.250780852841274
995.75,2,32.252050004102443
996,2,32.25331872824114
996.25,2,32.25458702779315
996.5,2,32.255854905265892
996.75,2,32.257122363137341
997,2,32.258389403857905
997.25,2,32.259656029850703
997.5,2,32.260922243512027
997.75,2,32.262188047211168
998,2,32.263453443291667
998.25,2,32.264718434071426
998.5,2,32.265983021843056
998.75,2,32.26724720887438
999,2,32.268510997409066
999.25,2,32.269774389666907
999.5,2,32.271037387844046
999.75,2,32.27229999411378
1000,2,32.273562210625983
1000.25,2,32.274824039508701
1000.5,2,32.2760854828677
1000.75,2,32.277346542786859
1001,2,32.27860722132931
1001.25,2,32.279867520536698
