time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json
185.5,bdf2,29.716358333333336,0.021046750000000003,3,1.0445600734302235e-13,3.203833712489693e-11,2.0258994481991976e-10,1.0658141036401503e-14,-34.68466738625486,-34.69319401071971,0.00852662446484942,1.7218817026082595e-06,1.7231637313798173e-06,-1.2820287715577789e-09,0.47031501394062114,5.54941128197058e-09,1.3533696298550477e-08,-0.2724797085976231,"{""D"": 5.54941128197058e-09, ""cp"": 3324.268100372472, ""k"": 0.47031501394062114, ""rho"": 928.4001810207708}","{""D"": 5.67831238722394e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.932268856795574e-06, 9.060681042608826e-05], [7.246439418723228e-10, 7.59240221020056e-08], [1.0445600734302235e-13, 3.203833712489693e-11]]"
185.75,bdf2,29.717829166666668,0.021048875,3,1.1011225713467762e-13,3.2020051098608976e-11,5.047695594839752e-10,2.5757174171303632e-14,-34.70688921903423,-34.71540596128051,0.008516742246278852,1.7216999007409163e-06,1.7229807801921988e-06,-1.2808794512825126e-09,0.4703064727657006,5.549428562697178e-09,1.3532259403269777e-08,-0.2726541607555608,"{""D"": 5.549428562697178e-09, ""cp"": 3324.206603913044, ""k"": 0.4703064727657006, ""rho"": 928.3711808307519}","{""D"": 5.678393477986816e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.9309352095839807e-06, 9.053442369279234e-05], [7.245969133973794e-10, 7.587019065290336e-08], [1.1011225713467762e-13, 3.2020051098608976e-11]]"
186.0,bdf2,29.7193,0.021051,3,9.446255878896742e-14,3.200159091968971e-11,1.6143530956469476e-10,2.6645352591003757e-15,-34.72912035960686,-34.737627542945404,0.008507183338544166,1.7215182453507214e-06,1.7227979777930183e-06,-1.2797324422969439e-09,0.47029793738455183,5.549445825686049e-09,1.3530823676591095e-08,-0.27282868864826415,"{""D"": 5.549445825686049e-09, ""cp"": 3324.1451491687735, ""k"": 0.47029793738455183, ""rho"": 928.342204446883}","{""D"": 5.678474589671718e-09, ""cp"": 3415.295774647883, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.9296536739163735e-06, 9.046218764018437e-05], [7.245753400128753e-10, 7.581646265046409e-08], [9.446255878896742e-14, 3.200159091968971e-11]]"
186.25,bdf2,29.720770833333333,0.021053125000000002,3,9.917606800189953e-14,3.198313074077045e-11,5.1159076974727213e-11,1.0658141036401503e-14,-34.75136050803721,-34.75985838809805,0.008497880060843954,1.7213367361490003e-06,1.7226153238854798e-06,-1.278587736479509e-09,0.47028940778592376,5.549463074252271e-09,1.3529389116121422e-08,-0.2730032893064317,"{""D"": 5.549463074252271e-09, ""cp"": 3324.083736058651, ""k"": 0.47028940778592376, ""rho"": 928.3132518216768}","{""D"": 5.678555720832965e-09, ""cp"": 3415.295774647883, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.928420915680859e-06, 9.039010138443979e-05], [7.245383066942608e-10, 7.576284401587732e-08], [9.917606800189953e-14, 3.198313074077045e-11]]"
186.5,bdf2,29.72224166666667,0.02105525,3,9.20110796116711e-14,3.1963451493431996e-11,2.835349732777104e-10,4.6629367034256575e-14,-34.77360931308458,-34.78209815136353,0.008488838278950084,1.721155372848141e-06,1.7224328181737619e-06,-1.2774453256209766e-09,0.4702808839586019,5.549480311502226e-09,1.3527955719664753e-08,-0.2731779600592662,"{""D"": 5.549480311502226e-09, ""cp"": 3324.022364501933, ""k"": 0.4702808839586019, ""rho"": 928.2843229078019}","{""D"": 5.678636870079976e-09, ""cp"": 3415.295774647883, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.927234003157457e-06, 9.031816406803102e-05], [7.244978805244849e-10, 7.570933126609037e-08], [9.20110796116711e-14, 3.1963451493431996e-11]]"
186.75,bdf2,29.7237125,0.021057375,3,8.955979222049101e-14,3.1942727330305664e-11,1.979287844733335e-10,5.861977570020827e-14,-34.795866457753085,-34.80434650796127,0.008480050208184764,1.7209741551585562e-06,1.722250460363015e-06,-1.2763052044587308e-09,0.4702723658914083,5.54949754034915e-09,1.352652348472616e-08,-0.27335269830913855,"{""D"": 5.54949754034915e-09, ""cp"": 3323.9610344181397, ""k"": 0.4702723658914083, ""rho"": 928.2554176580824}","{""D"": 5.678718036078763e-09, ""cp"": 3415.295774647883, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.926090173592762e-06, 9.024637485659283e-05], [7.244680139647157e-10, 7.565591917652435e-08], [8.955979222049101e-14, 3.1942727330305664e-11]]"
187.0,bdf2,29.725183333333334,0.021059500000000002,3,9.521601679126734e-14,3.192444130401772e-11,1.8326318240724504e-10,3.5083047578154947e-14,-34.8181316849516,-34.82660315112014,0.008471466168536779,1.720793082796224e-06,1.722068250159333e-06,-1.275167363108956e-09,0.47026385357320055,5.549514763537355e-09,1.3525092409165611e-08,-0.2735275013236585,"{""D"": 5.549514763537355e-09, ""cp"": 3323.8997457270434, ""k"": 0.47026385357320055, ""rho"": 928.2265360254933}","{""D"": 5.678799217552751e-09, ""cp"": 3415.295774647883, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.9249870447466644e-06, 9.017473293892221e-05], [7.244377712233894e-10, 7.560261210099501e-08], [9.521601679126734e-14, 3.192444130401772e-11]]"
187.25,bdf2,29.726654166666666,0.021061625,3,8.78625315383624e-14,3.190615527772978e-11,1.1027623258996755e-10,2.398081733190338e-14,-34.8404046606207,-34.848867791392024,0.008463130771325211,1.720612155473709e-06,1.721886187269773e-06,-1.274031796064032e-09,0.4702553469928724,5.549531983648711e-09,1.35236624906221e-08,-0.27370236770152984,"{""D"": 5.549531983648711e-09, ""cp"": 3323.8384983486812, ""k"": 0.4702553469928724, ""rho"": 928.1976779631636}","{""D"": 5.6788804132822946e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999974}","[[1.923922331126475e-06, 9.01032375268044e-05], [7.244145055767405e-10, 7.554940899458654e-08], [8.78625315383624e-14, 3.190615527772978e-11]]"
187.5,bdf2,29.728125000000002,0.021063750000000003,3,9.012491263228944e-14,3.18861277251287e-11,2.1827872842550278e-11,3.9968028886505635e-15,-34.862685170483246,-34.87114015391768,0.008454983434432961,1.7204313729081281e-06,1.7217042714023437e-06,-1.272898494215602e-09,0.4702468461393535,5.549549203128365e-09,1.3522233726689924e-08,-0.27387729444288955,"{""D"": 5.549549203128365e-09, ""cp"": 3323.7772922033455, ""k"": 0.4702468461393535, ""rho"": 928.168843424375}","{""D"": 5.678961622104295e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.9228940913574374e-06, 9.003188785222627e-05], [7.243816249238842e-10, 7.549631107636744e-08], [9.012491263228944e-14, 3.18861277251287e-11]]"
187.75,bdf2,29.729595833333335,0.021065875,3,8.465692044099469e-14,3.187115059883573e-11,1.8826540326699615e-10,1.0969003483296547e-13,-34.8849729404012,-34.89341997819366,0.008447037792464585,1.7202507348132085e-06,1.7215225022659904e-06,-1.2717674527819532e-09,0.4702383510016087,5.54956642428692e-09,1.3520806115281558e-08,-0.2740522796164094,"{""D"": 5.54956642428692e-09, ""cp"": 3323.7161272115827, ""k"": 0.4702383510016087, ""rho"": 928.1400323625585}","{""D"": 5.679042842911219e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.921900426506485e-06, 8.99606831659832e-05], [7.243504420239478e-10, 7.544330981285868e-08], [8.465692044099469e-14, 3.187115059883573e-11]]"
188.0,bdf2,29.731066666666667,0.021068,3,9.012456616641967e-14,3.184972982518414e-11,2.7853275241795927e-11,5.1514348342607263e-14,-34.90726774757996,-34.91570701630593,0.008439268725972227,1.7200702409091648e-06,1.721340879570601e-06,-1.2706386614362716e-09,0.4702298615686382,5.549583649317034e-09,1.3519379653955369e-08,-0.2742273215895546,"{""D"": 5.549583649317034e-09, ""cp"": 3323.655003294195, ""k"": 0.4702298615686382, ""rho"": 928.1112447312962}","{""D"": 5.679124074649444e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.920939641476043e-06, 8.988962273924642e-05], [7.243262361065251e-10, 7.539041704643922e-08], [9.012456616641967e-14, 3.184972982518414e-11]]"
188.25,bdf2,29.7325375,0.021070125000000002,3,1.0087144411645203e-13,3.1830921341002245e-11,2.034994395216927e-10,3.1530333899354446e-14,-34.92956935213479,-34.938001032631405,0.00843168049661358,1.7198898909125709e-06,1.7211594030269953e-06,-1.2695121144244507e-09,0.47022137782947715,5.549600880296247e-09,1.3517954340490952e-08,-0.27440241837785295,"{""D"": 5.549600880296247e-09, ""cp"": 3323.5939203722355, ""k"": 0.47022137782947715, ""rho"": 928.0824804843193}","{""D"": 5.679205316317875e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.9200101465814106e-06, 8.981870585955752e-05], [7.242739377841808e-10, 7.533762598515644e-08], [1.0087144411645203e-13, 3.1830921341002245e-11]]"
188.5,bdf2,29.734008333333335,0.02107225,3,9.01242200371033e-14,3.1812287009451676e-11,2.1475443645613268e-10,1.2878587085651816e-14,-34.951877531306145,-34.96030180207015,0.008424270764002983,1.7197096845423082e-06,1.7209780723469148e-06,-1.268387804606638e-09,0.47021289977319536,5.549618119203569e-09,1.3516530172680576e-08,-0.27457756830481256,"{""D"": 5.549618119203569e-09, ""cp"": 3323.5328783670066, ""k"": 0.47021289977319536, ""rho"": 928.0537395755064}","{""D"": 5.6792865669661356e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.9191105103419677e-06, 8.97479318310026e-05], [7.242553897580252e-10, 7.528493749977351e-08], [9.01242200371033e-14, 3.1812287009451676e-11]]"
188.75,bdf2,29.735479166666668,0.021074375000000003,3,1.0049396882852097e-13,3.1794871746320304e-11,7.605649443576112e-11,2.220446049250313e-14,-34.974192088011414,-34.98260910958635,0.00841702157493529,1.7195296215185404e-06,1.7207968872430342e-06,-1.2672657244937917e-09,0.4702044273888979,5.5496353679238e-09,1.3515107148163594e-08,-0.2747527694089003,"{""D"": 5.5496353679238e-09, ""cp"": 3323.4718772000647, ""k"": 0.4702044273888979, ""rho"": 928.0250219588854}","{""D"": 5.67936782569278e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9182393970712204e-06, 8.967729997351563e-05], [7.242276037737928e-10, 7.523234497249046e-08], [1.0049396882852097e-13, 3.1794871746320304e-11]]"
189.0,bdf2,29.73695,0.0210765,3,7.937688503765145e-14,3.1776411567401047e-11,1.2289547157706693e-10,2.3092638912203256e-14,-34.99651282518314,-35.00492274986158,0.00840992467843904,1.7193497015614003e-06,1.7206158474289515e-06,-1.2661458675512644e-09,0.4701959606657242,5.5496526282508394e-09,1.3513685264767433e-08,-0.27492802046496984,"{""D"": 5.5496526282508394e-09, ""cp"": 3323.4109167932147, ""k"": 0.4701959606657242, ""rho"": 927.9963275886323}","{""D"": 5.6794490916433566e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.917395531618144e-06, 8.960680962148525e-05], [7.242294198608315e-10, 7.517985589187039e-08], [7.937688503765145e-14, 3.1776411567401047e-11]]"
189.25,bdf2,29.738420833333333,0.021078625,3,8.635283526002034e-14,3.1754990793749454e-11,3.575451046344824e-10,1.6431300764452317e-14,-35.018839554321964,-35.02724252601581,0.008402971693847405,1.719169924393141e-06,1.7204349526191737e-06,-1.265028226032728e-09,0.4701874995928482,5.54966990189966e-09,1.3512264520313612e-08,-0.27510331952989486,"{""D"": 5.54966990189966e-09, ""cp"": 3323.3499970685075, ""k"": 0.4701874995928482, ""rho"": 927.9676564190678}","{""D"": 5.679530364008607e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.916577816640198e-06, 8.953646012375476e-05], [7.241788214907634e-10, 7.512747147698173e-08], [8.635283526002034e-14, 3.1754990793749454e-11]]"
189.5,bdf2,29.73989166666667,0.021080750000000002,3,7.767969419818623e-14,3.174140688850698e-11,1.6279955161735415e-10,3.863576125695545e-14,-35.04117207839012,-35.049568249350216,0.008396170960097038,1.7189902897365254e-06,1.7202542025291196e-06,-1.263912792594195e-09,0.47017904415947787,5.549687190508708e-09,1.3510844912361623e-08,-0.2752786653367404,"{""D"": 5.549687190508708e-09, ""cp"": 3323.289117948241, ""k"": 0.47017904415947787, ""rho"": 927.9390084046591}","{""D"": 5.679611642022475e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.915785113891879e-06, 8.946625084188063e-05], [7.241715887639065e-10, 7.507518075620873e-08], [7.767969419818623e-14, 3.174140688850698e-11]]"
189.75,bdf2,29.7413625,0.021082875,3,1.0200153896301877e-13,3.1722075946431154e-11,3.26281224261038e-10,2.5757174171303632e-14,-35.0635102431284,-35.071899738770185,0.008389495641786482,1.7188107973141608e-06,1.7200735968751246e-06,-1.26279956096381e-09,0.47017059435485564,5.549704495645373e-09,1.3509426438918035e-08,-0.275454056383624,"{""D"": 5.549704495645373e-09, ""cp"": 3323.2282793549603, ""k"": 0.47017059435485564, ""rho"": 927.9103835000199}","{""D"": 5.6796929249601e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.915016436726639e-06, 8.939618114960998e-05], [7.241372064864266e-10, 7.502299383040397e-08], [1.0200153896301877e-13, 3.1722075946431154e-11]]"
190.0,bdf2,29.742833333333333,0.021085,3,1.0294405475470333e-13,3.170396407277452e-11,1.3801582099404186e-10,2.5757174171303632e-14,-35.08585385152683,-35.09423682044144,0.00838296891460999,1.7186314468511032e-06,1.7198931353744273e-06,-1.2616885233240944e-09,0.470162150168258,5.549721818809228e-09,1.350800909762008e-08,-0.2756294913327051,"{""D"": 5.549721818809228e-09, ""cp"": 3323.1674812114575, ""k"": 0.470162150168258, ""rho"": 927.8817816599084}","{""D"": 5.679774212136155e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.9142708424378605e-06, 8.93262504327065e-05], [7.241113092780302e-10, 7.497090477837804e-08], [1.0294405475470333e-13, 3.170396407277452e-11]]"
190.25,bdf2,29.744304166666666,0.021087125,3,1.0162406464448698e-13,3.1686026351749214e-11,1.5711520973127335e-10,1.9984014443252818e-14,-35.10820277500948,-35.11657932697574,0.00837655196625775,1.7184522380716775e-06,1.7197128177451635e-06,-1.26057967348599e-09,0.470153711588995,5.549739161439611e-09,1.3506592886230155e-08,-0.2758049691625638,"{""D"": 5.549739161439611e-09, ""cp"": 3323.106723440764, ""k"": 0.470153711588995, ""rho"": 927.8532028392262}","{""D"": 5.679855502902883e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9135474492270714e-06, 8.925645808807965e-05], [7.240986106204456e-10, 7.491891621242038e-08], [1.0162406464448698e-13, 3.1686026351749214e-11]]"
190.5,bdf2,29.745775000000002,0.02108925,3,9.464783456445593e-14,3.1664257272834984e-11,1.5552359400317073e-10,3.197442310920451e-14,-35.13055682514496,-35.13892709728168,0.008370272136723145,1.7182731707023455e-06,1.7195326437063759e-06,-1.259473004030335e-09,0.4701452786064111,5.549756524917103e-09,1.3505177802654153e-08,-0.2759804879586717,"{""D"": 5.549756524917103e-09, ""cp"": 3323.04600596616, ""k"": 0.4701452786064111, ""rho"": 927.8246469930202}","{""D"": 5.679936796648411e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.9128454241365063e-06, 8.91868035225655e-05], [7.241004302128919e-10, 7.486702569439412e-08], [9.464783456445593e-14, 3.1664257272834984e-11]]"
190.75,bdf2,29.747245833333334,0.021091375000000002,3,9.106537180703938e-14,3.164823523075412e-11,1.0413714335300028e-10,3.552713678800501e-15,-35.152915864828564,-35.16127997638563,0.008364111557064291,1.7180942444698263e-06,1.7193526129779832e-06,-1.2583685081569376e-09,0.47013685120988324,5.549773910565201e-09,1.3503763844594733e-08,-0.27615604718534326,"{""D"": 5.549773910565201e-09, ""cp"": 3322.985328711159, ""k"": 0.47013685120988324, ""rho"": 927.7961140764774}","{""D"": 5.680018092795127e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999972}","[[1.9121639958693595e-06, 8.911728615362355e-05], [7.240671816366796e-10, 7.481523426921509e-08], [9.106537180703938e-14, 3.164823523075412e-11]]"
191.0,bdf2,29.748716666666667,0.0210935,3,8.427772952014249e-14,3.1633780562355084e-11,9.731593308970332e-11,2.4868995751603507e-14,-35.175279765518184,-35.18363781444691,0.008358048928727158,1.7179154591023995e-06,1.7191727252808074e-06,-1.2572661784078842e-09,0.4701284293888226,5.5497913196594955e-09,1.3502351009948958e-08,-0.27633164534590016,"{""D"": 5.5497913196594955e-09, ""cp"": 3322.9246915995227, ""k"": 0.4701284293888226, ""rho"": 927.7676040449292}","{""D"": 5.6800993907978536e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9115024532808144e-06, 8.904790540759502e-05], [7.240348763679352e-10, 7.476354054366224e-08], [8.427772952014249e-14, 3.1633780562355084e-11]]"
191.25,bdf2,29.7501875,0.021095625,3,1.0124620635231023e-13,3.161131487291562e-11,6.673417374258861e-11,2.1760371282653068e-14,-35.197648364474674,-35.20600046692408,0.008352102449407539,1.7177368143286708e-06,1.718992980336559e-06,-1.2561660078881149e-09,0.4701200131326738,5.549808753426213e-09,1.3500939296488547e-08,-0.2765072811743825,"{""D"": 5.549808753426213e-09, ""cp"": 3322.8640945552515, ""k"": 0.4701200131326738, ""rho"": 927.7391168538495}","{""D"": 5.680180690142403e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.910860040737475e-06, 8.897866072005125e-05], [7.240295329654874e-10, 7.471194504019345e-08], [1.0124620635231023e-13, 3.161131487291562e-11]]"
191.5,bdf2,29.751658333333335,0.021097750000000002,3,1.0973031562970592e-13,3.159581528872869e-11,9.15179043659009e-11,2.353672812205332e-14,-35.220021533177764,-35.22836779435181,0.008346261174047243,1.71755830987742e-06,1.7188133778678288e-06,-1.2550679904087834e-09,0.47011160243091443,5.54982621304429e-09,1.3499528701950104e-08,-0.27668295370833496,"{""D"": 5.54982621304429e-09, ""cp"": 3322.8035375025843, ""k"": 0.47011160243091443, ""rho"": 927.7106524588526}","{""D"": 5.680261990344112e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.910236183611302e-06, 8.890955153561946e-05], [7.239844080796142e-10, 7.466044340499294e-08], [1.0973031562970592e-13, 3.159581528872869e-11]]"
191.75,bdf2,29.753129166666668,0.021099875,3,8.691680217995441e-14,3.157752926244075e-11,4.6270542952697724e-11,4.39648317751562e-14,-35.242399143117126,-35.250739661967145,0.008340518850019407,1.7173799454786749e-06,1.7186339175980832e-06,-1.253972119408349e-09,0.4701031972730553,5.549843699648787e-09,1.349811922432642e-08,-0.27685866191838354,"{""D"": 5.549843699648787e-09, ""cp"": 3322.743020365998, ""k"": 0.4701031972730553, ""rho"": 927.6822108156933}","{""D"": 5.680343290946374e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9096301860492553e-06, 8.884057730571888e-05], [7.239935832361541e-10, 7.460904190755542e-08], [8.691680217995441e-14, 3.157752926244075e-11]]"
192.0,bdf2,29.7546,0.021102000000000003,3,9.747483928380767e-14,3.155959154141544e-11,1.0663825378287584e-10,7.105427357601002e-15,-35.26478104868978,-35.27311593914817,0.008334890458392863,1.7172017208646118e-06,1.7184545992516657e-06,-1.2528783870538746e-09,0.4700947976486396,5.549861214336298e-09,1.349671086132652e-08,-0.2770344048537196,"{""D"": 5.549861214336298e-09, ""cp"": 3322.682543070205, ""k"": 0.4700947976486396, ""rho"": 927.6537918802665}","{""D"": 5.680424591519212e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9090415254722374e-06, 8.877173749117297e-05], [7.239659936097354e-10, 7.45577388063546e-08], [9.747483928380767e-14, 3.155959154141544e-11]]"
192.25,bdf2,29.756070833333332,0.021104125,3,1.0954114797050959e-13,3.1537996615132535e-11,4.843059286940843e-11,2.0872192862952943e-14,-35.287167155610824,-35.2954964996357,0.008329344024879504,1.7170236357665107e-06,1.7182754225537979e-06,-1.2517867872871688e-09,0.4700864035472442,5.549878758162809e-09,1.3495303610838316e-08,-0.2772101812511322,"{""D"": 5.549878758162809e-09, ""cp"": 3322.6221055401584, ""k"": 0.4700864035472442, ""rho"": 927.6253956086077}","{""D"": 5.680505891658028e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9084696012513034e-06, 8.870303155924882e-05], [7.23955184469405e-10, 7.450653462384837e-08], [1.0954114797050959e-13, 3.1537996615132535e-11]]"
192.5,bdf2,29.75754166666667,0.02110625,3,8.107160710039574e-14,3.1522671183576926e-11,1.064108801074326e-10,9.814371537686384e-14,-35.309557318296804,-35.317881221187974,0.008323902891170576,1.7168456899165708e-06,1.7180963872305639e-06,-1.2506973139930771e-09,0.4700780149584781,5.549896332146899e-09,1.3493897470704752e-08,-0.27738599052114987,"{""D"": 5.549896332146899e-09, ""cp"": 3322.561707701043, ""k"": 0.4700780149584781, ""rho"": 927.5970219568902}","{""D"": 5.680587190982329e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9079139264518682e-06, 8.863445898400548e-05], [7.239564422417324e-10, 7.445541943333673e-08], [8.107160710039574e-14, 3.1522671183576926e-11]]"
192.75,bdf2,29.7590125,0.021108375000000002,3,9.030982721708598e-14,3.1507519904652635e-11,2.3214852262753993e-10,2.398081733190338e-14,-35.331951442480474,-35.34026998502071,0.008318542540237672,1.7166678830511162e-06,1.7179174930089124e-06,-1.2496099577962155e-09,0.4700696318719829,5.549913937275074e-09,1.3492492438742674e-08,-0.277561831420849,"{""D"": 5.549913937275074e-09, ""cp"": 3322.5013494782775, ""k"": 0.4700696318719829, ""rho"": 927.568670881426}","{""D"": 5.6806684891345235e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.399999999997}","[[1.9073739967986863e-06, 8.856601924699059e-05], [7.239375268035712e-10, 7.440440246490917e-08], [9.030982721708598e-14, 3.1507519904652635e-11]]"
193.0,bdf2,29.760483333333333,0.0211105,3,8.616182110568246e-14,3.1486273283632354e-11,2.8467184165492654e-10,3.9968028886505635e-14,-35.35434940824998,-35.36266267623489,0.008313267984910055,1.7164902149022807e-06,1.7177387396166693e-06,-1.2485247143885743e-09,0.4700612542774334,5.549931574497742e-09,1.3491088512905265e-08,-0.27773770329968656,"{""D"": 5.549931574497742e-09, ""cp"": 3322.4410307975204, ""k"": 0.4700612542774334, ""rho"": 927.5403423386671}","{""D"": 5.680749785778763e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.399999999997}","[[1.9068493095296196e-06, 8.849771183619539e-05], [7.239367114533541e-10, 7.435348249949723e-08], [8.616182110568246e-14, 3.1486273283632354e-11]]"
193.25,bdf2,29.761954166666666,0.021112625000000003,3,9.408023356241118e-14,3.146711649418784e-11,1.857642928371206e-10,3.597122599785507e-14,-35.376751104253195,-35.3850591832483,0.008308078995106882,1.7163126852051488e-06,1.7175601267824993e-06,-1.2474415773504909e-09,0.47005288216453556,5.5499492447344706e-09,1.3489685691001355e-08,-0.2779136051223113,"{""D"": 5.5499492447344706e-09, ""cp"": 3322.3807515846565, ""k"": 0.47005288216453556, ""rho"": 927.5120362851999}","{""D"": 5.680831080599943e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.399999999997}","[[1.9063394371137666e-06, 8.842953624500988e-05], [7.239153458806465e-10, 7.430265640235358e-08], [9.408023356241118e-14, 3.146711649418784e-11]]"
193.5,bdf2,29.763425,0.02111475,3,8.484173223732308e-14,3.1453184283682736e-11,1.5450041246367618e-10,6.572520305780927e-14,-35.39915641914664,-35.40745939766907,0.008302978522429783,1.716135293697373e-06,1.7173816542359283e-06,-1.2463605385553193e-09,0.47004451552302806,5.5499669488752696e-09,1.3488283970885637e-08,-0.27808953580941215,"{""D"": 5.5499669488752696e-09, ""cp"": 3322.320511765802, ""k"": 0.47004451552302806, ""rho"": 927.4837526777485}","{""D"": 5.6809123733028184e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.3999999999971}","[[1.9058439439173192e-06, 8.836149197379015e-05], [7.239154739843101e-10, 7.42519231285624e-08], [8.484173223732308e-14, 3.1453184283682736e-11]]"
193.75,bdf2,29.764895833333334,0.021116875,3,1.0331817921302986e-13,3.143193766266246e-11,2.1259438653942198e-10,9.325873406851315e-14,-35.421565250145704,-35.42986321407824,0.008297963932534458,1.7159580401166466e-06,1.7172033217073393e-06,-1.2452815906927418e-09,0.47003615434268176,5.5499846877826e-09,1.3486883350441007e-08,-0.2782654949976197,"{""D"": 5.5499846877826e-09, ""cp"": 3322.2603112673087, ""k"": 0.47003615434268176, ""rho"": 927.4554914731743}","{""D"": 5.68099366361084e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.399999999997}","[[1.9053624418218577e-06, 8.829357852794277e-05], [7.238858136153551e-10, 7.420129364973951e-08], [1.0331817921302986e-13, 3.143193766266246e-11]]"
194.0,bdf2,29.766366666666666,0.021119000000000002,3,1.003013989023642e-13,3.141608977321291e-11,3.894911060342565e-10,1.865174681370263e-14,-35.44397752012399,-35.4522705303296,0.008293010205612461,1.7157809241974514e-06,1.717025128927956e-06,-1.244204730504646e-09,0.47002779861329913,5.550002462288541e-09,1.3485483827608955e-08,-0.27844148166448407,"{""D"": 5.550002462288541e-09, ""cp"": 3322.200150015754, ""k"": 0.47002779861329913, ""rho"": 927.4272526284731}","{""D"": 5.681074951265121e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.399999999997}","[[1.9048944821926507e-06, 8.822579541879542e-05], [7.238893361132427e-10, 7.415074967985858e-08], [1.003013989023642e-13, 3.141608977321291e-11]]"
194.25,bdf2,29.7678375,0.021121125,3,8.125906121593356e-14,3.1399545273238105e-11,1.3778844731859863e-10,2.220446049250313e-14,-35.46639310066166,-35.47468124694717,0.008288146285508446,1.7156039456815269e-06,1.716847075629856e-06,-1.243129948329139e-09,0.470019448324715,5.550020273200453e-09,1.3484085400270391e-08,-0.2786174950677875,"{""D"": 5.550020273200453e-09, ""cp"": 3322.1400279379477, ""k"": 0.470019448324715, ""rho"": 927.399036100777}","{""D"": 5.681156236023868e-09, ""cp"": 3415.2957746478824, ""k"": 0.4829577464788726, ""rho"": 976.399999999997}","[[1.904439756481338e-06, 8.815814216237796e-05], [7.238753250665056e-10, 7.410029870748279e-08], [8.125906121593356e-14, 3.1399545273238105e-11]]"
