time_s,radius_cm,cmax_kg_kg,center_kg_kg,surface_kg_kg,volume_mean_kg_kg,picard_iterations,nonlinear_residual,linear_residual,radius_rate_cm_s,mass_step_residual,robin_residual
106260.0,1.201,0.24271440278721054,0.24271440278721054,0.061549129735837635,0.18046173643456742,4,1.6011768994017572e-10,3.524291969370097e-12,0.0,1.6284309131821089e-10,-6.906150104787595e-12
106320.0,1.201,0.24257154996394278,0.24257154996394278,0.061502340817141385,0.18036953360256008,4,1.2828197532011032e-10,3.524291969370097e-12,0.0,1.8211736420875742e-10,4.2861425303098864e-12
106380.0,1.201,0.24242893401777768,0.24242893401777768,0.0614645072664137,0.1802776645564406,4,1.0672565609048945e-10,2.7284841053187847e-12,0.0,1.9512434679488542e-10,1.1892962798919458e-11
106440.0,1.2010000000000003,0.24228655437979238,0.24228655437979238,0.06143271319812476,0.18018607072335757,4,9.237206832768408e-11,2.7853275241795927e-12,0.0,2.0367125353293965e-10,1.6946411720158854e-11
106500.0,1.201,0.24214441048284568,0.24214441048284568,0.06140492321583106,0.1800947129573896,4,8.290656355880444e-11,3.069544618483633e-12,0.0,2.0915654086376518e-10,2.024665380656728e-11
106560.0,1.2010000000000003,0.24200250176157093,0.24200250176157093,0.06137975932533805,0.180003565457135,4,7.667856627424641e-11,3.183231456205249e-12,0.0,2.1259568820459817e-10,2.2374560623887165e-11
106620.0,1.201,0.2418608276523703,0.2418608276523703,0.06135631028483576,0.17991261134705344,4,7.255194361954764e-11,2.7284841053187847e-12,0.0,2.146956781676757e-10,2.3735208554335333e-11
106680.0,1.2010000000000003,0.2417193875934077,0.2417193875934077,0.061333985291507555,0.17982183959532733,4,6.976571403916054e-11,3.0127011996228248e-12,0.0,2.1593634161072974e-10,2.4603002410284594e-11
106740.0,1.201,0.2415781810246023,0.2415781810246023,0.0613124079254826,0.17973124292583875,4,6.782124861715033e-11,2.8990143619012088e-12,0.0,2.1663366525724159e-10,2.515950326252254e-11
106800.0,1.201,0.24143720738762217,0.24143720738762217,0.06129134208911089,0.17964081643661697,4,6.639852556666881e-11,3.0127011996228248e-12,0.0,2.1699339439773974e-10,2.552237250821194e-11
106860.0,1.201,0.24129646612587785,0.24129646612587785,0.06127064171640543,0.17955055670452152,4,6.529605328653432e-11,3.637978807091713e-12,0.0,2.1714572465304912e-10,2.576638773901083e-11
106920.0,1.201,0.24115595668451512,0.24115595668451512,0.06125021740694966,0.17946046121622347,4,6.438936883679247e-11,3.751665644813329e-12,0.0,2.1717218644767123e-10,2.593816682612984e-11
106980.0,1.201,0.24101567851040845,0.24101567851040845,0.061230014743922735,0.17937052801342976,4,6.360307419628342e-11,3.808509063674137e-12,0.0,2.171222363997756e-10,2.606620531295556e-11
107040.0,1.201,0.2408756310521551,0.2408756310521551,0.061210000480923815,0.17928075547596917,4,6.289244819379647e-11,3.240074875066057e-12,0.0,2.1702596191247158e-10,2.616756383033842e-11
107100.0,1.201,0.24073581376006722,0.24073581376006722,0.061190153915167037,0.17919114219185678,4,6.223140058825294e-11,3.240074875066057e-12,0.0,2.1690047401945234e-10,2.6252232795807806e-11
107160.0,1.201,0.2405962260861659,0.2405962260861659,0.06117046161146977,0.17910168688113132,4,6.160518623010702e-11,2.6147972675971687e-12,0.0,2.1675589921983087e-10,2.6325925768113087e-11
107220.0,1.201,0.24045686748417466,0.24045686748417466,0.06115091424918127,0.17901238835221794,4,6.100552701893136e-11,3.296918293926865e-12,0.0,2.1659776694976906e-10,2.6391832261938654e-11
107280.0,1.201,0.2403177374095114,0.2403177374095114,0.06113150478728172,0.17892324547748642,4,6.042780165138595e-11,2.9558577807620168e-12,0.0,2.164291466957315e-10,2.6451694948407762e-11
107340.0,1.201,0.24017883531928308,0.24017883531928308,0.061112227430283106,0.17883425717981405,4,5.986944967562025e-11,2.8990143619012088e-12,0.0,2.1625177944754388e-10,2.6506456545279854e-11
107400.0,1.201,0.2400401606722784,0.2400401606722784,0.06109307706869233,0.1787454224252356,4,5.93289514738693e-11,3.808509063674137e-12,0.0,2.1606645844139693e-10,2.6556637952292353e-11
107460.0,1.201,0.23990171292896068,0.23990171292896068,0.06107404899244694,0.17865674021880718,4,5.88052523342597e-11,2.8990143619012088e-12,0.0,2.158739436166162e-10,2.660255204387135e-11
107520.0,1.201,0.2397634915514613,0.2397634915514613,0.061055138755509844,0.17856820960205844,4,5.8297519589523e-11,3.296918293926865e-12,0.0,2.156744721517443e-10,2.664441934526304e-11
107580.0,1.201,0.23962549600357283,0.23962549600357283,0.061036342119904094,0.17847982965115566,4,5.78050524113749e-11,3.0127011996228248e-12,0.0,2.1546854206149662e-10,2.6682426758135275e-11
107640.0,1.201,0.2394877257507425,0.2394877257507425,0.06101765503828533,0.1783915994753288,4,5.7327087521485964e-11,2.8421709430404007e-12,0.0,2.152563633388933e-10,2.6716754419711093e-11
107700.0,1.201,0.23935018026006538,0.23935018026006538,0.060999073652686926,0.178303518215359,4,5.686294490825361e-11,2.9558577807620168e-12,0.0,2.1503819930021963e-10,2.6747585577846074e-11
107760.0,1.201,0.239212859000277,0.239212859000277,0.06098059429792476,0.17821558504205137,4,5.641186129334841e-11,3.581135388230905e-12,0.0,2.1481481856942998e-10,2.6775108079381037e-11
107820.0,1.201,0.2390757614417463,0.2390757614417463,0.060962213504293754,0.17812779915468074,4,5.597316360406168e-11,3.751665644813329e-12,0.0,2.145861367718784e-10,2.6799512240729336e-11
107880.0,1.201,0.23893888705646946,0.23893888705646946,0.06094392799751903,0.1780401597794277,4,5.554610243985181e-11,2.6716406864579767e-12,0.0,2.143525763957405e-10,2.682098760518162e-11
107940.0,1.201,0.2388022353180629,0.2388022353180629,0.06092573469560157,0.1779526661678275,4,5.513008105584305e-11,2.8421709430404007e-12,0.0,2.141146308224615e-10,2.6839719804777803e-11
108000.0,1.201,0.23866580570175583,0.23866580570175583,0.06090763070296712,0.1778653175952566,4,5.47243708681755e-11,2.6147972675971687e-12,0.0,2.1387258856078056e-10,2.6855888022493784e-11
108060.0,1.201,0.23852959768438384,0.23852959768438384,0.06088961330258387,0.17777811335947452,4,5.432838207086732e-11,3.240074875066057e-12,0.0,2.1362665493317818e-10,2.686966318206421e-11
108120.0,1.201,0.23839361074438092,0.23839361074438092,0.06087167994673923,0.17769105277923541,4,5.3941594246875724e-11,2.8421709430404007e-12,0.0,2.1337722829332023e-10,2.6881206818507055e-11
108180.0,1.201,0.23825784436177366,0.23825784436177366,0.060853828247068975,0.1776041351929762,4,5.356343840690059e-11,3.126388037344441e-12,0.0,2.1312442551989496e-10,2.689067050468893e-11
108240.0,1.2010000000000003,0.23812229801817297,0.23812229801817297,0.060836055964308716,0.17751735995758647,4,5.319342882836864e-11,2.7284841053187847e-12,0.0,2.1286891585702212e-10,2.689819571049759e-11
108300.0,1.201,0.23798697119676798,0.23798697119676798,0.06081836099811361,0.17743072644725977,4,5.283112836096393e-11,3.126388037344441e-12,0.0,2.1261039522495586e-10,2.690391396079371e-11
108360.0,1.2010000000000003,0.2378518633823175,0.2378518633823175,0.060800741377184164,0.17734423405242544,4,5.247605128211319e-11,3.126388037344441e-12,0.0,2.1234953566302465e-10,2.690794720457996e-11
108420.0,1.201,0.23771697406114364,0.23771697406114364,0.06078319524985174,0.17725788217875707,4,5.2127857586015125e-11,3.751665644813329e-12,0.0,2.1208604553439662e-10,2.6910408307350476e-11
108480.0,1.2010000000000003,0.23758230272112493,0.23758230272112493,0.06076572087521171,0.1771716702462544,4,5.1786117061247694e-11,3.240074875066057e-12,0.0,2.118208034697361e-10,2.691140161284575e-11
108540.0,1.201,0.23744784885168713,0.23744784885168713,0.06074831661484669,0.1770855976883934,4,5.145058684652426e-11,5.4001247917767614e-12,0.0,2.11553350385656e-10,2.6911023537782263e-11
108600.0,1.201,0.23731361194379713,0.23731361194379713,0.06073098092514981,0.17699966395133987,4,5.1120878363786204e-11,3.0127011996228248e-12,0.0,2.1128414082205866e-10,2.6909363160783582e-11
108660.0,1.201,0.2371795914899547,0.2371795914899547,0.06071371235023705,0.17691386849322205,4,5.079672793506518e-11,2.7284841053187847e-12,0.0,2.1101332636904254e-10,2.6906502799403342e-11
108720.0,1.201,0.23704578698418516,0.23704578698418516,0.06069650951542149,0.17682821078345734,4,5.047785106571112e-11,3.637978807091713e-12,0.0,2.107409659987355e-10,2.6902518555321654e-11
108780.0,1.201,0.23691219792203094,0.23691219792203094,0.06067937112121949,0.17674269030212916,4,5.0163984077755686e-11,3.808509063674137e-12,0.0,2.104671675519842e-10,2.6897480828657878e-11
108840.0,1.201,0.2367788238005443,0.2367788238005443,0.06066229593785157,0.1766573065394094,4,4.9854974315532985e-11,3.581135388230905e-12,0.0,2.10192304918449e-10,2.68914547910468e-11
108900.0,1.201,0.2366456641182789,0.2366456641182789,0.06064528280019876,0.17657205899502265,4,4.955054422328686e-11,2.7853275241795927e-12,0.0,2.099161624935164e-10,2.6884500824964184e-11
108960.0,1.201,0.2365127183752818,0.2365127183752818,0.060628330603178925,0.1764869471777496,4,4.9250506450881915e-11,2.7853275241795927e-12,0.0,2.0963899471402534e-10,2.6876674924565253e-11
109020.0,1.201,0.23637998607308497,0.23637998607308497,0.06061143829750754,0.17640197060496504,4,4.895465283150102e-11,3.410605131648481e-12,0.0,2.093608643120829e-10,2.6868029063474014e-11
109080.0,1.201,0.23624746671469785,0.23624746671469785,0.060594604885808485,0.17631712880220868,4,4.86628307094783e-11,5.115907697472721e-12,0.0,2.0908187175511402e-10,2.6858611527329713e-11
109140.0,1.201,0.2361151598045977,0.2361151598045977,0.06057782941904318,0.17623242130278555,4,4.8374894368041765e-11,2.9558577807620168e-12,0.0,2.088021080686673e-10,2.6848467218589653e-11
109200.0,1.201,0.2359830648487223,0.2359830648487223,0.060561110993231373,0.17614784764739366,4,4.809069115152553e-11,3.0127011996228248e-12,0.0,2.0852162209012142e-10,2.683763793542307e-11
109260.0,1.201,0.23585118135446018,0.23585118135446018,0.0605444487464371,0.17606340738377674,4,4.7810026770900294e-11,2.5011104298755527e-12,0.0,2.0824052907016729e-10,2.6826162621678492e-11
109320.0,1.201,0.2357195088306432,0.2357195088306432,0.06052784185599399,0.17597910006640022,4,4.75328179594392e-11,3.353761712787673e-12,0.0,2.079588239875936e-10,2.6814077595456902e-11
109380.0,1.201,0.235588046787537,0.235588046787537,0.060511289535949496,0.17589492525614817,4,4.725893981705198e-11,2.6716406864579767e-12,0.0,2.0767666387468549e-10,2.6801416759412487e-11
109440.0,1.201,0.23545679473683254,0.23545679473683254,0.06049479103471043,0.1758108825200398,4,4.6988225810284945e-11,3.183231456205249e-12,0.0,2.073940057453679e-10,2.6788211789296878e-11
109500.0,1.201,0.23532575219163737,0.23532575219163737,0.06047834563286885,0.1757269714309645,4,4.6720634305774666e-11,3.524291969370097e-12,0.0,2.0711083392529616e-10,2.6774492307387486e-11
109560.0,1.201,0.23519491866646655,0.23519491866646655,0.06046195264119439,0.17564319156743297,4,4.645601264785526e-11,5.4001247917767614e-12,0.0,2.068276169939437e-10,2.676028603916048e-11
109620.0,1.201,0.23506429367723386,0.23506429367723386,0.06044561139877758,0.17555954251334388,4,4.619429144758769e-11,2.6716406864579767e-12,0.0,2.06543989538756e-10,2.6745618959220328e-11
109680.0,1.201,0.23493387674124347,0.23493387674124347,0.06042932127131206,0.1754760238577649,4,4.5935394377139005e-11,2.8990143619012088e-12,0.0,2.0625999779163835e-10,2.6730515419896616e-11
109740.0,1.201,0.2348036673771802,0.2348036673771802,0.060413081649503264,0.1753926351947271,4,4.5679168780843327e-11,3.353761712787673e-12,0.0,2.059758623682511e-10,2.6714998274674273e-11
109800.0,1.201,0.23467366510510143,0.23467366510510143,0.06039689194759211,0.17530937612303102,4,4.542555914754942e-11,3.296918293926865e-12,0.0,2.05691520405197e-10,2.6699088984932963e-11
109860.0,1.201,0.2345438694464278,0.2345438694464278,0.06038075160198535,0.1752262462460647,4,4.517453078278777e-11,3.637978807091713e-12,0.0,2.0540709365668598e-10,2.6682807722500935e-11
109920.0,1.201,0.2344142799239348,0.2344142799239348,0.06036466006998329,0.17514324517163166,4,4.492599348093762e-11,3.183231456205249e-12,0.0,2.0512256286627103e-10,2.6666173460816947e-11
109980.0,1.201,0.23428489606174427,0.23428489606174427,0.060348616828596005,0.17506037251178924,4,4.467986397527213e-11,2.7853275241795927e-12,0.0,2.0483781810855733e-10,2.664920406148975e-11
110040.0,1.2010000000000003,0.23415571738531518,0.23415571738531518,0.06033262137344264,0.17497762788269555,4,4.443607287685225e-11,3.296918293926865e-12,0.0,2.0455331721078211e-10,2.6631916349518586e-11
110100.0,1.201,0.23402674342143573,0.23402674342143573,0.06031667321772513,0.1748950109044654,4,4.4194557735632856e-11,2.7284841053187847e-12,0.0,2.042685992591201e-10,2.661432618763026e-11
110160.0,1.2010000000000003,0.23389797369821502,0.23389797369821502,0.06030077189127203,0.1748125212010334,4,4.395531161272004e-11,3.410605131648481e-12,0.0,2.0398395961226593e-10,2.6596448538534395e-11
110220.0,1.201,0.2337694077450743,0.2337694077450743,0.06028491693964617,0.17473015840002537,4,4.3718188791341817e-11,2.9558577807620168e-12,0.0,2.0369917570384237e-10,2.6578297530513907e-11
110280.0,1.2010000000000003,0.23364104509273906,0.23364104509273906,0.060269107923311915,0.17464792213263575,4,4.3483182332604287e-11,3.183231456205249e-12,0.0,2.0341480155692442e-10,2.655988650820892e-11
110340.0,1.201,0.23351288527323136,0.23351288527323136,0.060253344416854863,0.17456581203351207,4,4.325023672535622e-11,3.922195901395753e-12,0.0,2.031302720734813e-10,2.6541228087126318e-11
110400.0,1.201,0.23338492781986198,0.23338492781986198,0.06023762600825417,0.1744838277406451,4,4.301935890849151e-11,3.353761712787673e-12,0.0,2.0284591124700347e-10,2.6522334200514415e-11
110460.0,1.201,0.2332571722672223,0.2332571722672223,0.06022195229819989,0.1744019688952647,4,4.279040316523819e-11,2.7853275241795927e-12,0.0,2.0256167574328536e-10,2.6503216143724655e-11
110520.0,1.201,0.2331296181511775,0.2331296181511775,0.06020632289945503,0.17432023514174094,4,4.256336949559625e-11,3.524291969370097e-12,0.0,2.022776136051887e-10,2.648388461521495e-11
110580.0,1.201,0.23300226500885884,0.23300226500885884,0.06019073743625564,0.17423862612749022,4,4.2338264838459594e-11,3.126388037344441e-12,0.0,2.0199354456292647e-10,2.646434975273883e-11
110640.0,1.201,0.232875112378657,0.232875112378657,0.06017519554374876,0.17415714150288591,4,4.211497817152576e-11,2.6147972675971687e-12,0.0,2.017099819896155e-10,2.6444621169867135e-11
110700.0,1.201,0.23274815980021496,0.23274815980021496,0.0601596968674649,0.17407578092117348,4,4.189349561700695e-11,2.8990143619012088e-12,0.0,2.014264189013085e-10,2.6424707989411055e-11
110760.0,1.201,0.232621406814422,0.232621406814422,0.060144241062822325,0.1739945440383895,4,4.1673789419327534e-11,3.524291969370097e-12,0.0,2.0114310742075034e-10,2.640461886925665e-11
110820.0,1.201,0.2324948529634065,0.2324948529634065,0.06012882779465998,0.17391343051328462,4,4.145583876180581e-11,3.0127011996228248e-12,0.0,2.0086001120683946e-10,2.6384362035109618e-11
110880.0,1.201,0.23236849779052982,0.23236849779052982,0.06011345673679991,0.1738324400072503,4,4.1239546499927116e-11,3.467448550509289e-12,0.0,2.0057713603379947e-10,2.636394530463738e-11
110940.0,1.201,0.23224234084038106,0.23224234084038106,0.060098127571633485,0.17375157218424853,4,4.102493345037317e-11,3.240074875066057e-12,0.0,2.0029454418819814e-10,2.634337611082206e-11
111000.0,1.201,0.23211638165877108,0.23211638165877108,0.06008283998973245,0.17367082671074519,4,4.0811992674250064e-11,3.353761712787673e-12,0.0,2.00012241159656e-10,2.6322661525331625e-11
111060.0,1.201,0.23199061979272667,0.23199061979272667,0.06006759368948184,0.1735902032556461,4,4.0600627027043146e-11,3.410605131648481e-12,0.0,1.9973019143208157e-10,2.63018082801391e-11
111120.0,1.201,0.2318650547904858,0.2318650547904858,0.060052388376734246,0.1735097014902362,4,4.039084344764632e-11,2.8421709430404007e-12,0.0,1.9944839262277117e-10,2.628082278562622e-11
111180.0,1.201,0.23173968620149193,0.23173968620149193,0.06003722376448243,0.1734293210881211,4,4.0182648874953486e-11,3.353761712787673e-12,0.0,1.991669594208329e-10,2.625971114979555e-11
111240.0,1.201,0.23161451357639054,0.23161451357639054,0.06002209957255164,0.1733490617251713,4,3.997592534776828e-11,2.7853275241795927e-12,0.0,1.988857951908189e-10,2.6238479195416262e-11
111300.0,1.201,0.23148953646702286,0.23148953646702286,0.060007015527307105,0.17326892307946912,4,3.977075613281755e-11,3.467448550509289e-12,0.0,1.986049058856767e-10,2.621713247589444e-11
111360.0,1.201,0.23136475442642296,0.23136475442642296,0.059991971361379154,0.17318890483125715,4,3.956701633001103e-11,3.694822225952521e-12,0.0,1.983245119592834e-10,2.6195676289426136e-11
111420.0,1.201,0.23124016700881284,0.23124016700881284,0.05997696681340124,0.1731090066628896,4,3.936475451160604e-11,3.0127011996228248e-12,0.0,1.980443215232383e-10,2.6174115693833672e-11
111480.0,1.201,0.23111577376959866,0.23111577376959866,0.05996200162776341,0.17302922825878544,4,3.9163915166451346e-11,2.5579538487363607e-12,0.0,1.9776450297023242e-10,2.615245551945147e-11
111540.0,1.201,0.23099157426536784,0.23099157426536784,0.05994707555437851,0.17294956930538308,4,3.896448441675915e-11,3.296918293926865e-12,0.0,1.974850436337351e-10,2.6130700380926606e-11
111600.0,1.201,0.23086756805388464,0.23086756805388464,0.059932188348459994,0.17287002949109737,4,3.876646920142335e-11,3.069544618483633e-12,0.0,1.9720593674087085e-10,2.6108854688840702e-11
111660.0,1.201,0.23074375469408698,0.23074375469408698,0.059917339770311606,0.17279060850627814,4,3.856977237592929e-11,2.5011104298755527e-12,0.0,1.969272337582086e-10,2.6086922661541912e-11
111720.0,1.201,0.23062013374608392,0.23062013374608392,0.059902529585127755,0.1727113060431702,4,3.837442169585259e-11,3.0127011996228248e-12,0.0,1.966488205734697e-10,2.6064908332932003e-11
111780.0,1.201,0.2304967047711524,0.2304967047711524,0.059887757562804254,0.17263212179587534,4,3.8180431038981055e-11,3.581135388230905e-12,0.0,1.9637076294012776e-10,2.6042815564210665e-11
111840.0,1.2010000000000003,0.23037346733173464,0.23037346733173464,0.059873023477758205,0.17255305546031524,4,3.798775183305736e-11,3.410605131648481e-12,0.0,1.9609337492105898e-10,2.602064805092309e-11
111900.0,1.201,0.23025042099143514,0.23025042099143514,0.05985832710875716,0.17247410673419616,4,3.7796356322505886e-11,3.296918293926865e-12,0.0,1.9581604732593253e-10,2.5998409334424695e-11
111960.0,1.2010000000000003,0.23012756531501893,0.23012756531501893,0.0598436682387565,0.17239527531697493,4,3.760621675175102e-11,4.718003765447065e-12,0.0,1.955393690908274e-10,2.597610280527918e-11
112020.0,1.201,0.2300048998684094,0.2300048998684094,0.059829046654744734,0.172316560909826,4,3.741736087636838e-11,2.6147972675971687e-12,0.0,1.9526278980357007e-10,2.5953731714182274e-11
112080.0,1.2010000000000003,0.22988242421868546,0.22988242421868546,0.05981446214759632,0.17223796321560997,4,3.722975400188844e-11,3.069544618483633e-12,0.0,1.9498698423686434e-10,2.5931299177222608e-11
112140.0,1.201,0.2297601379340803,0.2297601379340803,0.05979991451193143,0.1721594819388431,4,3.7043333678266066e-11,3.637978807091713e-12,0.0,1.9471131116559332e-10,2.5908808184297444e-11
112200.0,1.201,0.22963804058397894,0.22963804058397894,0.05978540354598299,0.1720811167856678,4,3.6858120722182974e-11,3.296918293926865e-12,0.0,1.9443616198081204e-10,2.5886261602065716e-11
112260.0,1.201,0.22951613173891722,0.22951613173891722,0.059770929051469,0.17200286746382437,4,3.6674122072533066e-11,3.183231456205249e-12,0.0,1.941613423138701e-10,2.586366218332991e-11
112320.0,1.201,0.22939441097058008,0.22939441097058008,0.05975649083347121,0.1719247336826239,4,3.6491309973740726e-11,4.320099833421409e-12,0.0,1.93887017433601e-10,2.5841012570665727e-11
112380.0,1.201,0.229272877851799,0.229272877851799,0.05974208870031984,0.17184671515292144,4,3.630966360912424e-11,2.5579538487363607e-12,0.0,1.936130401045027e-10,2.581831530186329e-11
112440.0,1.201,0.22915153195655227,0.22915153195655227,0.05972772246348332,0.17176881158709079,4,3.612912052863848e-11,4.661160346586257e-12,0.0,1.9333964348086424e-10,2.5795572815298842e-11
112500.0,1.201,0.22903037285996278,0.22903037285996278,0.059713391937462265,0.17169102269899988,4,3.5949777876798095e-11,3.467448550509289e-12,0.0,1.9306667992907809e-10,2.5772787453193845e-11
112560.0,1.201,0.2289094001382967,0.2289094001382967,0.05969909693968939,0.17161334820398677,4,3.5771545447982334e-11,3.069544618483633e-12,0.0,1.9279406096808256e-10,2.574996146836808e-11
112620.0,1.201,0.22878861336896275,0.22878861336896275,0.05968483729043316,0.17153578781883674,4,3.559438854772168e-11,3.694822225952521e-12,0.0,1.9252189384410726e-10,2.572709702663185e-11
112680.0,1.201,0.22866801213051058,0.22866801213051058,0.0596706128127059,0.17145834126176018,4,3.541837656495517e-11,3.069544618483633e-12,0.0,1.922502211569802e-10,2.5704196210658854e-11
112740.0,1.201,0.2285475960026298,0.2285475960026298,0.059656423332175954,0.17138100825237063,4,3.5243460927425474e-11,2.4442670110147446e-12,0.0,1.9197892707325175e-10,2.5681261025559706e-11
112800.0,1.201,0.22842736456614998,0.22842736456614998,0.05964226867708348,0.17130378851166428,4,3.5069586123981367e-11,3.467448550509289e-12,0.0,1.9170811526551953e-10,2.5658293400193866e-11
112860.0,1.201,0.22830731740303792,0.22830731740303792,0.0596281486781603,0.17122668176199957,4,3.489679378798627e-11,3.467448550509289e-12,0.0,1.9143771385795574e-10,2.56352951916546e-11
112920.0,1.201,0.22818745409639846,0.22818745409639846,0.05961406316855262,0.17114968772707778,4,3.4725021469395045e-11,2.6147972675971687e-12,0.0,1.911678335628488e-10,2.5612268188165773e-11
112980.0,1.201,0.22806777423047236,0.22806777423047236,0.0596000119837473,0.17107280613192372,4,3.455432467935893e-11,3.694822225952521e-12,0.0,1.9089837605576715e-10,2.5589214112458394e-11
113040.0,1.201,0.22794827739063625,0.22794827739063625,0.05958599496150112,0.1709960367028676,4,3.4384668723408396e-11,3.637978807091713e-12,0.0,1.906293721026415e-10,2.5566134624238932e-11
113100.0,1.201,0.2278289631634011,0.2278289631634011,0.059572011941773424,0.17091937916752709,4,3.4216025845967835e-11,3.069544618483633e-12,0.0,1.9036075776773093e-10,2.5543031322727096e-11
113160.0,1.201,0.22770983113641172,0.22770983113641172,0.05955806276666031,0.17084283325479002,4,3.404837523035553e-11,2.8421709430404007e-12,0.0,1.900927856260959e-10,2.5519905749817327e-11
113220.0,1.201,0.22759088089844592,0.22759088089844592,0.059544147280333456,0.17076639869479754,4,3.3881744632147104e-11,3.296918293926865e-12,0.0,1.898251700472152e-10,2.549675939263313e-11
113280.0,1.201,0.22747211203941323,0.22747211203941323,0.05953026532897952,0.17069007521892768,4,3.3716092417979127e-11,3.240074875066057e-12,0.0,1.8955799447145741e-10,2.547359368424175e-11
113340.0,1.201,0.22735352415035487,0.22735352415035487,0.059516416760742874,0.17061386255977976,4,3.355140471006379e-11,2.5579538487363607e-12,0.0,1.8929132855372992e-10,2.545041000843695e-11
113400.0,1.201,0.2272351168234419,0.2272351168234419,0.05950260142567091,0.17053776045115862,4,3.3387757836234044e-11,2.6147972675971687e-12,0.0,1.8902512855833352e-10,2.5427209699484212e-11
113460.0,1.201,0.22711688965197502,0.22711688965197502,0.059488819175660776,0.17046176862805998,4,3.3225033835293516e-11,2.7284841053187847e-12,0.0,1.8875932640414805e-10,2.5403994045580032e-11
113520.0,1.201,0.2269988422303833,0.2269988422303833,0.0594750698644084,0.17038588682665562,4,3.306325352392392e-11,3.069544618483633e-12,0.0,1.8849403741470929e-10,2.5380764290330904e-11
113580.0,1.201,0.22688097415422356,0.22688097415422356,0.059461353347360336,0.17031011478427938,4,3.2902437718806965e-11,4.320099833421409e-12,0.0,1.882291588161216e-10,2.5357521634506945e-11
113640.0,1.2010000000000003,0.22676328502017865,0.22676328502017865,0.059447669481665785,0.1702344522394132,4,3.274253090879142e-11,3.069544618483633e-12,0.0,1.8796502536088793e-10,2.5334267236923675e-11
113700.0,1.201,0.22664577442605738,0.22664577442605738,0.059434018126131936,0.1701588989316738,4,3.258359554392243e-11,5.286437954055145e-12,0.0,1.8770102314493911e-10,2.5311002218604382e-11
113760.0,1.2010000000000003,0.226528441970793,0.226528441970793,0.05942039914118077,0.1700834546017997,4,3.242556223526094e-11,3.581135388230905e-12,0.0,1.8743770413475413e-10,2.528772766138385e-11
113820.0,1.201,0.22641128725444176,0.22641128725444176,0.05940681238880685,0.17000811899163834,4,3.226844486059477e-11,2.7284841053187847e-12,0.0,1.8717464961568912e-10,2.5264444611460263e-11
113880.0,1.2010000000000003,0.22629430987818264,0.22629430987818264,0.059393257732537105,0.16993289184413363,4,3.2112208725454394e-11,3.353761712787673e-12,0.0,1.8691239838794293e-10,2.524115407947297e-11
113940.0,1.201,0.22617750944431544,0.22617750944431544,0.059379735037391745,0.16985777290331416,4,3.1956888524309335e-11,3.296918293926865e-12,0.0,1.8665033537599982e-10,2.521785704273586e-11
114000.0,1.201,0.22606088555626014,0.22606088555626014,0.05936624416984754,0.16978276191428113,4,3.180244956269007e-11,3.467448550509289e-12,0.0,1.863888330973267e-10,2.519455444615059e-11
114060.0,1.201,0.22594443781855472,0.22594443781855472,0.05935278499780097,0.16970785862319696,4,3.1648912657278316e-11,5.4001247917767614e-12,0.0,1.861277756735812e-10,2.517124720426458e-11
114120.0,1.201,0.22582816583685505,0.22582816583685505,0.05933935739053426,0.1696330627772741,4,3.149622923581674e-11,3.069544618483633e-12,0.0,1.858672219201901e-10,2.5147936200468678e-11
114180.0,1.201,0.22571206921793252,0.22571206921793252,0.05932596121868173,0.16955837412476418,4,3.1344427053880963e-11,3.524291969370097e-12,0.0,1.8560710555004902e-10,2.5124622291051982e-11
114240.0,1.201,0.22559614756967333,0.22559614756967333,0.059312596354197354,0.16948379241494715,4,3.119347141700146e-11,2.6716406864579767e-12,0.0,1.8534759372002788e-10,2.510130630302636e-11
114300.0,1.201,0.2254804005010762,0.2254804005010762,0.05929926267032356,0.16940931739812098,4,3.104340395854166e-11,3.751665644813329e-12,0.0,1.8508850663976034e-10,2.507798903756504e-11
114360.0,1.201,0.22536482762225202,0.22536482762225202,0.05928596004156122,0.16933494882559155,4,3.089414141177471e-11,3.069544618483633e-12,0.0,1.8482986535039184e-10,2.505467127079587e-11
114420.0,1.201,0.2252494285444207,0.2252494285444207,0.05927268837438675,0.16926068644964698,3,9.999624461798362e-10,2.6147972675971687e-12,0.0,1.8457261649594423e-10,2.503133313566613e-11
114480.0,1.201,0.2251342028799111,0.2251342028799111,0.05925944781432145,0.16918653002181958,3,9.960741884085245e-10,3.637978807091713e-12,0.0,1.8431448940216152e-10,2.500778361884294e-11
114540.0,1.201,0.22501915024215846,0.22501915024215846,0.05924623776944224,0.16911247929630246,3,9.921990243300094e-10,2.6716406864579767e-12,0.0,1.8405709276418154e-10,2.4984336148352125e-11
114600.0,1.201,0.22490427024570275,0.22490427024570275,0.059233058192889786,0.16903853402936153,3,9.883392854126427e-10,2.9558577807620168e-12,0.0,1.8380026069229563e-10,2.496095043779214e-11
114660.0,1.201,0.22478956250618648,0.22478956250618648,0.059219909008801905,0.16896469397777042,3,9.844963178018418e-10,3.126388037344441e-12,0.0,1.8354389856021808e-10,2.4937602867323344e-11
114720.0,1.201,0.22467502664035408,0.22467502664035408,0.05920679012435005,0.16889095889898703,3,9.806708986537238e-10,3.126388037344441e-12,0.0,1.8328810193698228e-10,2.4914279409218207e-11
