time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,surface,radius_cm,cmax_kg_kg,volume_mean_kg_kg
142140.0,0.1857309259634728,0.18525747111739457,0.1838312147575756,0.18143361662064078,0.17803064676744226,0.17356711221762822,0.16795617426942738,0.16105956819244102,0.15264744623524124,0.1423062253201234,0.12918126164226357,0.11095069642633303,0.05530531850589522,,,,,,,,0.05530531850589522,1.2,0.1857309259634728,0.14340940334688504
142200.0,0.18566749650737474,0.18519430632597841,0.18376884455108938,0.18137257299860543,0.1779714662985519,0.1735103404956098,0.16790237390255644,0.16100933321514596,0.1526014289950492,0.14226519066647095,0.12914621334989518,0.11092326804000464,0.05529974173633794,,,,,,,,0.05529974173633794,1.2,0.18566749650737474,0.14336689016851423
142260.0,0.18560413748805998,0.18513121162253324,0.18370654338866277,0.18131159668887592,0.17791235073312742,0.17345363060244187,0.1678486316299519,0.16095915192645638,0.1525554603178224,0.14222419860278823,0.12911120052361913,0.11089586600187118,0.0552941741540245,,,,,,,,0.0552941741540245,1.2,0.18560413748805998,0.14332442156342468
142320.0,0.1855408487854662,0.18506818688774498,0.1836443111532124,0.18125068757802984,0.17785329996273236,0.17339698243582316,0.16779494735635753,0.1609090242388227,0.1525095401242525,0.14218324905878332,0.12907622310398634,0.11086849026823896,0.05528861573674613,,,,,,,,0.05528861573674613,1.2,0.1855408487854662,0.1432819974582159
142380.0,0.1854776302798121,0.18500523200257882,0.18358214772792633,0.1811898455529033,0.17779431387916983,0.17334039589366884,0.1677413209867094,0.16085895006486642,0.15246366833519057,0.14214234196432574,0.12904128103171786,0.11084114079557711,0.05528306646238344,,,,,,,,0.05528306646238344,1.2,0.1854776302798121,0.14323961777966476
142440.0,0.18541448185159745,0.1849423468482777,0.18352005299626303,0.1811290705005898,0.17773539237448194,0.1732838708741097,0.16768775242613468,0.1608089293173796,0.15241784487164786,0.14210147724944594,0.12900637424770417,0.11081381754051538,0.055277526308905624,,,,,,,,0.055277526308905624,1.2000000000000002,0.18541448185159745,0.1431972824547246
142500.0,0.1853514033816012,0.18487953130636192,0.18345802684195087,0.18106836230843934,0.17767653534094877,0.17322740727549224,0.16763424157995166,0.16075896190932548,0.15237206965479505,0.14206065484433494,0.12897150269300386,0.11078652045984297,0.05527199525436998,,,,,,,,0.05527199525436998,1.2,0.1853514033816012,0.14315499141052468
142560.0,0.18528839475088096,0.18481678525862794,0.1833960691489867,0.18100772086405809,0.1776177426710878,0.17317100499637697,0.16758078835366955,0.1607090477538374,0.15232634260596228,0.14201987467934435,0.12893666630884332,0.11075924951050718,0.05526647327692078,,,,,,,,0.05526647327692078,1.2000000000000002,0.18528839475088096,0.14311274457436934
142620.0,0.18522545584077252,0.18475410858714772,0.18333417980163558,0.1809471460553069,0.17755901425765327,0.1731146639355392,0.1675273926529878,0.1606591867642194,0.15228066364663914,0.14197913668498585,0.1289018650366153,0.11073200464961178,0.05526096035478916,,,,,,,,0.05526096035478916,1.2,0.18522545584077252,0.14307054187373758
142680.0,0.18516258653288853,0.18469150117426764,0.18327235868442945,0.18088663777030106,0.17750034999363526,0.1730583839919673,0.16747405438379603,0.16060937885394555,0.1522350326984746,0.14193844079193035,0.1288670988178784,0.11070478583441556,0.055255456466291764,,,,,,,,0.055255456466291764,1.2000000000000002,0.18516258653288853,0.14302838323628192
142740.0,0.18509978670911764,0.18462896290260808,0.1832106056821664,0.18082619589740884,0.17744174977225896,0.17300216506486288,0.167420773452174,0.16055962393666037,0.15218944968327683,0.14189778693100838,0.1288323675943558,0.11067759302233099,0.05524996158983061,,,,,,,,0.05524996158983061,1.1999999999999997,0.18509978670911764,0.14298626858982816
142800.0,0.1850370562516238,0.18456649365506184,0.18314892067990987,0.18076582032525104,0.17738321348698421,0.17294600705363983,0.16736754976439017,0.16050992192617833,0.15214391452301307,0.1418571750332091,0.12879767130793474,0.1106504261709231,0.05524447570389203,,,,,,,,0.05524447570389203,1.2,0.1850370562516238,0.14294419786237447
142860.0,0.18497439504284546,0.18450409331479375,0.18308730356298789,0.18070551094270032,0.17732474103150447,0.17288990985792418,0.1673143832269026,0.1604602727364836,0.1520984271398092,0.14181660502968016,0.12876300990066541,0.11062328523790754,0.055238998787046266,,,,,,,,0.055238998787046266,1.2,0.18497439504284546,0.1429021709820908
142920.0,0.18491180296549428,0.1844417617652397,0.18302575421699188,0.18064526763888017,0.17726633229974617,0.17283387337755338,0.16726127374635832,0.16041067628173017,0.15205298745595042,0.1417760768517276,0.12872838331476016,0.11059617018114974,0.05523353081794657,,,,,,,,0.05523353081794657,1.2000000000000002,0.18491180296549428,0.14286018787731813
142980.0,0.1848492799025548,0.18437949889010585,0.18296427252777614,0.18058509030316414,0.17720798718586803,0.17277789751257522,0.16720822122959236,0.16036113247624148,0.15200759539388034,0.14173559043081496,0.12869379149259266,0.11056908095866322,0.05522807177532864,,,,,,,,0.05522807177532864,1.2,0.1848492799025548,0.14281824847656782
143040.0,0.18478682573728306,0.18431730457336756,0.18290285838145662,0.18052497882517485,0.17714970558426055,0.1727219821632484,0.1671552255836281,0.1603116412345105,0.15196225087620116,0.14169514569856348,0.1286592343766969,0.11054201752860882,0.05522262163801026,,,,,,,,0.05522262163801026,1.2,0.18478682573728306,0.14277635270852113
